name,dockingscore,gscore,evdw,ecoul,lipo,hbond,metal,rewards,erotb,esite,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
4lps,-7.48123154103476,-7.48123154103476,-16.6599025726318,-66.3482055664062,-0.152044970368421,-1.86128262247874,-0,-0.782886136363636,0.515196840647972,-0.367219523840343,0,-83.0081081390381,0,0,-0.267186840751241,-1.72688789817363,-0.811336613154338,5.74
3iph,-9.86866326986924,-9.86866326986924,-42.2876281738281,-12.0585374832153,-4.47211508406403,-0.72,-0,-1.83570059934977,1.10335525396385,-0.021040809245577,0,-54.3461656570435,0,0,-0.379563971918048,-2.31762318720343,-1.12445677329511,7.6
4mjp,-6.69936753742097,-6.69936753742097,-23.5636978149414,-8.08981895446777,-2.5288707822058,-0.671496807633049,-0,-1.490667,0.456640970117321,-0.0733161837822,0,-31.6535167694092,0,0,-0.319017501781951,-1.65640508628057,-0.880145097461724,3.88
4jfk,-8.23512183887426,-8.23512183887426,-35.5725173950195,-12.4547176361084,-3.32684832641084,-0.329187459959511,-0,-1.344155657384,0.414457711715165,-0.00255459166784301,0,-48.0272350311279,0,0,-0.222570860510115,-1.78600486820457,-0.741655484038763,6.44
3wz7,-7.71864015600977,-7.71864015600977,-43.4661827087402,-18.4739513397217,-2.38778592385674,-0.465063460943282,-0,-0.362422282006669,0.769488716767891,-0.328455369575708,0,-61.9401340484619,0,0,-0.220532575885993,-1.69441282023269,-0.721376678424867,5.74
2iuz,-8.65871753042097,-8.65871753042097,-42.6249847412109,-7.08701276779175,-1.90510852162148,-0.32,-0,-3.5987617291677,0.391134929486727,-0.0316810568892134,0,-49.7119975090027,0,0,-0.309239911800749,-1.99868623701488,-0.939034504794939,5.55
4g0q,-7.76673229573037,-7.76673229573037,-18.6496315002441,-38.288257598877,-0.358666384221892,-1.24845338508271,-0,-1.6898912394778,0.543337374377039,-0.0805770863127929,0,-56.9378890991211,0,0,-0.369844395034779,-1.92030886595899,-1.02037264192499,2.52
3p9m,-12.5082547262497,-12.5082547262497,-56.0382652282715,-57.5376663208008,-2.70620874671825,-2.29390186873471,-0,-0.563693554339421,0.430422199619196,-0.572959494662955,0,-113.575931549072,0,0,-0.195441480097652,-2.42460519537571,-0.781765919306849,5
2wzs,-6.55822715522186,-6.55822715522186,-7.41332197189331,-24.1282444000244,-0.50623878803237,-0.188141240486824,-0,-2.09793305442249,0.404281425655311,-0.18029273933716,0,-31.5415663719177,0,0,-0.468444796801561,-1.80217747652666,-1.12901860221124,3.85
4jyb,-8.05678565223403,-8.05678565223403,-32.6512908935547,-60.6677207946777,-0.256384224662745,-1.80395511684551,-0,-0.360443577477277,0.535418449855668,-0.53885663842643,0,-93.3190116882324,0,0,-0.251774551632313,-1.80413392721745,-0.799334375316485,6.96
2zxg,-11.456899212183,-11.456899212183,-34.1757926940918,-30.3321685791016,-2.71170128351196,-0.864,-2.3,-0.569949818181817,0.797541524215327,-0.1,0,-64.5079612731934,0,0,-0.395065490075277,-2.62333939769281,-1.21376635104373,8.82
4owv,-5.06077679418481,-5.06077679418481,-14.1461591720581,-1.5993766784668,-1.57437536056573,-0.183423931520664,-0,-2.35551990734181,0,-0.00024313438368669,0,-15.7455358505249,0,0,-0.506077679418481,-1.53236832713879,-1.09031130755316,4.35
4m13,-13.9500692273999,-13.9500692273999,-52.0474014282227,-18.2032451629639,-4.50088883287137,-1.80361781787898,-0,-2.92439707596323,0.611691345169393,0,0,-70.2506465911865,0,0,-0.536541124130765,-3.27612798414424,-1.58950096905001,6.7
1usn,-5.87824950786739,-5.87824950786739,-23.7529258728027,-11.6332855224609,-0.965317419113219,-0.581985746824043,-1.23342724263472,-0.502044034090909,0.545838395385851,-0.208674338581078,0,-35.3862113952637,0,0,-0.217712944735829,-1.36835957491442,-0.653138833489942,7.74
2psu,-8.43121428621525,-8.43121428621525,-45.5650253295898,-18.6653594970703,-2.78792835313294,-1.0308441771053,-0,-0.376486197988903,0.919573074771884,-0.0774734417199537,0,-64.2303848266602,0,0,-0.234200396839313,-1.83946317216596,-0.773312671101934,7.62
1odj,-6.95786243168931,-6.95786243168931,-25.6779804229736,-13.0544872283936,-0.990780913709587,-0.16,-0,-2.94529241142931,0.451407471362923,-0.071124472505622,0,-38.7324676513672,0,0,-0.347893121584465,-1.74132348099005,-0.944327216978083,4.1
4lm2,-6.66260484650867,-6.66260484650867,-16.9632682800293,-2.52805185317993,-2.1973079382843,-0.179592382912577,-0,-3.05833333333333,0,0,0,-19.4913201332092,0,0,-0.555217070542389,-1.91184600222046,-1.27112977566434,3.03
3daz,-5.84595644663126,-5.84595644663126,-27.8361148834229,-4.13615322113037,-0.506808650326988,0,-1.7205056279243,-2.02313168181818,0.61671824077891,-0.2,0,-31.9722681045532,0,0,-0.417568317616518,-1.60644802132021,-1.0063990495828,7.93
3rz1,-6.1828585162088,-6.1828585162088,-19.1040287017822,-11.0698919296265,-0.984037024979038,0,-2.3,-0.693714906818182,0.641622954408731,-0.231044314287227,0,-30.1739206314087,0,0,-0.228994759859585,-1.43926753018432,-0.686984278824026,8.74
2qx0,-9.4865159445023,-9.4865159445023,-19.1567726135254,-25.3313446044922,-0.267649977455315,-1.38058208583378,-0,-2.86412486375825,0,-0.216618696104847,0,-44.4881172180176,0,0,-0.677608281750164,-2.60686081180954,-1.63313235696458,6.11
4zb6,-8.74310765067195,-8.74310765067195,-39.5219841003418,-32.9760627746582,-0.64359604123035,-2.07148974167542,-0,-0.759845037198046,1.06080103683895,-0.352878662389995,0,-72.498046875,0,0,-0.218577691266799,-1.86464756371608,-0.747525188173525,6.28
3fvn,-6.78113253973155,-6.78113253973155,-15.9582586288452,-28.0416774749756,-0.379356044094317,-0.472888074051538,-0,-1.56860640909091,0.702634231183774,-0.265003312236301,0,-43.9999361038208,0,0,-0.35690171261745,-1.7191627441945,-0.95235711744537,6.77
3f70,-2.86002428039101,-2.86002428039101,-8.26579475402832,-12.6325531005859,-0.202807901242741,-0.229088893949752,-0,-2.25,2.32697475958834,-0.196929541997559,0,-20.8983478546143,0,0,-0.260002207308274,-0.841704658553415,-0.578239732095491,4.85
2gj5,-4.66285439191082,-4.66285439191082,-22.6542434692383,-0.0673026069998741,-2.98157158935041,0,-0,-1.44143539924111,0.902960161192601,0,0,-22.7215460762382,0,0,-0.166530513996815,-1.07632370100696,-0.505684721721832,8.32
1szd,-10.1893094956181,-10.1893094956181,-44.6899108886719,-27.3764801025391,-1.57785960664539,-1.08949044759006,-0,-1.8,0.525296687771115,-0.0127605847201842,0,-72.0663909912109,0,0,-0.283036374878281,-2.22303204861421,-0.934565517522606,4.54
1d4y,-11.7441053080965,-11.7441053080965,-50.5045928955078,-16.621410369873,-4.46667955430727,-1.21461506551207,-0,-1.30501813817671,0.401901367878623,-0.141252717722712,0,-67.1260032653809,0,0,-0.279621554954678,-2.47887806755757,-0.971971974296073,11.1
4xu3,-12.3429488444374,-12.3429488444374,-34.5870399475098,-23.7770004272461,-3.36329806316434,-2.25033194214682,-0,-2.22510094712861,0.936288914159024,-0.144604744694262,0,-58.3640403747559,0,0,-0.363027907189336,-2.72690360772447,-1.17606949094122,9.5
3rm4,-6.99952272721283,-6.99952272721283,-28.1140213012695,-13.2970886230469,-1.66197691053229,-0.543162134298898,-0,-1.68394880291156,0.568330415744864,-0.278500936694436,0,-41.4111099243164,0,0,-0.318160123964219,-1.71093866832571,-0.891497179875385,5.77
1wm1,-6.36584044896187,-6.36584044896187,-4.46882677078247,-14.3901109695435,-0.407411900753467,-0.770843093524623,-0,-2.9172369867567,0.471612145028576,-0.360002628985014,0,-18.8589377403259,0,0,-0.397865028060117,-1.6873931715468,-1.00255704681335,6.3
2y7x,-10.8383576773282,-10.8383576773282,-53.6605834960938,-9.66657829284668,-5.23163183889736,-0.125659691133147,-0,-1.68841892441358,0.358870517792021,-0.0185018219444784,0,-63.3271617889404,0,0,-0.338698677416507,-2.42700372642576,-1.07530127242017,8.89
2ans,-5.56958593574496,-5.56958593574496,-29.2363052368164,-1.72006833553314,-2.62323709776095,0,-0,-1.84136920567879,0.614845879865567,0,0,-30.9563735723495,0,0,-0.265218377892617,-1.37706886820486,-0.731717394045949,5.92
1td7,-5.09316374406557,-5.09316374406557,-22.6350803375244,-1.1522843837738,-1.88060083861573,-0.0424076997142776,-0,-2.26783061326653,0.457089197013212,-0.0548171150399517,0,-23.7873647212982,0,0,-0.254658187203278,-1.27465090135668,-0.691248668864437,4.37
2wc4,-6.65242352072065,-6.65242352072065,-2.93217444419861,-35.961784362793,-1.77340888635465,0,-0,-1.38597711552756,0.711876605653696,-0.058305402282204,0,-38.8939588069916,0,0,-0.302382887305484,-1.62609496150784,-0.8472887422741,5.29
2xde,-7.73772529526705,-7.73772529526705,-34.4156646728516,-14.9679975509644,-2.9528389159301,-0.759288671052471,-0,-0.70932430666773,0.766921427015422,-0.117211962344936,0,-49.3836622238159,0,0,-0.241803915477095,-1.73268761603569,-0.767679578709883,5.47
4pzv,-14.5242352002058,-14.5242352002058,-40.5700950622559,-44.8667259216309,-1.73746732879813,-3.3876001662976,-0,-3.45704242858876,0.305597294638315,-0.219217818046813,0,-85.4368209838867,0,0,-0.330096254550132,-3.03588200125554,-1.16535476127845,5.7
1d09,-7.55675125486003,-7.55675125486003,-2.95064926147461,-43.5334510803223,-0.0277133246554487,-2.68126149286672,-0,-1.68338604545455,1.37068060966229,-0.387538538471882,0,-46.4841003417969,0,0,-0.472296953428752,-2.00306786963345,-1.19011374575231,7.57
4j74,-5.53011411555097,-5.53011411555097,-28.0017051696777,-1.06745874881744,-2.76091603485843,0,-0,-1.60293242982145,0.393938419935414,0,0,-29.0691639184952,0,0,-0.276505705777549,-1.3840051677517,-0.750551958102102,4.59
3q6z,-8.34676173355805,-8.34676173355805,-42.6292343139648,-30.1935882568359,-1.2643821871682,-0.626050558430176,-0,-0.79282267134746,0.525296687771115,-0.0573412886850936,0,-72.8228225708008,0,0,-0.231854492598835,-1.82103790682046,-0.765566665976256,3.72
3ozj,-6.38353241255131,-6.38353241255131,-14.8051786422729,0.187640190124512,-3.36803939212411,0,-0,-2.50247774843847,0.199097631606243,0,0,-14.6175384521484,0,0,-0.290160564206878,-1.56036816662978,-0.813041312275114,5.11
3ml5,-7.30121529170043,-7.30121529170043,-12.3103609085083,-11.9753751754761,-0.462294932481582,-0.148112063345842,-2.3,-2.12563977272727,0.344726345051323,-0.198070546450236,0,-24.2857360839844,0,0,-0.561631945515418,-2.04805582340708,-1.32058467409342,8.52
3a2o,-9.01376148291457,-9.01376148291457,-61.2008895874023,-13.0486516952515,-4.09888126798897,-0.151815250517345,-0,-0.280205096225599,0.748894259095207,-0.214411893620028,0,-74.2495412826538,0,0,-0.225344037072864,-1.92237006114671,-0.770665765295609,9.08
4a6l,-9.82651962689186,-9.82651962689186,-45.1942901611328,-16.7213459014893,-3.73772090605068,-0.433789724595819,-0,-1.4876851421159,0.603050712977309,-0.00245817382675258,0,-61.9156360626221,0,0,-0.327550654229729,-2.23269232773668,-1.01777603901518,8
3jyr,-6.94992002059321,-6.94992002059321,-25.529842376709,-53.9607696533203,-1.3538657924351,0,-0,-0.503884312815096,0.215551849008373,-0.031229645515939,0,-79.4906120300293,0,0,-0.157952727740755,-1.45268489595828,-0.557628148736394,5.54
4u5o,-3.42102051523261,-3.42102051523261,-19.8831386566162,-10.587100982666,-0.890230723674376,0,-0,-1.27215477272727,1.32358706139975,0,0,-30.4702396392822,0,0,-0.148740022401418,-0.827233780682241,-0.422996837847673,2.42
2pqz,-8.87642059223063,-8.87642059223063,-50.3058166503906,-18.474630355835,-3.29451506950149,-0.453895548516009,-0,-0.140882394037422,0.574541888138974,-0.275184082419907,0,-68.7804470062256,0,0,-0.227600528005914,-1.90335654715689,-0.771841514067158,5.67
1yda,-4.07525987991892,-4.07525987991892,-18.1106624603271,-5.61400938034058,-0.0759252451680617,-0.149907871329621,-0,-2.12563977272727,0.344726345051323,-0.320878805677846,0,-23.7246718406677,0,0,-0.313481529224532,-1.14314664004673,-0.737099992995184,6.55
1mfi,-7.56269713728806,-7.56269713728806,-15.7093200683594,-16.5962734222412,-1.43679206350513,-0.609071034031786,-0,-3.10936326333812,0.962181351649792,-0.0947451113086626,0,-32.3055934906006,0,0,-0.581745933637543,-2.12140380660924,-1.36787939203294,5.59
2qtt,-8.33009612450051,-8.33009612450051,-24.2354488372803,-20.1169948577881,-1.95452078171275,-0.451611878678926,-0,-2.02578699524845,0.499276278068686,-0.168131076396838,0,-44.3524436950684,0,0,-0.438426111815816,-2.11185828162079,-1.16989695846385,4.32
2ha2,-7.92178368426265,-7.92178368426265,-27.6287631988525,-12.0550966262817,-2.3366350632562,-0.0877860083271045,-0,-6.197527173265,3.88986721447055,0,0,-39.6838598251343,0,0,-0.396089184213133,-1.98256117825848,-1.07515145829721,4.66
1nw5,-9.21637574495912,-9.21637574495912,-25.8513011932373,-34.2083168029785,-0.37873703375192,-1.08855118508688,-0,-2.85857829724962,0.736834738535175,-0.334778907744001,0,-60.0596179962158,0,0,-0.341347249813301,-2.14542032959727,-1.02404174831488,5.21
2exm,-6.35753244862137,-6.35753244862137,-23.2215118408203,-6.11831188201904,-1.11146070765244,-0.480724577692299,-0,-3.48156140171623,0.795036612783468,0,0,-29.3398237228394,0,0,-0.423835496574758,-1.71452167684559,-1.04526821823897,4.11
4k4j,-10.3890451280174,-10.3890451280174,-36.2291793823242,-5.68201065063477,-5.81638337079367,-0.486702858467815,-0,-2.23860357576122,0.849150137468718,-0.0327448937520349,0,-41.911190032959,0,0,-0.472229324000793,-2.53946157891594,-1.32320513757567,6.12
3p58,-5.65026442794436,-5.65026442794436,-11.3880167007446,-5.56595182418823,-0.957917025310781,0,-1.48560837955773,-2.07058363636364,0.421173628131309,-0.153035406178057,0,-16.9539685249329,0,0,-0.470855368995364,-1.62135316545368,-1.07798969325049,7.6
1ec3,-13.1768923649417,-13.1768923649417,-54.7184104919434,-30.3673439025879,-4.71808083430207,-1.81839619451523,-0,-0.393196856215277,0.49954112950381,-0.010839084815719,0,-85.0857543945312,0,0,-0.235301649373958,-2.62208362237311,-0.900231723682523,9.04
4ayu,-7.05675494598847,-7.05675494598847,-14.1204738616943,-9.43172168731689,-0.606072626605844,-0.313785462991438,-1.25119454292185,-2.625,0,-0.139920367287093,0,-23.5521955490112,0,0,-0.641523176908043,-2.0768017785836,-1.42673477194188,4.73
3r16,-3.25058756467061,-3.25058756467061,-13.8376035690308,-3.46660804748535,-0.98578231969721,-0.00328219421626644,-0,-1.38840490909091,0.625690107167046,-0.286936863258934,0,-17.3042116165161,0,0,-0.171083556035295,-0.824093763863358,-0.456519642545731,7.3
4k5p,-6.44154998787875,-6.44154998787875,15.8541698455811,-39.8095855712891,-1.00241526228504,-0.48808887841576,-0,-2.1837154507767,0.639961111319696,-0.2,0,-23.955415725708,0,0,-0.429436665858584,-1.7371798218816,-1.05908188954464,3.46
3nb5,-3.57687002482199,-3.57687002482199,-18.6565380096436,-5.4981050491333,-1.15963285390978,-0.32,-0,-0.894300818181817,0.85008691578311,-0.29548061066133,0,-24.1546430587769,0,0,-0.14903625103425,-0.856109128810365,-0.429894937573337,7.74
3cft,-3.28571983157536,-3.28571983157536,-11.2752275466919,-2.56307363510132,-0.701893134572575,0,-0,-1.88693618181818,0.339498756667296,-0.0881668492521088,0,-13.8383011817932,0,0,-0.219047988771691,-0.88610446282488,-0.540218794278903,4.19
1o7o,-11.4635447245872,-11.4635447245872,-22.2511959075928,-32.0679817199707,-1.70430826161231,-1.11999670697646,-2.3,-1.5484465,0.504999997072123,-0.183233457690875,0,-54.3191776275635,0,0,-0.458541788983486,-2.717203634441,-1.34078432326097,4.49
1fl3,-8.21877443205758,-8.21877443205758,-33.4452743530273,-1.22294437885284,-5.05084801059319,0,-0,-2.63875213487319,1.36202425968075,-0.0354931717926665,0,-34.6682187318802,0,0,-0.357338018785112,-1.98737418139781,-1.01622179120644,6.8
1xk5,-6.61349444002021,-6.61349444002021,-15.0618982315063,-29.490795135498,-0.401477588917114,-0.671216550756408,-0,-0.405421244466529,0.172969672393258,-0.5552538166981,0,-44.5526933670044,0,0,-0.122472119259634,-1.32561948049817,-0.462915602625822,6
3sym,-9.0094080891519,-9.0094080891519,-19.3694648742676,-30.7199382781982,-1.55827589138395,-0.635949877892191,-0,-2.22483592928023,0.378126853117847,0,0,-50.0894031524658,0,0,-0.409518549506905,-2.20222796313349,-1.14748708116898,4.57
5cp9,-4.04781127283531,-4.04781127283531,4.07728338241577,-9.38284206390381,-0.603895798386739,-0.408184052768,-0,-2.49461809150474,0.736406737202892,-0.0739579269139435,0,-5.30555868148804,0,0,-0.404781127283531,-1.22564935008704,-0.872074501820509,3.51
4x6m,-8.48838346659134,-8.48838346659134,-55.7424659729004,-19.9336986541748,-3.85836215800766,-1.17594680091474,-0,2.03844567244172,0.382739910895433,-0.0980819942348456,0,-75.6761646270752,0,0,-0.223378512278719,-1.83034517833996,-0.750993063777794,8.24
3ta1,-12.4557075776473,-12.4557075776473,-40.8554039001465,-30.5928211212158,-1.54479414275365,-1.96400874231114,-0,-3.44197295454545,0.550947803334439,-0.0131093463641908,0,-71.4482250213623,0,0,-0.461322502875827,-2.89948337568803,-1.38396750710704,3.25
3ipu,-10.0078379290365,-10.0078379290365,-52.8285484313965,-1.31145393848419,-5.31601106335521,0,-0,-2.62240361505079,0.796748194540447,-0.0280259328285169,0,-54.1400023698807,0,0,-0.294348174383427,-2.21101210886979,-0.953573818296152,7.32
5boj,-6.86997610426225,-6.86997610426225,-26.8440608978271,-10.0861940383911,-3.32656115189633,-0.340979431871477,-0,-1.70914472727273,1.40649852096779,-0.0446571635394722,0,-36.9302549362183,0,0,-0.38166533912568,-1.76589193315998,-1.00024615201775,7
4ye3,-7.68084290901591,-7.68084290901591,-16.77414894104,-21.1075382232666,-2.7804404086722,-1.04986397683817,-0,-0.278814121118911,0.545773919719459,-0.11266014156409,0,-37.8816871643066,0,0,-0.187337631927217,-1.62951638382105,-0.645980851384273,8.37
2qwb,-5.17870615784559,-5.17870615784559,-6.46795129776001,-20.4894962310791,-0.232336541961408,-0.79914434770461,-0,-1.30730509090909,0.778694886780209,-0.221793064500832,0,-26.9574475288391,0,0,-0.246605055135504,-1.28042463296621,-0.680364647940681,2.74
4ge1,-8.83027049276586,-8.83027049276586,-21.2068462371826,-8.99895668029785,-2.47040009136462,-0.409319906621138,-0,-3.45523106488619,0,-0.0851336159901012,0,-30.2058029174805,0,0,-0.735855874397155,-2.53386141442355,-1.68468939838249,6.43
3lzs,-8.21938063353479,-8.21938063353479,-38.8243255615234,-16.464427947998,-3.08796017234801,-0.645323617513632,-0,-0.665449571745938,0.690718810968807,-0.100485612620144,0,-55.2887535095215,0,0,-0.216299490356179,-1.77234025427136,-0.72719356619888,10.96
3rdq,-11.2456060264153,-11.2456060264153,-20.0667705535889,-24.9674015045166,-1.87243651694646,-1.72741629975984,-0,-4.0769396921683,1.283635605573,-0.104000369756751,0,-45.0341720581055,0,0,-0.749707068427685,-3.03275452502572,-1.84893662269825,9.31
2pwr,-12.5321126844956,-12.5321126844956,-63.9394798278809,-25.1552753448486,-3.47366448150281,-1.15333062061877,-0,-1.0117328834821,0.354272872471312,-0.277392278241874,0,-89.0947551727295,0,0,-0.278491392988791,-2.60723791428393,-0.990564169823026,6.59
4xe1,-8.04975705823555,-8.04975705823555,-15.0841636657715,-16.8136615753174,-0.373344020581175,0,-2.3,-1.8596655,0,-0.240490118068199,0,-31.8978252410889,0,0,-0.503109816139722,-2.1337489058326,-1.26775729435469,7.11
3bbf,-6.83420570856889,-6.83420570856889,-30.8096485137939,-19.1502304077148,-0.566035245414378,-0.448272267611074,-0,-1.78322720061415,0.515196840647972,-0.138850848730339,0,-49.9598789215088,0,0,-0.244078775306032,-1.57753533853657,-0.741166916539975,5.28
1ax0,-5.51061611364129,-5.51061611364129,-10.155143737793,-18.0434131622314,-0.616481507283968,0,-0,-2.15938738616386,0.482733680372347,-0.0032117393414458,0,-28.1985569000244,0,0,-0.367374407576086,-1.48612230546482,-0.906023198946295,3.13
4z1k,-8.66219775455805,-8.66219775455805,-24.270450592041,-15.2221956253052,-1.41144370825685,-0.303535300222645,-2.3,-1.26568159090909,0.315314718228364,-0.2,0,-39.4926462173462,0,0,-0.360924906439919,-2.0732614050204,-1.04108758134955,8.33
1yei,-9.29219711098253,-9.29219711098253,-43.1169891357422,-19.4678421020508,-2.8345279957348,-0.781372576760726,-0,-1.8746544236719,1.27520841387046,-0.000824756590847564,0,-62.584831237793,0,0,-0.404008570042719,-2.24693751842059,-1.1489466307207,7.46
1g7q,-8.85312654814032,-8.85312654814032,-27.5321445465088,-60.1240272521973,-1.22581924824045,-1.97801485031293,-0,-0.16812861350564,0.682639300706506,-0.787195909462362,0,-87.6561717987061,0,0,-0.155318009616497,-1.75550992404283,-0.597741534911184,6.06
3upv,-7.68628259059425,-7.68628259059425,-29.8331508636475,-35.943172454834,-1.10672551800134,-1.24730778332197,-0,0,0.639053334357499,-0.479645080446061,0,-65.7763233184814,0,0,-0.139750592556259,-1.53500522259283,-0.531464859144769,5.3
1hmr,-4.83110274034424,-4.83110274034424,-25.5022411346436,-8.58310317993164,-3.71761941630534,-0.507804839250743,-0,-2.39232194620254,4.41759119600289,-0.068370200866573,0,-34.0853443145752,0,0,-0.241555137017212,-1.20906567547561,-0.655681518643767,6.55
4og4,-6.91952669373791,-6.91952669373791,-38.4166069030762,-9.09488201141357,-3.20642592782917,-0.16133483826811,-0,-1.16576754974342,0.899064268968642,0,0,-47.5114889144897,0,0,-0.223210538507675,-1.56056532746386,-0.701189266275248,6.02
4djw,-7.91899579426868,-7.91899579426868,-33.5718574523926,-11.1863861083984,-2.28250352500245,-0.600068699939674,-0,-1.7674070011799,0.337897866625477,-0.250363645892729,0,-44.758243560791,0,0,-0.304576761318026,-1.85975017793942,-0.902307456952967,6.28
4q08,-7.65688222137852,-7.65688222137852,-21.4714775085449,-10.125696182251,-2.21428873867416,0,-2.3,-0.828513484090908,0.582035897210822,-0.303687593059382,0,-31.5971736907959,0,0,-0.29449547005302,-1.79819366541095,-0.872441671248353,6.3
1uou,-10.5132978978267,-10.5132978978267,-22.2094669342041,-16.8481788635254,-2.29735178512646,-0.976702957594799,-0,-4.01404547927038,0.41250250040396,0,0,-39.0576457977295,0,0,-0.657081118614169,-2.78675961571156,-1.65574066413069,7.7
4nbn,-8.27487901304588,-8.27487901304588,-45.7834167480469,-6.21162223815918,-3.86445994157235,-0.608,-0,-1.66117418181818,1.07966928347087,0,0,-51.9950389862061,0,0,-0.344786625543579,-1.98055825727759,-0.994536724022371,4.36
2p16,-10.5472382282207,-10.5472382282207,-52.8762588500977,-7.38578844070435,-4.80393114346816,-0.596896422550094,-0,-1.67452381419481,0.285895108220673,-0.00610074761777544,0,-60.262047290802,0,0,-0.310212889065315,-2.33018076462549,-1.00496933514308,10.1
4l4v,-9.36246171563965,-9.36246171563965,-30.7340450286865,-20.3417854309082,-1.40125207048298,-0.48,-0,-3.46051404090629,0.61323268886601,-0.045958227045836,0,-51.0758304595947,0,0,-0.407063552853898,-2.26392813695089,-1.15763459545234,5.78
1bcd,-6.02830733446427,-6.02830733446427,-9.88153171539307,-7.23814821243286,0,0,-2.3,-2.52609219755142,0.666887955724556,-0.289304275002816,0,-17.1196799278259,0,0,-0.753538416808033,-1.95759758802754,-1.50707683257144,8.7
3iss,-7.02681559722942,-7.02681559722942,-29.402437210083,-22.2026920318604,-0.814801394301299,-1.15068689921068,-0,-0.442327587049916,0.391191359890126,-0.209665411274448,0,-51.6051292419434,0,0,-0.159700354482487,-1.46875774894283,-0.563797879887057,6.05
3ckb,-3.05464860996127,-3.05464860996127,-17.2171840667725,-9.0518102645874,-0.883491287188475,0,-0,-0.340501928682814,0.393735036761366,-0.00575968782461189,0,-26.2689943313599,0,0,-0.0898426061753314,-0.674857557931779,-0.291055166881007,2.98
1apv,-8.30173118727415,-8.30173118727415,-33.9694671630859,-26.7549057006836,-1.4776310476958,-1.59655118522647,-0,-0.0139331253543293,0.978793145077012,-0.49393561592027,0,-60.7243728637695,0,0,-0.230603644090949,-1.81121345820608,-0.761436455208761,9
1i9p,-3.13204689855487,-3.13204689855487,6.35538816452026,-10.5036935806274,-0.74746721900686,0,-2.3,0.90270497522952,0.482960146609036,-0.21246017251846,0,-4.14830541610718,0,0,-0.136175952111081,-0.757357339901676,-0.387266293253795,8.41
4qew,-7.09177330980937,-7.09177330980937,-40.4865493774414,-2.97356700897217,-3.26010114553221,0,-0,-1.63102589849723,0.310743496599552,-0.0410272421615855,0,-43.4601163864136,0,0,-0.228766880961593,-1.5994122181128,-0.718643852938067,7.07
