name,vina_affinity,vina_gauss_1,vina_gauss_2,vina_repulsion,vina_hydrophobic,vina_hydrogen,atp2_A_MN,atp2_OA_SA,atp2_HD_N,atp2_N_ZN,atp2_A_MG,atp2_HD_NA,atp2_A_CL,atp2_MG_OA,atp2_FE_HD,atp2_A_OA,atp2_NA_ZN,atp2_A_N,atp2_C_OA,atp2_F_HD,atp2_C_HD,atp2_NA_SA,atp2_A_ZN,atp2_C_NA,atp2_N_N,atp2_MN_N,atp2_F_N,atp2_FE_OA,atp2_HD_I,atp2_BR_C,atp2_MG_NA,atp2_C_ZN,atp2_CL_MG,atp2_BR_OA,atp2_A_FE,atp2_CL_OA,atp2_CL_N,atp2_NA_OA,atp2_F_ZN,atp2_HD_P,atp2_CL_ZN,atp2_C_C,atp2_C_CL,atp2_FE_N,atp2_HD_S,atp2_HD_MG,atp2_C_F,atp2_A_NA,atp2_BR_HD,atp2_HD_OA,atp2_HD_MN,atp2_A_SA,atp2_A_F,atp2_HD_SA,atp2_A_C,atp2_A_A,atp2_F_SA,atp2_C_N,atp2_HD_ZN,atp2_OA_OA,atp2_N_SA,atp2_CL_FE,atp2_C_MN,atp2_CL_HD,atp2_OA_ZN,atp2_MN_OA,atp2_C_MG,atp2_F_OA,atp2_CD_OA,atp2_S_ZN,atp2_N_OA,atp2_C_SA,atp2_N_NA,atp2_A_HD,atp2_HD_HD,atp2_SA_ZN,atp4_I_N,atp4_OA_SA,atp4_FE_NA,atp4_HD_NA,atp4_A_CL,atp4_MG_SA,atp4_A_CU,atp4_P_SA,atp4_C_NA,atp4_MN_NA,atp4_F_N,atp4_HD_N,atp4_HD_I,atp4_CL_MG,atp4_HD_S,atp4_CL_MN,atp4_F_OA,atp4_HD_OA,atp4_F_HD,atp4_A_SA,atp4_A_BR,atp4_BR_HD,atp4_SA_SA,atp4_A_MN,atp4_N_ZN,atp4_A_MG,atp4_I_OA,atp4_C_C,atp4_N_S,atp4_N_N,atp4_FE_N,atp4_NA_SA,atp4_BR_N,atp4_MN_N,atp4_A_P,atp4_BR_C,atp4_A_FE,atp4_MN_P,atp4_CL_OA,atp4_CU_HD,atp4_MN_S,atp4_A_S,atp4_FE_OA,atp4_NA_ZN,atp4_P_ZN,atp4_A_F,atp4_A_C,atp4_A_A,atp4_A_N,atp4_HD_MN,atp4_A_I,atp4_N_SA,atp4_C_OA,atp4_MG_P,atp4_BR_SA,atp4_CU_N,atp4_MN_OA,atp4_MG_N,atp4_HD_HD,atp4_C_FE,atp4_CL_NA,atp4_MG_OA,atp4_A_OA,atp4_CL_ZN,atp4_BR_OA,atp4_HD_ZN,atp4_HD_P,atp4_OA_P,atp4_OA_S,atp4_N_P,atp4_A_NA,atp4_CL_FE,atp4_HD_SA,atp4_C_MN,atp4_CL_HD,atp4_C_MG,atp4_FE_HD,atp4_MG_S,atp4_NA_S,atp4_NA_P,atp4_FE_SA,atp4_P_S,atp4_C_HD,atp4_A_ZN,atp4_CL_P,atp4_S_SA,atp4_CL_S,atp4_OA_ZN,atp4_N_NA,atp4_MN_SA,atp4_CL_N,atp4_NA_OA,atp4_C_ZN,atp4_C_CD,atp4_HD_MG,atp4_C_F,atp4_C_I,atp4_C_CL,atp4_C_N,atp4_C_P,atp4_C_S,atp4_A_HD,atp4_F_SA,atp4_MG_NA,atp4_OA_OA,atp4_CL_SA,atp4_S_ZN,atp4_N_OA,atp4_C_SA,atp4_SA_ZN,lat_A,lat_C,lat_CL,lat_I,lat_N,lat_P,lat_S,lat_BR,lat_HD,lat_NA,lat_F,lat_OA,lat_SA,ele_I_N,ele_OA_SA,ele_FE_NA,ele_HD_NA,ele_A_CL,ele_MG_SA,ele_P_SA,ele_C_NA,ele_MN_NA,ele_F_N,ele_HD_N,ele_HD_I,ele_CL_MG,ele_HD_S,ele_CL_MN,ele_F_OA,ele_HD_OA,ele_F_HD,ele_A_SA,ele_A_BR,ele_BR_HD,ele_SA_SA,ele_A_MN,ele_N_ZN,ele_A_MG,ele_I_OA,ele_C_C,ele_N_S,ele_N_N,ele_FE_N,ele_NA_SA,ele_BR_N,ele_MN_N,ele_A_P,ele_BR_C,ele_A_FE,ele_MN_P,ele_CL_OA,ele_CU_HD,ele_MN_S,ele_A_S,ele_FE_OA,ele_NA_ZN,ele_P_ZN,ele_A_F,ele_A_C,ele_A_A,ele_A_N,ele_HD_MN,ele_A_I,ele_N_SA,ele_C_OA,ele_MG_P,ele_BR_SA,ele_CU_N,ele_MN_OA,ele_MG_N,ele_HD_HD,ele_C_FE,ele_CL_NA,ele_MG_OA,ele_A_OA,ele_CL_ZN,ele_BR_OA,ele_HD_ZN,ele_HD_P,ele_OA_P,ele_OA_S,ele_N_P,ele_A_NA,ele_CL_FE,ele_HD_SA,ele_C_MN,ele_CL_HD,ele_C_MG,ele_FE_HD,ele_MG_S,ele_NA_S,ele_NA_P,ele_FE_SA,ele_P_S,ele_C_HD,ele_A_ZN,ele_CL_P,ele_S_SA,ele_CL_S,ele_OA_ZN,ele_N_NA,ele_MN_SA,ele_CL_N,ele_NA_OA,ele_F_ZN,ele_C_ZN,ele_HD_MG,ele_C_F,ele_C_I,ele_C_CL,ele_C_N,ele_C_P,ele_C_S,ele_A_HD,ele_F_SA,ele_MG_NA,ele_OA_OA,ele_CL_SA,ele_S_ZN,ele_N_OA,ele_C_SA,ele_SA_ZN,rot_bonds,siteflex_SIDECHAIN_OTHER,siteflex_SIDECHAIN_ALPHA,siteflex_BACKBONE_ALPHA,siteflex_SIDECHAIN_BETA,siteflex_BACKBONE_BETA,siteflex_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_BETA,hbond_HDONOR-LIGAND_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_OTHER,hbond_HDONOR-RECEPTOR_BACKBONE_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_BETA,hbond_HDONOR-RECEPTOR_SIDECHAIN_ALPHA,hbond_HDONOR-LIGAND_SIDECHAIN_OTHER,hbond_HDONOR-LIGAND_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_OTHER,hbond_HDONOR-LIGAND_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_OTHER,hydrophobic_SIDECHAIN_ALPHA,hydrophobic_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_BETA,hydrophobic_BACKBONE_BETA,hydrophobic_BACKBONE_OTHER,stacking_ALPHA,stacking_BETA,stacking_OTHER,pi_cation_LIGAND-CHARGED_BETA,pi_cation_LIGAND-CHARGED_ALPHA,pi_cation_RECEPTOR-CHARGED_BETA,pi_cation_RECEPTOR-CHARGED_OTHER,pi_cation_RECEPTOR-CHARGED_ALPHA,pi_cation_LIGAND-CHARGED_OTHER,t_shaped_ALPHA,t_shaped_BETA,t_shaped_OTHER,salt_bridges_ALPHA,salt_bridges_BETA,salt_bridges_OTHER,affinity
3n76,-9.83901,124.89944,1589.85493,7.06368,53.56811,9.47335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,2,0,0,0,36,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,3,0,0,6,0,0,10,0,0,6,10,0,0,0,0,0,0,3,0,0,6,0,0.0,0.0,0,-36274.37916261625,0.0,0,0,-14840.07315815062,0,0.0,-166994.87324758252,0.0,0,0.0,0,0.0,-1153210.994655741,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,50757.78728369034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6420.482814597481,1226.295295390727,-368.02106174286433,0.0,0.0,0.0,-1061637.7484604737,0.0,0,0,0.0,0,154699.2421616851,0.0,0,0.0,-117845.12669823918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,360023.84532739024,0.0,0,0,0,0.0,0.0,0,0.0,47797.005463817164,0,0.0,0.0,0.0,0.0,0.0,-163923.49542214797,0.0,0.0,49595.34965492028,0.0,0.0,533751.0136943391,0.0,0,725633.3395042059,0.0,0.0,9,98,9,0,35,6,35,1,0,1,2,0,2,0,1,0,0,2,0,22,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.85
4j21,-11.66932,101.22341,1319.76259,2.71464,86.21811,2.61592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,26,4,0,0,0,6,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,9,0,0,3,0,0,3,0,0,15,1,1,0,2,0,0,0,3,0,0,1,0,0.0,0.0,0,-16435.594427560456,-297.6488302980739,0,0,0.0,0,0.0,-95340.25308089246,0.0,0,0.0,0,0.0,-137811.25628575173,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4490.871633244963,0.0,84163.43496244657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9397.712621799677,0,0,0.0,0.0,0.0,0.0,0.0,6996.24307039159,422.081612764551,-50275.695245217285,0.0,0.0,0.0,-108898.81158852314,0.0,0,0,0.0,0,26187.602634048482,0.0,0,0.0,-111312.657110797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-4987.569756974601,0.0,0.0,0,0.0,0,0,0,38132.26718572262,0.0,0,0,0,0.0,0.0,0,10630.906784111741,0.0,0,0.0,0.0,0.0,0.0,-20211.568994070665,-36020.42169969249,0.0,0.0,90406.01102103881,0.0,0.0,104949.07830581965,0.0,0,118446.7239375713,0.0,0.0,2,15,39,2,24,19,10,0,0,0,0,0,0,1,0,1,2,0,0,13,24,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41
2zb1,-10.52629,91.01268,1578.21628,2.61908,83.11043,2.58661,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,2,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,14,0,0,2,0,0,1,0,0,17,4,0,0,1,0,0,0,1,2,0,2,0,0.0,0.0,0,-44825.40510961844,0.0,0,0,-42417.459170127266,0,0.0,0.0,0.0,0,0.0,0,0.0,-47260.61830513095,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10333.362774335175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2849.5788798795306,-194.48178426129414,-5490.098890186143,0.0,0.0,0.0,-29080.37387820719,0.0,0,0,0.0,0,0.0,0.0,0,0.0,-51460.51905473596,0,0.0,0.0,0.0,0.0,0.0,0.0,-345.45796700932124,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,25477.97933582134,0.0,0,0,0,0.0,59717.356096221425,0,0.0,32308.172289518774,0,0.0,0.0,0.0,0.0,0.0,-7081.850699411996,0.0,0.0,49239.15662617851,0.0,0.0,97551.12707353572,0.0,0,37931.18157859759,0.0,0.0,5,28,10,0,31,12,6,0,0,0,0,0,0,0,0,0,1,1,0,6,5,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.32
3b68,-10.52754,131.75802,2090.42794,5.1103,66.52405,3.82351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,7,0,0,0,0,2,7,1,4,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,10,5,0,0,0,24,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,7,2,0,6,0,0,7,0,0,12,7,0,0,3,0,0,0,3,0,3,6,0,0.0,39570.43113876818,0,-16884.98749079902,0.0,0,0,0.0,0,25795.9744951914,-139968.1696351166,0.0,0,0.0,0,32863.64791848261,-406744.70526382636,-11318.491577316592,-14452.644322327773,0.0,0.0,0.0,0,0.0,0,0.0,16631.352445393466,0.0,25212.29417969704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-531.6400471021777,21325.486427202293,1049.5637487363188,-6415.777681385384,0.0,0.0,0.0,-429495.4885661653,0.0,0,0,0.0,0,37080.07889579825,0.0,0,0.0,-7181.421757466415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-14092.427265972474,0.0,0.0,0.0,0.0,0,0.0,0,0,0,131465.24870961843,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-58069.70216544578,0.0,0.0,-29948.30829355672,0.0,0.0,22176.171457999306,20925.67093314281,0.0,294794.5766135033,0.0,0,347222.5831716106,0.0,0.0,9,7,104,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,30,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
4bkt,-6.06815,71.82697,833.47761,2.8498,15.46161,3.92682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,13,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,5,0,0,3,9,0,0,2,0,0,0,2,1,0,4,0,0.0,0.0,0,-47956.00443773524,0.0,0,0,-27149.604371944,0,0.0,-140695.15484555747,0.0,0,0.0,0,0.0,-265421.56729064864,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,22429.378563648635,4255.069215162986,0.0,0.0,0.0,0.0,-266925.58163487795,0.0,0,0,0.0,0,76837.44057045766,0.0,0,0.0,-82814.28764407769,0,0.0,0.0,0.0,0.0,0.0,0.0,-12188.854058228404,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,177073.53808239696,0.0,0,0,0,0.0,0.0,0,0.0,59167.25584236969,0,0.0,0.0,0.0,0.0,0.0,-69490.46594959743,0.0,0.0,38963.90926019174,0.0,0.0,130422.54867526167,0.0,0,223942.97429586126,0.0,0.0,4,4,0,0,86,12,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62
3b27,-6.69081,57.92092,938.51727,0.97254,29.66125,0.93427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,1,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,2,5,0,9,1,1,0,1,0,0,0,2,3,0,0,1,0.0,10274.466410873973,0,-3099.714766446154,-232.2819400190736,0,0,-11139.366377610693,0,0.0,-66053.0804409408,0.0,0,0.0,0,0.0,-234417.31290591863,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3307.5579495652705,0.0,29048.202619799496,0.0,12132.036939974481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,51729.34567237198,-529.1316865820023,0.0,0.0,0.0,12411.056321779235,-10254.546103893905,0.0,0,0,0.0,0,47451.887347767566,0.0,0,0.0,-265235.14093175344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-14006.357729453612,0.0,0.0,0.0,0.0,0,0.0,0,0,0,99677.21137015414,0.0,0,0,0,0.0,0.0,0,0.0,5623.183952586223,0,0.0,0.0,0.0,0.0,-3303.455259588857,-66404.3222864699,0.0,0.0,15563.576816786255,0.0,0.0,0.0,0.0,0,107841.09366079379,-20273.77748195541,0.0,3,2,25,9,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16
4mme,-9.1345,87.74991,1344.11349,4.07269,59.31891,2.09064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,22,1,0,0,0,3,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,4,0,0,2,0,0,2,0,0,16,0,1,0,2,0,0,0,2,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-50980.7259323841,0.0,0,0.0,0,0.0,-301491.78594104626,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,50624.72424685841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18031.26634585362,0,0,0.0,0.0,0.0,0.0,0.0,77602.73375784325,14043.441400710308,-17301.985488629172,0.0,0.0,0.0,-70988.33972548814,0.0,0,0,0.0,0,39573.487322102934,0.0,0,0.0,-200784.07965414893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-5314.738111607826,0.0,0.0,0,0.0,0,0,0,121310.43369470342,0.0,0,0,0,0.0,0.0,0,11238.86889585962,0.0,0,0.0,0.0,0.0,0.0,-22973.993907325992,-34700.661794184125,0.0,0.0,33887.54547582937,0.0,0.0,177742.4765071616,0.0,0,127039.87060052379,0.0,0.0,2,18,42,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,23,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5
3arp,-8.45688,139.63438,1467.69623,2.08258,102.65905,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47,14,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,18,12,0,0,3,0,0,0,3,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,-8640.3210420025,0,0.0,-100803.569942058,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2019.0495828446358,0.0,60242.869683279074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7227.595590731205,10510.340273171272,-61283.11093795644,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,20946.3524438011,0.0,0,0.0,-6763.701274173602,0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8213245183256,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,26758.35589225082,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-6573.196247357993,0.0,0.0,30321.72645673482,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,118,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7.15
4e5w,-10.32683,109.78361,1591.54891,2.55776,19.22059,2.54789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,24,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,3,0,0,2,0,0,7,0,0,8,13,0,0,4,0,0,0,2,2,0,1,0,0.0,0.0,0,-40748.350190104466,0.0,0,0,-73247.45381846902,0,0.0,-117552.46737447192,0.0,0,0.0,0,0.0,-101123.69199438646,0.0,-5864.651711000374,0.0,0.0,0.0,0,0.0,0,0.0,43619.19732440691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25046.379987818935,472.7635191912311,-20855.79789056961,0.0,0.0,0.0,-403880.1987803958,0.0,0,0,0.0,0,27850.606305864312,0.0,0,0.0,-67114.36959204181,0,0.0,0.0,0.0,0.0,0.0,0.0,-657.2437764307697,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,165432.05110888134,0.0,0,0,0,0.0,38266.40968960674,0,0.0,23442.805685875584,0,0.0,0.0,0.0,0.0,0.0,-57057.96440956902,0.0,0.0,29325.772939461473,0.0,0.0,60676.88133399235,0.0,0,198986.60882977047,0.0,0.0,3,25,0,0,39,46,3,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66
3fcq,-4.2396,62.20676,816.52181,3.67083,16.44804,1.81923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,7,0,0,8,0,0,3,0,0,6,4,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0.0,0.0,0,0,-44996.94190249429,0,0.0,0.0,0.0,0,0.0,0,0.0,-300384.75275539537,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,7817.092467308559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,33977.71542681808,1562.2738487991885,-9347.430068450103,0.0,0.0,0.0,-369323.7844709102,0.0,0,0,0.0,0,0.0,0.0,0,0.0,-219531.78589343594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,53884.35961374384,0.0,0,0,0,0.0,0.0,0,0.0,282266.0237545438,0,0.0,0.0,0.0,0.0,0.0,-74314.63748667891,0.0,0.0,17451.777958462288,0.0,0.0,1056253.4441905709,0.0,0,175071.28399254638,0.0,0.0,3,13,41,0,11,11,0,0,0,0,1,0,0,1,0,0,0,0,0,2,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.77
