name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
3aru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,9,2,5,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0.005715094356653487,0,0.010583047471724737,0,0,0,0,0,-0.03862471431782081,-0.000723605022260883,-0.011178588961492885,0,0,0,0,0,0,0,0,0.00901859505564809,0,0,0,0.046784718988931544,0,0,0,0,0,0,0,-0.03889298179049744,-0.004297150368841388,-0.057793592411554746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10028497030740505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06723382555452238,0,0,0,0,0.07116894860454842,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,3,1,3,0,0,0,5,3.22
3dx1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,15,0,1,0,7,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,3,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.005109574058142752,0,0,0,0.07273221965953865,0,-0.0011965058142331222,0,-0.052531953278717625,0,0,0,0,0,0,0,0,0.02458609038633185,0,0,0,0.15914167113958042,0,0,0,0,0,0,0,-0.02229337124326612,0,-0.5407893171867544,0,0,0,0,0,0,0,0,0,0,0,0.17148527676013586,0,0,0,-0.07178830398323452,-0.05374748038624506,-1.3193940281494663,0,0,0,0,0,0,0,0,0,0,0,0,0.06582059988814741,0,0,0.0043271787835081465,0,0.09215406284066031,0,0,0,0,1.0148090369472191,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,1,0,3,0,0,0,4,3.58
1z95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,0,3,0,3,0,1,0,2,0,0,2,0,0,0,0,0,1,0,11,0,11,0,0,0,0,0,0,0,3,3,17,0,1,0,0,0,0,0,3,2,4,1,2,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0.00011039691667778906,0,0.006903943628824791,0,-0.00040750814311307917,0,0.008056255061729588,0,-0.00283887322305393,0,-0.005192516804524086,0,0,-0.0031732257051845124,0,0,0,0,0,0.0022942368053248,0,-0.0420552332210291,0,0.09801875104315963,0,0,0,0,0,0,0,-0.03383244997722035,-0.014075362674606847,-0.19795810548867107,0,0.004405325475074617,0,0,0,0,0,-0.02858286811018244,0.03752495755519626,0.05028580660482823,0.007643972825270083,0.01805883317734345,0,0,0,-0.06061455252132005,-0.03734575120108343,-0.11302297094773645,0,0,0,0,0,0,0,0,0,0,0,0,0.03706453794881935,0,0,0,0.036272065160181645,0.06925064662084766,0,0,0,0,0.10546123340901167,0,0,0.012812834122525448,0,0,0,0,0,12,0,6,0,4,2,0,1,1,4,0,1,0,7,7.12
4mgd,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,2,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.009287994829417306,-2.51972007537274e-05,0,0,0.008976968926255241,0,-0.003317193239304723,0,-0.03496674307760632,0,0,0,0,0,0,0,0,0,-0.002339645196755851,0,0,0.052972205220683174,0,0,0,0,0.004326632844220814,0,0,0,0,-0.06241757412903624,0,0,0,0,0,0,0,0,0,0,0,0.06273716475646594,0,0,0,-0.03515511033682614,0,-0.2756391908232777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02664906252377048,0,0,0,0,0.21639554824894236,0,0,0,0,0,0,0,0,12,0,2,3,0,2,0,0,0,2,0,0,0,5,4.69
2fvd,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,2,0,6,0,2,0,7,0,0,0,0,0,0,0,0,4,0,7,0,14,0,0,0,0,0,0,0,8,6,22,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.014667583984979972,0,-0.00046917997437104805,0,0.0385850550407905,0,-0.0004539261698015909,0,-0.10402151757504918,0,0,0,0,0,0,0,0,0.01676038592213581,0,-0.02147444133432468,0,0.06857521532713827,0,0,0,0,0,0,0,-0.06126543871886612,-0.024609835152656634,-0.18225488985631455,0,0.0014902594321131064,0,0,0,0,0,-0.015526682150194421,0,0.033108089015518365,0,0.019618827692035157,0,0,0,-0.07644580379983718,-0.012142582269402678,-0.12152919830373844,0,0.009939258129700606,0,0,0,0,0,0,0,0,0,0,0.020593770566250877,0,0,0,0.022639287097384456,0.08846958633171417,0,0,0,0,0.09149128199896078,0,-0.014266740596250603,0,0,0,0,0,0,10,0,8,0,2,3,0,2,3,4,0,1,0,6,8.52
3pxf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6.193898633712496e-05,0,0.0009972477383205624,0,0,0,0.004999162696440201,0,-0.0030195448845649468,0,-0.03306745598319482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04966007939721621,0,0,0,0,0,0,0,0,0,0,0,0.007157324131637977,0,0,0,-0.01575347952168279,0,-0.37889413381581316,0,0.018990823678320737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10066181604353333,0,-0.0027970547957582997,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,1,0,3,0,1,0,3,4.43
4cr9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,8,0,6,0,9,0,0,2,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02120128585144356,0,0,0,0.01417628472661855,0,-0.025374104718230813,0,-0.033347572326239,0,0,-0.001986053042913739,0,0,0,0,0,0.0005153716992620898,0,0,0,0.10906431480450827,0,0,0,0,0,0,0,-0.1354390442137407,0,-0.013268540295999626,0,0,0,0,0,0,0,0,0,0,0,0.028625987558831036,0,0,0,-0.04722148437443907,0,-0.2300566340646799,0,0,-0.004414006714914522,0,0,0,0,0,0,0,0,0,0,0,0,0.07064435209478609,0,0.3192418064095924,0,0,0.008500192577102108,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,5,0,3,0,0,0,0,0,2,4.1
5c28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,2,0,0,3,0,0,6,4,0,0,3,0,0,0,0,0,2,3,0,0,2,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009951739925492882,0,0.0004608468460388977,-0.00012774928167373807,0,0,0.008148795941702478,0,0,0.0022689001181493604,-0.003956439813869025,0,0,-0.00381603315330489,0,0,0,0,0,0.0002066987098162372,-0.002628735691449611,0,0,0.003839871102166986,0,-0.007197402376699858,0.0075002885101673085,0.0028469147650439595,0,0,0,-0.0008994937330624739,0,-0.0056446672731726155,0,0,0,0,0,0,0,0,0,0,0,0.00985387909346808,0,0,0,0,-0.010379250529139824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011868902241624938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,2,0,1,2,0,0,0,0,2,5.66
3cyx,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,24,0,0,0,40,0,0,0,0,0,0,0,10,1,40,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.002109839840694408,0,0,0,0.0004218475608738275,0,-0.00357037036084473,0,-0.002738242064912997,0,0,0,0,0,0,0,0,0.04522510675399473,0,0,0,0.3000715111706157,0,0,0,0,0,0,0,-0.11824947686276027,-0.014973903321332263,-0.683324086449222,0,0,0,0,0,0,0,0,0,0,0,0.08365278699883166,0,0,0,-0.22377931140801188,0,-0.48281566395768355,0,0,0,0,0,0,0,0,0,0,0,0,0.020830485393654147,0,0,0.07841808200407066,0,0.2634301920694364,0,0,0,0,0.608192482084647,0,0,0,0,0,0,0,0,12,0,26,0,0,7,0,5,1,5,0,0,0,14,8
3gnw,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,25,0,2,0,14,0,3,0,14,0,0,2,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,4,1,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,5,0,1,1,0,0,0,0,0,0.0035185835050584174,0,0.013591986844551693,0,-0.0006211183586121995,0,0.026286857738637117,0,-0.005726850069374638,0,-0.0473514888917595,0,0,-0.007287719895636778,0,0,0,0,0,0.06834543621225608,0,0,0,0.10441346522860352,0,0,0,0,0,0,0,-0.041278141617703976,-0.014390502759043978,-0.3328835476136357,0,0,0,0,0,0,0,0,0,0,0,0.0427761593846911,0,0,0,-0.03536663986239472,-0.02455346308311341,-0.2668831771480805,0,0.0163634493046849,0,0,0,0,0,0,0,0,0,0,0.032679199815918186,0,0,0,0,0.19535746070299875,0,-0.014744674951967436,0,0,0.13704107915679323,0,-0.010884914721852637,0.016081459096833752,0,0,0,0,0,23,0,11,0,1,1,0,1,2,5,0,1,0,6,9.1
3f3c,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,10,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,2,0,5,0,18,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,1,1,2,0,5,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,-0.000623276208151531,0,0.004190382022251225,0,0,0,0.00738388397912024,0,0,0,-0.06018945384511766,0,0,0,0,0,0,0,0,0.023990774712378496,0,-0.027853914401412234,0,0.2834710554559077,0,0,0,0,0,0,0,-0.05030455336043761,0,-0.47094923482828877,0,0,0,0,0,0,0,-0.00838147965762473,0.019359854850295524,0.029784441362919523,0,0.08062526234029066,0,0,0,-0.11318662569259505,0,-0.7533815020864356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005949448086462805,0,0.3682103760981471,0,0,0,0,0.28994795546416163,0,0,0,0,0,0,0,0,6,0,3,0,1,3,0,1,0,2,0,0,0,4,6.02
1k1i,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.007951400344174284,0,0,0,0.00011717709985075927,0,0.0017202722168875506,0,-0.05032002028655069,0,0,0,0,0,0,0,0,0.01949184689259497,0,0,0,0.19583232436969905,0,0,0,0,0,0,0,-0.22541284229664948,0,-0.18257065501334718,0,0,0,0,0,0,0,0,0,0,0,0.080248053353032,0,0,0,-0.19461780758953648,0,-0.6207532013781724,0,0.01408466594521296,-0.003941238795977353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5757266773603524,0,-0.022843059146000443,0,0,0.12849026942434075,0,-0.01943897315488415,0,0,0,0,0,0,16,0,10,0,0,5,0,4,0,5,0,1,0,9,6.58
1oyt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,15,0,0,0,9,0,6,0,11,0,0,0,0,0,0,0,0,7,0,5,0,16,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,5,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00014101457620817442,0,0.01126227621113581,0,0,0,0.005527849369296861,0,-0.006988275229212638,0,-0.018267452008891533,0,0,0,0,0,0,0,0,0.04921680445828174,0,-0.03964005630094463,0,0.13288426987795127,0,0,0,0,0,0,0,-0.13254358824687357,-0.019460028420765378,-0.14948147534244985,0,0,0,0,0,0,0,0,0.01787474609427338,0.03214455289723085,0,0.03885188836518745,0,0,0,-0.07875941239355405,0,-0.3535100810129487,0,0,-0.004521967035437267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47739522066080226,0,0,0.009176016556447094,0,0.023435704875061008,0,0,0,0,0,0,0,0,12,0,11,0,1,5,0,4,0,2,0,0,0,5,7.24
2al5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,21,0,0,0,13,0,4,0,8,0,0,0,0,0,0,0,0,4,0,2,0,26,0,0,0,0,0,0,0,12,0,28,0,0,0,0,0,0,0,2,0,1,1,15,0,0,0,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0023436645001962174,0,0.08230030267684771,0,0,0,0.10356404090711621,0,-0.056642615203257224,0,-0.1946811272384353,0,0,0,0,0,0,0,0,0.05970233900154964,0,-0.009972336454025992,0,0.3488173758211489,0,0,0,0,0,0,0,-0.11941899087895456,0,-0.8964887180397656,0,0,0,0,0,0,0,-0.021887233805558882,0,0.02381667335567711,0.010018546495583796,0.21834740514236015,0,0,0,-0.16843978183825295,0,-1.2961332405073533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005782708481679826,0,0.6219834710305208,0,0,0,0,0.27780458913221284,0,0,0,0,0,0,0,0,4,0,3,0,1,4,0,3,0,4,0,0,0,4,8.4
3n86,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,22,0,0,0,12,0,2,0,12,0,0,0,0,0,0,0,0,10,0,0,0,32,0,0,0,0,0,0,0,7,4,38,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0004864708018081176,0,0.01185497416171748,0,0,0,0.04660699873517477,0,-0.004395082939936899,0,-0.07784450523679601,0,0,0,0,0,0,0,0,0.03371522119260297,0,0,0,0.2392227350711016,0,0,0,0,0,0,0,-0.09092466467903822,-0.04122742336430375,-0.7956164286969789,0,0,0,0,0,0,0,0,0,0,0,0.12025477783443164,0,0,0,-0.11734303979883365,-0.04808568420661551,-0.767846543004662,0,0,0,0,0,0,0,0,0,0,0,0,0.07209373368560087,0,0,0,0,0.5731173949264926,0,0,0,0,0.37158116190571516,0,0,0,0,0,0,0,0,6,0,10,0,0,4,0,1,0,6,0,0,0,8,5.64
3uev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73874660552648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031754096410981883,0,0,0,0.05731005847132873,0,0,0,0,0,0,0,-0.004251389440917245,0,-0.001666238637309513,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35261629820711804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03191920966370263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,12,5.89
2r9w,0,0,0,0,0,2,0,0,0,3,0,0,0,0,6,0,20,0,0,0,16,0,6,0,5,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0.00021599344400158373,0,0.027181784159966582,0,0,0,0.039863638933014034,0,-0.030218921827732264,0,-0.07879460812836836,0,0,0,0,0,0,0,0,0.029649766305899654,0,0,0,0.17289563115479292,0,0,0,0,0,0,0,-0.04792330371678197,0,-0.34180357985640647,0,0,0,0,0,0,0,0,0,0,0,0.09690227750431261,0,0,0,-0.07853906195425928,0,-0.40975591354096946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2526282589531823,0,0,0,0,0.16749301308150272,0,0,0,0,0,0,0,0,18,0,4,0,0,2,0,1,0,6,0,0,0,7,5.1
4ih7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,15,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0006032668747642787,0,0.02239615230951176,0,0,0,0.013591547184943095,0,0,0,-0.037090104205336254,0,0,0,0,0,0,0,0,0.002931780210336176,0,0,0,0.026993580385120706,0,0,0,0,0,0,0,-0.028439777862700303,0,-0.058791084381746156,0,0,0,0,0,0,0,0,0,0,0,0.007640183079633168,0,0,0,-0.03067783419936789,0,-0.059189282591625626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06401096321022459,0,0,0,0,0.01916928101960887,0,0,0,0,0,0,0,0,11,0,4,0,0,1,0,1,0,1,0,0,0,2,5.24
3uex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002037479191326996,0,0,0,0.022701512903657822,0,0,0,0,0,0,0,0,0,-0.04342732951054787,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06605603531590092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01388079568785429,0,0,0,0,0.12780167804281767,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,16,6.92
2brb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,7,0,3,0,15,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001359933757527142,0,0.005051837806897617,0,0,0,0.030314784736928724,0,-0.016820691962132813,0,-0.03745537696279562,0,0,0,0,0,0,0,0,0.0009150332736569183,0,0,0,0.04587038916068359,0,0,0,0,0,0,0,-0.0011559377324680987,-0.021890236222944004,-0.04038110904530069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022043707746034903,-0.035923169606229904,0,0,0,0,0,0,0,0,0,0,0,0,0.018161008478482156,0,0,0,0.02304574088916077,0.02620994746793919,0,0,0,0,0.024344106128965984,0,0,0,0,0,0,0,0,18,0,2,0,0,2,0,1,2,2,0,0,0,5,4.86
3kgp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0038922037764930984,0,0,0,0.0015494859487320436,0,-0.0015692353308869025,0,-0.0031423181564518526,0,0,0,0,0,0,0,0,0.05199934984804763,0,0,0,0.20561251079072818,0,0,0,0,0,0,0,-0.053043252214148004,0,-0.17271283480209557,0,0,0,0,0,0,0,0,0,0,0,0.0797656145155795,0,0,0,-0.08744690399754637,0,-0.5329212209683685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563680680154137,0,0,0,0,0.06629675265240677,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,1,0,2,0,0,0,3,2.57
1y6r,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,11,0,0,0,14,0,9,3,9,0,0,2,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,9,8,15,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,13,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10,0,0,0,0,5,0,0,0,0,0,1,0,0,0.0014152012750974622,0,0.03917012289959961,0,0,0,0.04710152091702808,0,-0.050836887987310724,-0.0009315024662888777,-0.12568474608653948,0,0,-0.010997244118079688,0,0,0,0,0,0.007997079611334501,0,0,0,0.24452468867579968,0,0,0,0,0,0,0,-0.16020251758291373,-0.06772345572706455,-0.26236928016883254,0,0,-0.008246336805420801,0,0,0,0,0,0,0,0,0.20561001125415532,0,0,0,-0.20863799297863136,-0.026221855013298073,-0.7735816371807471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011592584522409724,0,0.038442912607514895,0.025049921658891517,0.4779845670254955,0,0,0,0,0.4113363831791502,0,0,0,0,0,0.007859155150136658,0,0,6,0,6,0,0,7,0,3,2,2,0,0,1,6,10.11
3prs,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,13,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,26,0,0,0,0,0,0,0,3,2,40,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,1,0,0,0,0,0,1.8447579239608134e-06,0,0.0012804120870841542,0,0,0,0.01483694115897101,0,0,0,-0.04791949723360092,0,0,0,0,0,0,0,0,0.02547210615420989,0,0,0,0.2528756680922735,0,0,0,0,0,0,0,-0.04743507983179611,-0.0029322594330790756,-0.6204039763335987,0,0,-0.0008865043303115527,0,0,0,0,0,0,0,0,0.04328870315874451,0,0,0,-0.1014947014330968,0,-0.46007955837257675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2769044937736357,0,0,0,0,0.5408410448328833,0,0,0.00601057991182603,0,0,0,0,0,18,0,19,0,0,4,0,4,2,5,0,0,2,19,7.82
