name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
1vot,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,13,0,0,0,12,0,4,0,6,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0009419195074685387,0,0.021952338307612188,0,0,0,0.05531930757679086,0,-0.023165871887080563,0,-0.049863231641997796,0,0,0,0,0,0,0,0,0.005021182238950112,0,0,0,0.025200945775654245,0,0,0,0,0,0,0,-0.040394228602632976,0,-0.050757847436567693,0,0,0,0,0,0,0,0,0,0,0,0.024513183943989266,0,0,0,-0.11106037154487644,0,-0.12525638826019428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03088245646685205,0,0.03603800489118809,0,0,0,0,0.03732794810884405,0,0,0,0,0,0,0,0,5,0,10,0,0,4,0,2,0,1,0,0,0,1,6.6
1h9z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00044403159927136854,0,0.02382634823105509,0,0,0,0.027307531291127913,0,-5.743771933302701e-05,0,-0.01122273284576868,0,0,0,0,0,0,0,0,0.0006121685586071147,0,0,0,0.016800385672176708,0,0,0,0,0,0,0,0,0,-0.028816521303177342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09511404758975195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06927997572661625,0,0,0,0,0.01565369822178146,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,4,0,0,0,4,5.42
1gz3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,7,7,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,29,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,14,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.05981247150625983,0,0,0,0.008117331475953442,0,-0.03905639714454587,0,-0.03376693241576385,0,0,0,0,0,0,0,0,0.0027622297107766586,0,0,0,0.15640522295212428,0,0,0,0,0,0,0,-0.06784319687827164,-0.0468950645030113,-0.8098231116715183,0,0,0,0,0,0,0,0,0,0,0,0.05194745898395879,0,0,0,-0.08741784692743096,-0.010803200438154126,-0.8754241106396339,0.1539193506963788,0,0,0,0,0,0,0,0,0,0,0,0.03193548634871328,0,0,0.027192869547362983,0.02469947889904509,0.7374768353261264,-0.10463677111376964,0,0,0,0.32312183785202464,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,2,3,13,3,0,0,10,3.7
6abp,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.01024188739018052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972987205099823,0,0,0,0.31923177446792417,0,0,0,0,0,0,0,-0.11578231628393831,0,-0.36910601185210806,0,0,0,0,0,0,0,0,0,0,0,0.2272492780811387,0,0,0,-0.13922068824718692,0,-0.9025939910055365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30656592530700066,0,0,0,0,0.4255520457097402,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,5,0,0,0,4,6.36
1sri,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,13,0,0,0,13,0,4,4,14,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0022510403731936897,0,0.007207269426150321,0,0,0,0.026856382997155728,0,0.0018784778507625246,-0.0014353507901346393,-0.04406543296182511,0,0,0,0,0,0,0,0,0.01141092624850744,0,0,0,0.11283244434933472,0,0,0,0,0,0,0,-0.009851412192048119,-0.0003391919328493682,-0.24214673816969612,0,0,0,0,0,0,0,0,0,0,0,0.027376034199842428,0,0,0,0,-0.009834410329580722,-0.658361403759234,0,0,0,0,0,0,0,0,0,0,0,0,0.016256416719618274,0,0,0,0,0.08174966140612074,0,0,0,0,0.4616774261928979,0,0,0,0,0,0,0,0,12,0,3,0,0,1,0,0,2,3,0,0,0,4,6.08
1rbo,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011158043091832626,0,0,0,-0.078243184403297,0,0,0,0,0,0,0,0,0.013184887993990198,0,0,0,0.3567466325610191,0,0,0,0,0,0,0,-0.03808399336052825,0,-0.9741831259054148,0,0,0,0,0,0,0,0,0,0,0,0.1865821317336024,0,0,0,-0.049571015491459106,0,-2.564494996527339,0.26702822609758275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8874077971650406,-0.13881334411938143,0,0,0,0.8012627721820469,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,13,2,0,0,12,12.72
1gny,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.008394929238551573,0,0,0,0.003494419379616167,0,0,0,-0.00300423891460561,0,0,0,0,0,0,0,0,0.04818372278385104,0,0,0,0.21905246815414753,0,0,0,0,0,0,0,-0.1402157304248326,0,-0.2822000197352547,0,0,0,0,0,0,0,0,0,0,0,0.1632245786602453,0,0,0,-0.12489449034189808,0,-0.45171415247231833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2963075563880231,0,0,0,0,0.2239091236706261,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,0,21,0,0,0,20,4.14
1fj4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,7,0,0,0,8,0,2,0,6,0,0,1,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,10,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0.006357170496823761,0,0.0029164092192467367,0,0,0,0.0573966438537087,0,-0.04428017642522832,0,-0.05965269865088185,0,0,-0.002058969768677802,0,0,0,0,0,0.005103303250757781,0,0,0,0.01006065357950826,0,0,0,0,0,0,0,-0.00329633216828397,0,-0.019239231225268605,0,0,-0.00953934596950935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08478329524833926,0,0,-0.004030760885186396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07389854457564093,0,0,0.013012725487517151,0,0.020564693801425935,0,0,0.021162661148723422,0,0,0,0,0,4,0,7,0,0,0,0,0,0,2,0,0,1,2,4.59
1ux7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-0.0026489993023977258,0,0,0,0.0008806779164599317,0,0,0,0.0011115984565994916,0,0,0,0,0,0,0,0,0.003971778376745105,0,0,0,0.08375150548041721,0,0,0,0,0,0,0,0,0,-0.22072801666541222,0,0,0,0,0,0,0,0,0,0,0,0.010564475673377012,0,0,0,-0.04013045364488472,0,-0.18090917040300872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366229081887759,0,0,0,0,0.39043544543842346,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,9,0,0,0,8,3
1p28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2854160024173167e-05,0,0,0,0.0054813871261906455,0,0,0,-0.006638837745572372,0,0,0,0,0,0,0,0,0.00022870447142522485,0,0,0,0.022920245313012566,0,0,0,0,0,0,0,0,0,-0.031234098231480725,0,0,0,0,0,0,0,0,0,0,0,0.01175797951404434,0,0,0,0,0,-0.07254498905951291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06990848996212395,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,2,5.42
1q63,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,10,0,4,0,12,0,0,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,2,6,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,11,1,16,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,2,0,12,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0.04923143713773725,0,0,0,0.06178805574627896,0,-0.0592264787963074,0,-0.6457848422941724,0,0,-0.06512957762541767,0,0,0,0,0,0,0,0,0,0.12422580947714065,0,0,0,0,0,0,0,-0.11260786197712569,-0.004569178563303641,-0.10021581296104384,0,0,-0.003983862175852099,0,0,0,0,0,0,0,0,0.08157617496844145,0,0,0,-0.13480256051121034,-0.009906697361381464,-0.583748888502374,0,0,-0.009044679600486959,0,0,0,0,0,0,0,0,0,0.07606372088592922,0.002990233050080606,0,0.04512920259168406,0,0.48482473026671546,0,0,0.014938888524215113,0,0.04746852635396669,0,0,0.060793056251970255,0,0,0,0,0,11,0,1,0,0,6,0,4,2,1,0,0,1,5,5.85
1a0q,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,19,0,0,0,14,0,7,0,6,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0033954656883257227,0,0.007910459287392693,0,0,0,0.03374431594312221,0,-0.015830057348997277,0,-0.047435153119351724,0,0,0,0,0,0,0,0,0.00883367208021031,0,0,0,0.08922757917264305,0,0,0,0,0,0,0,-0.05120424902755939,0,-0.4613556874830444,0,0,0,0,0,0,0,0,0,0,0,0.015871281714885194,0,0,0,-0.06821211773395898,0,-0.5010211802535807,0.08343487045982256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020854815759747635,0,0.40566589784408325,-0.08387339300778475,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,1,0,1,0,6,1,0,0,10,7.57
1w1d,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033478087503572604,0,0,0,0,0,0,0,0,0.00018653469804601091,0,0,0,0.04541454126179655,0,0,0,0,0,0,0,0,0,-0.9650081890842611,0.028680007978064408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0831002970870576,0.4346446060433603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6556970889591175,-0.17579741871330126,0,0,0,0.2472452095384645,-0.044137389111165465,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,18,4,0,0,10,6.52
1sle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,0,0,0,15,0,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.00614790707259146,0,0.009059847736857637,0,0,0,0.020583049154781496,0,-0.032487397338955004,-0.0064640339514855675,-0.016752494128447235,0,0,0,0,0,0,0,0,0.012049229091245266,0,0,0,0.05138141434372496,0,0,0,0,0,0,0,-0.03422752317494322,0,-0.06260025501830899,0,0,0,0,0,0,0,0,0,0,0,0.01602311108762533,0,0,0,-0.052738608945152456,-0.014408559401888737,-0.07818378879358817,0,0,0,0,0,0,0,0,0,0,0,0,0.03129401462196698,0,0,0,0,0,0,0,0,0,0.06955006543587353,0,0,0,0,0,0,0,0,3,0,33,0,0,10,0,11,1,10,0,0,2,7,6.17
1gjb,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,19,0,0,0,24,0,11,0,14,0,0,1,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,3,16,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0003238542707961619,0,0.03649772151056123,0,0,0,0.07420305066651851,0,-0.03392382062325708,0,-0.07361393397866034,0,0,-2.6587556617222703e-05,0,0,0,0,0,0.10232819122030512,0,0,0,0.40961335577333535,0,0,0,0,0,0,0,-0.021048988897498965,0.0018225823172860374,-0.16518710811486426,0,0,0,0,0,0,0,0,0,0,0,0.21041953258916937,0,0,0,-0.32581759833041146,0.02050627936922326,-0.655328984459811,0,0,-0.01573213162683087,0,0,0,0,0,0,0,0,0,-0.052221442656639666,0,0,0,0.019827018065886364,0.10707610906087416,0,0,0.0010936951904983944,0,0.06231359985232027,0,0,0,0,0,0,0,0,19,0,1,0,0,7,0,2,2,1,0,0,0,6,6.35
1a7x,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,0,0,0,1,0,1,0,13,0,0,0,0,0,0,0,0,8,0,0,0,28,0,0,0,0,0,0,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.007132276063017003,0,0,0,0.00037546938035444284,0,-0.0008184473142226604,0,-0.010074660344167773,0,0,0,0,0,0,0,0,0.06825120508892922,0,0,0,0.2572658664081813,0,0,0,0,0,0,0,-0.06388059610514174,0,-0.5816100938493484,0,0,0,0,0,0,0,0,0,0,0,0.03666479947071748,0,0,0,-0.08097027205024566,0,-0.35059863473172115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139864371531606,0,0,0,0,0.38019176187341375,0,0,0,0,0,0,0,0,6,0,45,0,0,4,0,2,0,14,0,0,0,14,9.7
1byk,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,46,0,0,0,0,0,0,0,5,0,39,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,7,0,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01028462350611413,0,0,0,-0.005461772653266894,0,0,0,0,0,0,0,0,0.013595343245047891,0,0,0,0.5141121292341648,0,0,0,0,0,0,0,-0.07400273462731752,0,-1.1707626581293278,0.0212197915530638,0,0,0,0,0,0,0,0,0,0,0.2859136611322406,0,0,0,-0.11450318721632263,0,-2.0992142221705254,0.17400150433668238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5388349149048421,-0.025459207743372847,0,0,0,1.111459757679682,-0.13474099720246244,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,14,1,0,0,13,5
1ga8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0.0013415602798855022,0,0,0,0.01845712111992176,0,0,0,-0.018280392576718665,0,0,0,0,0,0,0,0,0.029745111291247656,0,0,0,0.10992241658930603,0,0,0,0,0,0,0,-0.0188577138983938,0,-0.19568251274991716,0,0,0,0,0,0,0,0,0,0,0,0.10087885642676543,0,0,0,-0.09418802105900133,0,-0.3752859163164081,0,0,-0.01271594558981643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16462097391539043,0,0,0,0,0.2755208571216865,0,0,0.02051094325284911,0,0,0,0,0,0,0,12,0,0,7,0,0,0,10,0,0,0,11,1.8
1f2o,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,5,0,15,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,-2.649072457278186e-06,0,0,0,0,0,0,0,-0.08175190518259415,0,0,0,0,0,0,0,0,0.0005482218849027921,0,0,0,0.22384043652647204,0,0,0,0,0,0,0,-0.0168123551423475,0,-0.4100280449698226,0,0,-0.002163632029938609,0,0,0,0,0,0,0,0,0.06782925523358727,0,0,0,-0.03056269273666931,0,-0.8544203768905703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1847600461978689,0,0,0,0,1.4054029830483528,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,2,0,0,0,4,1.91
1oko,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,3,0,15,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011401677329413322,0,0,0,-0.0754377771713455,0,0,0,0,0,0,0,0,0.007784220904721595,0,0,0,0.19459378842048464,0,0,0,0,0,0,0,-0.056201173291460155,0,-0.26866675628665826,0,0,-0.009044317979728043,0,0,0,0,0,0,0,0,0.06776391758811809,0,0,0,-0.0894908730116086,0,-0.3617366680612568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18432033223345298,0,0,0,0,0.4661049944506706,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,6,0,0,0,6,4.54
5fiv,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0005708356807978471,0,0,0,0.0008047842995469426,0,-0.000841154785094294,0,0.0016499829074382024,0,0,0,0,0,0,0,0,0.0001793761682012204,0,0,0,0.1350482047944407,0,0,0,0,0,0,0,-0.014562347196513142,0,-0.34228631695236844,0,0,0,0,0,0,0,0,0,0,0,0.02401389186008409,0,0,0,-0.05743516025026769,0,-0.26254473192085587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19245274041450128,0,0,0,0,0.26148756632116005,0,0,0,0,0,0,0,0,12,0,13,0,0,4,0,3,0,5,0,0,0,13,7.66
1jmi,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,8,0,1,0,4,0,0,2,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,3,0,21,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,9,0,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.026290875294605442,0,0,0,0.08599934471924489,0,-0.03096879234228027,0,-0.046907154363391136,0,0,-0.00937924507909722,0,0,0,0,0,0.0005124220601633764,0,0,0,0.11797790845249564,0,0,0,0,0,0,0,-0.04437771843566498,0,-0.754470366839948,0,0,-0.00412543311263734,0,0,0,0,0,0,0,0,0.10298258620602663,0,0,0,-0.16182402958378161,0,-1.0969387982486596,0.21363122736248086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02832829750994367,0,0.7825729595101792,-0.15705954931182814,0,0.013580100100675622,0,0.1504560042978837,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,2,0,8,1,0,0,5,6.06
2ivu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,10,0,1,1,7,0,0,0,0,6,0,0,2,7,0,5,0,3,0,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0006684364419501102,0,0.03017065049984803,0,0,0,0.03384095556333451,0,-0.022307196260577,-0.000604458862904523,-0.04440158533627165,0,0,0,0,-0.0036692479124282138,0,0,0.01775998030135436,0.042160063190189626,0,-0.01825599864986165,0,0.010602149028703227,0,0,0,0,0,0,0,-0.038543633613252214,-0.04623899468518151,-0.10174401919497408,0,0,0,0,0,0,0,0,0.018636043663703063,0.014276585174581684,0,0.02291882057028701,0,0,0,0,-0.018798413831446162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02709458183896688,0.030687037054872926,0,0,0,0,0.02496287233917165,0,0,0,0,0,0,0,0,14,1,8,0,1,2,0,2,2,2,0,0,0,6,6.43
