Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
2aou,71.39740,115.67796,139.04604,169.10277,197.96255,231.78985,117.58069,236.06439,326.98184,164.18408,329.17056,465.06930,212.36762,419.78407,609.37683,879.19989,377.58615,696.59447,1034.29436,1262.81940,1048.57992,548.13242,934.06986,1301.92187,1456.75363,1224.97358,924.16584,1311.57549,1602.03586,1673.44675,1481.05860,24.42358,10.98590,3.95283,0.99665,0.13206,0.00007,0.00000,0.00000,86.05541,69.22150,104.58800,144.87764,47.15371,-579.98502,-669.72130,0.39957,0.53300,0.75274,0.27970,0.39975,0.60219,0.21515,0.31980,0.50183,0.36989,1.22807,2.58626,0.07823,0.60802,1.96685,0.36989,1.24117,3.47565,-6.44457,-2.50269,-0.80053,15.46653,-61.74416,-0.20488,-0.03039,0.00000,0.00000,0.00000,1.25000,6.00000,0.72000,0.10954,0.60000,6.00000,1.00000,7.73
1jqd,57.16146,77.49309,133.24586,179.52713,244.37607,267.90711,88.61091,216.15805,395.85337,123.84596,306.70453,542.51431,165.61274,401.29756,686.12529,883.62602,334.13137,693.62538,1084.93356,1283.37820,1031.38812,516.94775,934.33267,1332.73887,1478.46009,1222.46792,907.00521,1308.89459,1612.13213,1686.54225,1488.70612,21.77679,10.68282,4.80860,1.97544,0.71290,0.18180,0.01884,0.00000,2.10584,1.03199,2.73722,4.08100,137.45714,-530.01874,-632.94905,5.92553,6.68397,8.01298,4.52003,5.32312,6.65849,3.47695,4.25849,5.54874,0.00000,0.00000,0.55939,0.28648,1.17472,3.30690,1.56343,4.51263,10.34822,-34.56839,-24.53436,-9.96117,49.22258,-78.40790,0.96905,0.20885,0.00000,0.00000,0.00000,1.30000,7.00000,0.98000,0.11832,0.05000,12.00000,1.00000,5.16
1apw,69.58245,108.91587,160.90793,193.12394,231.34323,268.76136,111.50979,261.99566,385.44110,157.83453,362.29990,542.13410,209.34472,462.08806,700.98248,952.35228,395.71202,767.82383,1154.12413,1382.93374,1140.52575,588.53976,1026.11611,1438.04453,1600.32231,1340.73751,1005.33554,1435.72461,1758.79985,1838.63290,1627.47008,24.42340,11.48366,4.68958,1.69821,0.47359,0.06502,0.00000,0.00000,40.63019,27.72046,55.59088,88.50970,126.30129,-604.31200,-716.29742,8.16553,9.23045,10.77381,5.86133,7.04405,8.71602,4.50871,5.63524,7.26335,0.00000,0.09927,1.26984,0.43682,1.62382,4.60047,1.43437,4.72587,12.37320,-54.18177,-29.04075,-10.76571,35.26286,-90.97171,0.72800,0.19503,0.00000,0.00000,0.00000,1.75000,14.00000,3.92000,0.16733,0.80000,10.00000,1.00000,8
2b1v,28.23166,60.04612,99.02167,133.45935,172.85852,200.64299,49.02072,165.43782,283.50838,74.54861,230.90974,398.18471,105.65229,297.32816,516.01597,753.44712,231.47990,514.71442,852.62012,1070.88933,886.39800,372.69403,709.75024,1060.25835,1221.70413,1034.45583,690.05195,1023.64188,1291.18221,1377.58177,1234.65386,9.13402,4.58513,2.30125,1.12175,0.49720,0.14496,0.01311,0.00000,51.53631,34.22902,72.58519,124.46943,31.55344,-402.76327,-469.96899,2.00000,2.24248,2.93186,1.72063,1.94905,2.55924,1.32356,1.55924,2.13270,0.00000,0.00000,0.00000,0.65012,2.03156,4.87999,0.83600,2.10668,4.46480,-10.03999,-10.39950,-4.52832,-0.27644,-59.36352,0.16673,0.06289,0.00000,0.00000,0.00000,0.95000,2.00000,0.08000,0.06325,0.60000,2.00000,1.00000,5.74
1bra,30.44175,66.80421,76.61625,92.98133,91.64502,107.82021,54.90230,129.71234,157.38993,80.27663,179.43299,224.85497,106.60072,224.74454,292.02972,357.76828,193.26606,350.89757,476.25071,522.16846,403.41272,274.25802,450.01795,586.51416,610.79329,485.30222,436.36514,600.08785,707.37762,712.92217,610.48033,10.42992,5.07322,2.27154,0.88481,0.27703,0.09148,0.01050,0.00000,6.60867,4.77594,10.98009,20.23539,46.91055,-270.80259,-331.78180,3.16951,3.57628,4.16221,2.42111,2.85093,3.46474,1.86240,2.28074,2.88728,0.00000,0.35753,2.24919,0.00000,0.43370,2.88371,0.45581,2.34149,5.76133,-18.58923,-12.01495,-4.84098,3.87058,-37.88648,-0.53618,-0.10751,0.00000,0.00000,0.00000,0.45000,1.00000,0.02000,0.04472,0.30000,1.00000,1.00000,1.82
2hdq,28.56501,36.53749,40.96946,46.04249,54.73139,80.12604,44.67206,67.85500,97.93464,59.39294,95.40749,141.35454,73.86584,123.60987,186.52748,286.63716,122.51139,213.94608,323.25930,410.52345,351.64096,174.90769,292.61246,412.49892,472.72932,406.99392,295.37045,419.04818,514.93596,543.22494,486.35462,12.01614,5.76899,2.31022,0.77982,0.24859,0.06841,0.00379,0.00000,15.45669,12.54539,17.08458,19.39458,30.48782,-182.13962,-210.95165,2.73324,3.01474,3.42192,2.07482,2.39568,2.84523,1.59601,1.91654,2.37103,0.00000,0.00293,0.31871,0.00000,0.00000,0.00000,0.00000,0.00293,0.31871,-15.66479,-10.25387,-4.14245,15.57760,-24.76864,0.69857,0.13051,0.00000,0.00000,0.00000,0.40000,1.00000,0.02000,0.04472,0.10000,1.00000,1.00000,1.4
1gni,37.56445,78.50519,121.07424,138.30413,184.38827,201.76083,64.64537,192.34042,298.47230,97.03862,265.52474,415.85990,133.98743,338.64902,536.95833,733.65300,272.00163,565.47262,875.75190,1040.89040,825.59207,418.27158,757.99922,1078.82519,1193.28791,978.41233,732.09555,1057.53839,1300.97532,1357.11366,1192.61802,8.17215,3.11873,0.90469,0.20078,0.00952,0.00000,0.00000,0.00000,104.97165,74.64611,136.31580,208.92616,9.36456,-447.16176,-518.93529,0.38256,0.69716,1.02287,0.26779,0.52287,0.81830,0.20599,0.41830,0.68191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.90691,-1.99067,-0.65562,-10.01266,-63.56211,0.18138,0.03034,0.00000,0.00000,0.00000,1.00000,15.00000,4.50000,0.17321,0.85000,16.00000,1.00000,8.07
2aov,27.45576,67.38972,106.66568,136.34108,164.26524,197.20074,50.86129,175.24879,275.75943,79.26273,241.24933,388.48638,112.61650,306.93933,501.85579,673.33837,240.15787,515.19745,807.61126,946.76436,732.92461,375.90478,690.86658,986.31002,1082.35405,875.67565,663.20356,960.01105,1180.16479,1227.23836,1073.27166,9.00670,4.48479,2.09107,0.97397,0.42407,0.14582,0.02714,0.00000,49.58632,36.51191,66.02738,103.05635,29.00350,-390.56990,-467.00436,2.00000,2.14300,2.35725,1.67783,1.83877,2.07102,1.29064,1.47102,1.72585,0.03464,0.50482,1.87550,0.54313,2.16018,5.74495,0.00000,0.00000,0.00000,-6.76989,-9.42885,-4.41651,14.94103,-40.21377,-0.02052,0.00676,0.00000,0.00000,0.00000,0.85000,1.00000,0.02000,0.04472,0.40000,1.00000,1.00000,7.04
2flb,62.03320,106.94587,132.41256,168.11444,205.24251,236.74629,102.74051,221.65520,342.13749,143.73279,314.01654,475.02995,188.05646,404.48309,605.37089,747.87737,349.12671,666.65601,963.58468,1084.18013,840.27918,512.22177,873.22464,1180.62221,1257.46416,1009.13365,846.55500,1185.76014,1421.06694,1451.59818,1255.67717,22.17521,11.70419,6.17987,3.35170,1.78018,0.88130,0.36719,0.11546,7.03394,4.33239,11.05243,25.03075,123.24196,-469.62482,-620.23995,5.66612,6.40698,7.40807,4.68761,5.40634,6.40734,3.91303,4.59129,5.56130,0.00000,0.24006,2.04826,2.12060,5.16714,11.60223,3.30687,8.09080,16.55195,87.74017,-5.69517,-14.73126,27.84241,-61.22312,-0.18055,-0.03876,0.00000,0.00000,0.00000,1.20000,2.00000,0.08000,0.06325,0.50000,2.00000,1.00000,5.74
2f01,57.91080,84.64860,107.93100,157.53437,168.30207,224.73685,90.69442,188.29954,295.25224,124.26592,268.04531,418.56643,161.44750,346.38709,538.29973,706.10115,300.81170,582.12933,870.08199,1015.77263,806.61075,446.60927,774.60753,1073.51053,1172.03684,958.70476,755.24959,1070.92281,1300.17914,1344.88380,1176.57478,17.92799,8.39643,3.63864,1.46315,0.42112,0.03795,0.00000,0.00000,31.88815,24.94636,39.08424,52.06840,72.44408,-459.40625,-544.12277,6.29042,6.45259,6.94602,4.43729,4.86777,5.57948,3.41330,3.89421,4.64956,0.00000,0.04138,1.13123,0.29233,1.11919,3.68408,1.31417,4.06434,8.87376,-37.16325,-20.93019,-7.89715,25.86981,-60.57159,0.71998,0.17336,0.00000,0.00000,0.00000,0.80000,5.00000,0.50000,0.10000,0.20000,5.00000,1.00000,13
7cpa,71.32373,113.97730,150.36762,228.84157,290.62218,359.64260,117.31759,262.78261,486.36542,164.06279,380.25040,678.07360,216.36069,500.27556,868.82764,1215.10105,425.72226,879.86720,1414.07353,1744.01246,1440.48322,660.31469,1205.26765,1757.35811,2000.06304,1688.48080,1181.08089,1721.94002,2146.03659,2272.40216,2028.67516,28.20809,14.16559,6.59402,2.78476,1.10649,0.42340,0.13229,0.01770,53.22999,35.10369,75.39983,128.67684,120.32830,-686.98932,-813.02859,8.39651,10.08618,12.11377,6.42373,8.01977,10.05513,5.04368,6.50452,8.45320,0.18510,2.39162,8.38924,0.14394,1.18465,3.70728,1.56581,5.86390,14.83796,-23.64995,-32.50484,-14.98420,53.99275,-95.37072,2.73162,0.61771,0.00000,0.00000,0.00000,2.05000,15.00000,4.50000,0.17321,1.15000,12.00000,1.00000,13.96
1xgj,48.82947,70.42448,85.38835,106.35077,128.82230,158.13657,77.04442,144.59349,215.21503,105.40081,203.83345,307.07103,135.35354,262.82932,402.01651,596.53053,241.07506,447.70115,685.80132,867.41218,749.92175,353.72469,610.21379,871.12206,1002.21538,867.28983,609.93587,875.51187,1084.56064,1150.48950,1034.43346,22.46926,12.03869,6.09806,2.93043,1.23241,0.34549,0.04419,0.00000,5.46612,4.14068,7.10508,13.01688,97.75182,-353.30166,-430.45323,6.41690,6.85309,7.99997,5.17938,5.71278,6.85835,3.98414,4.57023,5.71529,0.15337,1.00523,3.43039,0.00000,0.00000,0.05179,2.30703,6.58115,14.42054,-30.32698,-28.05015,-12.13845,28.45864,-52.47695,1.11017,0.23167,0.00000,0.00000,0.00000,1.10000,5.00000,0.50000,0.10000,0.25000,6.00000,1.00000,6
2er9,90.33159,165.92204,240.87945,276.74716,399.88251,436.60071,155.84787,386.05510,640.76305,227.18582,538.16565,883.83978,304.79395,694.95693,1136.24150,1602.53955,591.22958,1191.49652,1873.59632,2313.19530,1931.86106,901.74889,1621.04800,2340.48745,2661.52900,2257.44703,1591.60311,2309.32318,2869.51692,3035.28698,2711.17784,36.86184,18.12251,7.80617,2.71984,0.71123,0.07606,0.00000,0.00000,63.11103,46.25548,82.77994,132.70353,180.00215,-951.79751,-1108.37761,7.94886,9.69439,11.81461,5.70092,7.38472,9.54283,4.38532,5.90778,7.95236,0.08538,1.05558,4.24766,0.66352,2.70573,7.16877,1.29855,5.17687,13.79787,-60.22609,-31.15724,-11.43251,55.33678,-141.50759,1.60612,0.33901,0.00000,0.00000,0.00000,3.25000,25.00000,12.50000,0.22361,1.15000,18.00000,1.00000,7.4
2fai,28.90383,61.63801,95.04281,141.85467,180.56710,215.81151,50.29281,162.69654,299.10152,76.28311,230.92994,416.96556,107.35731,300.44807,535.88241,770.06393,235.16295,526.50992,876.56691,1098.11205,906.44667,380.40107,727.03592,1087.80798,1252.51617,1058.90474,706.27204,1048.58429,1323.08436,1411.46387,1264.49199,8.82266,4.23074,1.95326,0.83110,0.28597,0.05773,0.00097,0.00000,46.32269,31.01594,69.23129,124.20622,30.50035,-415.72871,-478.66458,2.02196,2.46153,3.10140,1.54647,1.95539,2.56851,1.18959,1.56431,2.14043,0.00000,0.00000,0.00000,0.44484,1.66394,4.24165,0.69082,2.06748,4.88470,-14.26768,-9.17640,-3.58561,-1.11892,-60.97880,0.26529,0.07336,0.00000,0.00000,0.00000,1.00000,2.00000,0.08000,0.06325,0.65000,2.00000,1.00000,6.24
1slg,59.44219,105.82648,171.60044,220.92136,263.54982,341.28099,99.31277,280.55411,449.60675,144.70531,388.50317,639.12149,197.94130,497.96067,830.07393,1203.65304,404.73327,854.09195,1379.93976,1736.79894,1469.13939,632.76986,1171.66106,1727.82458,1993.96207,1707.93802,1147.39089,1688.18938,2121.47791,2263.98736,2036.05727,17.87005,7.95930,2.95113,0.92898,0.19119,0.01064,0.00000,0.00000,44.09687,30.01547,58.20530,91.33332,78.46922,-684.29720,-786.41535,4.68046,5.08323,5.78418,3.27731,3.81324,4.62800,2.52100,3.05059,3.85666,0.00000,0.18702,1.66722,0.29489,1.27495,3.94754,1.39931,4.97198,11.63040,-32.00835,-15.77438,-5.58690,38.28963,-95.94268,0.93053,0.19105,0.00000,0.00000,0.00000,2.95000,23.00000,10.58000,0.21448,0.70000,14.00000,1.00000,3.9
1is0,61.29212,82.51606,126.84489,170.37724,219.54669,219.66497,95.85925,211.94488,349.34721,133.10212,298.64613,481.27965,175.21267,386.67894,616.60896,832.11578,334.63310,656.53735,1003.86344,1205.26685,990.64389,502.93365,883.15336,1247.31209,1392.16032,1165.95960,866.69288,1240.89344,1523.85363,1595.87655,1414.06472,27.11190,13.72527,6.18838,2.53650,0.88033,0.19820,0.01833,0.00000,33.46087,25.25715,43.09670,63.24859,94.99318,-511.64515,-613.61960,7.97009,9.29151,11.12323,5.96570,7.29083,9.15634,4.58900,5.83266,7.63028,0.00000,0.04135,0.60656,0.00000,0.04135,0.59647,0.61547,2.81020,7.59158,-50.53458,-32.58532,-13.01796,43.45273,-75.11815,1.55861,0.29486,0.00000,0.00000,0.00000,2.35000,19.00000,7.22000,0.19494,0.80000,12.00000,1.00000,7
1utp,23.26414,40.80516,59.27128,82.31146,96.92175,117.37098,38.08909,98.79050,165.78866,55.29903,140.21209,232.24769,74.82461,181.49753,297.42977,378.64317,149.82270,307.49482,469.73511,535.06738,405.63459,229.20302,408.98101,570.55878,613.94215,489.33263,393.46452,560.95293,680.66522,700.05411,606.66744,8.17745,3.98649,1.80583,0.76180,0.26942,0.05559,0.00000,0.00000,8.45392,6.07936,11.65054,19.40328,29.77090,-235.12991,-280.98805,1.68179,2.07569,2.55677,1.19858,1.57454,2.05963,0.92198,1.25963,1.71636,0.00000,0.00000,0.26359,0.11382,0.70120,2.05217,0.00000,0.00000,0.00000,-12.25784,-6.41024,-2.39368,6.16372,-31.61677,-0.11624,-0.02263,0.00000,0.00000,0.00000,0.55000,4.00000,0.32000,0.08944,0.45000,4.00000,1.00000,1.44
1y1m,44.19889,37.44426,54.03243,70.38880,97.67419,108.76694,60.64760,88.94016,157.50795,77.44340,128.60053,215.11241,95.76946,170.65951,271.80436,346.35879,164.63239,296.17079,433.78703,501.91069,397.01565,237.36050,394.77301,536.25413,580.39873,472.98564,390.48104,543.94036,652.50235,669.81609,583.31280,17.08063,8.37342,3.76805,1.62554,0.58004,0.12039,0.01510,0.00000,23.96190,18.13367,29.72722,46.93848,47.91858,-234.65202,-284.39923,6.28209,6.93426,7.78495,4.62036,5.38645,6.37656,3.55412,4.30916,5.31380,0.00000,0.16986,1.19710,0.44065,1.50491,3.55659,0.39516,1.53407,4.04284,-35.08509,-23.07419,-9.28766,12.73571,-33.73172,0.52680,0.11090,0.00000,0.00000,0.00000,0.45000,1.00000,0.02000,0.04472,0.20000,1.00000,1.00000,1.82
1e5a,19.73623,23.42159,33.13012,50.23137,64.76313,84.67577,29.32912,57.59744,108.71554,39.23914,83.57745,156.12534,50.53699,110.86262,206.56507,346.22658,97.47467,205.42034,358.45111,483.34554,415.59965,154.99335,294.54041,455.44468,546.91244,477.32747,294.08689,440.82818,564.84585,613.14762,558.51800,6.35220,2.82828,1.07039,0.33022,0.05353,0.00034,0.00000,0.00000,23.63503,17.19711,31.83875,47.68450,12.65176,-178.94282,-196.18644,1.29274,1.44991,1.58743,0.90492,1.08743,1.26994,0.69609,0.86994,1.05829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-7.63060,-3.63957,-1.30572,-4.81164,-29.59962,0.04920,0.00720,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.00000,0.25000,0.00000,1.00000,7.64
1h23,83.49350,135.24790,189.70506,243.91522,269.85027,351.11216,132.40836,316.64803,470.86708,186.62635,440.28702,670.23523,247.71319,562.24890,869.49401,1203.03611,473.52169,939.78512,1436.26962,1738.66413,1433.27838,712.07859,1262.21219,1789.87380,2005.02275,1681.55224,1233.28707,1774.74024,2186.28872,2293.79626,2033.96468,20.18239,8.33320,3.05264,1.02281,0.28800,0.04509,0.00000,0.00000,112.52649,80.17542,146.76050,217.47583,65.92432,-756.77109,-877.70110,2.91680,3.46362,4.09772,2.14073,2.68019,3.34415,1.64671,2.14415,2.78679,0.00000,0.21373,1.48002,0.14422,0.98771,3.38376,0.54082,1.52622,3.01163,-20.45626,-11.53407,-4.37050,10.97081,-93.86946,-0.14656,-0.01164,0.00000,0.00000,0.00000,1.80000,15.00000,4.50000,0.17321,1.10000,16.00000,1.00000,8.35
1bcu,37.08599,68.85192,88.53793,114.80467,133.53590,146.77023,61.69003,149.80998,218.96077,87.78287,210.06683,307.73011,116.72066,267.91150,398.27644,530.66443,222.59998,438.90065,650.55782,752.73625,585.31889,331.45757,579.65503,800.42093,865.90887,698.35484,560.05323,795.00421,962.90334,991.11948,861.19398,6.16942,2.09997,0.63544,0.13274,0.01520,0.00000,0.00000,0.00000,11.15260,9.05120,15.00135,24.34088,62.73403,-346.62197,-405.66283,1.18484,1.40234,2.35279,0.82939,1.05176,1.88223,0.63799,0.84140,1.56852,0.00000,0.00000,0.58602,0.00000,0.00000,0.58602,0.00000,0.00000,0.00000,-11.43292,-5.01788,-1.72763,21.16580,-38.96097,0.58539,0.12249,0.00000,0.00000,0.00000,0.80000,0.00000,0.00000,0.00000,0.45000,0.00000,1.00000,3.28
2cet,74.42363,89.38120,94.96856,176.30050,197.90234,242.22185,113.14827,182.39781,340.01611,148.96600,272.96166,472.28739,187.16317,363.71595,601.42727,824.13091,336.59495,637.63315,981.80834,1204.09415,1009.00165,499.79317,866.48253,1229.56303,1389.93301,1178.67401,860.20812,1230.08300,1514.27928,1593.19606,1419.30925,32.57626,16.76049,7.98262,3.40900,1.12079,0.22167,0.02540,0.00000,21.89482,16.21551,32.62174,59.52175,119.21487,-509.79648,-607.67130,10.95506,11.46508,13.40249,8.11820,8.97353,11.02176,6.24477,7.17882,9.18480,0.00000,0.00000,0.00000,1.70480,6.50029,15.42318,2.42147,7.39499,17.16082,-60.94113,-39.68584,-15.70483,33.82416,-65.99789,1.26968,0.33648,0.00000,0.00000,0.00000,1.10000,4.00000,0.32000,0.08944,0.40000,6.00000,1.00000,8.02
4tmn,79.77961,127.44375,171.59976,221.32399,266.07555,318.94413,130.07631,286.31147,446.82834,182.46729,402.72463,627.37443,239.65989,518.75707,809.27307,1112.96025,449.64655,875.01007,1332.17393,1610.19165,1326.73892,671.39196,1176.50554,1660.91728,1857.67345,1557.37024,1154.81295,1653.89264,2031.54487,2128.03969,1885.53325,29.54547,14.62285,6.70631,2.78593,0.98048,0.30717,0.09362,0.01123,54.34773,39.58153,72.16980,111.38997,161.37749,-686.15745,-821.02626,8.42498,9.62761,11.39909,5.99959,7.30580,9.18734,4.61507,5.84464,7.65612,1.54217,5.23493,14.41528,0.14452,1.17448,3.49687,2.50925,8.89829,23.70645,-57.19661,-29.83040,-11.08852,44.82532,-93.72676,1.59535,0.36411,0.00000,0.00000,0.00000,1.80000,14.00000,3.92000,0.16733,0.90000,10.00000,1.00000,10.17
1mq6,102.57015,147.41445,201.47283,255.34637,281.45863,275.95336,157.44423,337.85885,460.60668,216.21876,469.82263,637.07782,281.57522,595.94523,813.87392,985.27918,513.25125,947.55092,1310.95828,1459.02161,1157.09157,736.17955,1223.31089,1617.26048,1709.90641,1383.30055,1187.99928,1647.37586,1959.57527,1994.08560,1725.03287,24.80563,9.75182,2.94862,0.73676,0.15617,0.02293,0.00000,0.00000,24.76376,17.20753,33.76241,46.93835,154.00346,-747.50950,-890.56126,1.43169,2.47785,3.73333,1.00219,1.85839,2.98666,0.77091,1.48671,2.48888,0.22432,1.43396,5.13984,0.00000,0.08640,0.69882,0.22432,1.34757,4.44102,-18.05900,-7.64099,-2.58955,44.39507,-86.81482,0.35590,0.05770,0.00000,0.00000,0.00000,1.80000,7.00000,0.98000,0.11832,0.45000,10.00000,1.00000,11.15
1o0h,56.60181,74.67446,90.26554,131.19011,161.76788,194.00705,88.78557,157.91411,273.33447,119.90810,228.31174,380.28914,152.72868,300.03887,487.75664,672.27329,275.45470,521.31068,797.99366,964.55177,787.98507,408.02401,705.64171,993.99178,1110.21707,927.60581,697.59083,993.57006,1216.45398,1271.55807,1124.84249,25.09125,12.51136,5.47979,2.10719,0.72154,0.20081,0.01770,0.00000,0.00000,0.00000,0.00000,0.00000,149.55947,-413.43390,-492.05989,8.83652,10.13086,11.59529,6.64333,7.97962,9.58141,5.11026,6.38369,7.98451,0.01591,1.01036,6.13851,0.00000,0.17367,1.14742,0.01591,0.83670,4.99109,-54.42842,-33.81021,-13.48965,52.05935,-59.69747,1.40138,0.29474,0.00000,0.00000,0.00000,1.35000,6.00000,0.72000,0.10954,0.00000,10.00000,1.00000,5.92
1nc1,79.23979,111.08333,148.87489,180.64959,217.15650,246.68669,123.61639,243.78094,363.45714,168.50202,342.02130,504.42191,217.26666,439.62527,645.30670,828.47512,391.72355,725.75397,1047.10621,1211.53027,976.44349,567.88213,956.40897,1298.65226,1408.43939,1157.95327,937.62776,1313.92238,1582.27550,1629.72552,1424.68224,28.97641,14.43125,6.80316,3.08186,1.29831,0.42494,0.09187,0.00820,8.41992,6.00115,12.26675,21.46175,143.21507,-563.11995,-687.56640,5.55097,6.42595,7.45896,4.14507,5.03562,6.14010,3.18852,4.02850,5.11675,0.00000,0.00119,1.23215,0.62835,2.00587,5.38529,1.31793,4.35138,10.63875,-36.33769,-22.16055,-8.61357,40.19820,-75.56985,0.63971,0.18440,0.00000,0.00000,0.00000,1.00000,3.00000,0.18000,0.07746,0.10000,4.00000,1.00000,6.12
2brb,44.13610,87.43795,107.70586,142.24880,182.93097,202.55452,75.47178,184.34000,297.79618,109.23261,260.44184,413.69942,145.80042,335.72044,533.55662,762.61337,281.40541,568.37990,889.25796,1108.83989,941.77150,428.11110,771.77519,1116.81653,1278.59931,1094.80194,757.31653,1102.66272,1374.89196,1459.89673,1309.48615,10.68248,4.35065,1.42538,0.36104,0.06890,0.00008,0.00000,0.00000,45.03733,31.73404,56.05125,82.67743,39.13873,-463.16618,-528.48993,0.50209,0.61273,0.87281,0.35146,0.45955,0.69825,0.27035,0.36764,0.58187,0.10202,1.04677,3.08599,0.00000,0.00000,0.17430,0.10202,1.04677,3.11401,-5.43237,-2.29946,-0.79464,19.46334,-58.00129,0.06696,0.01349,0.00000,0.00000,0.00000,1.25000,4.00000,0.32000,0.08944,0.70000,6.00000,1.00000,4.86
1nvq,67.61843,116.75964,155.80524,203.68317,261.78497,306.49342,110.81684,262.10396,436.12424,158.29084,370.22994,608.30967,210.45018,479.39801,785.69476,1142.05116,406.59878,824.60577,1311.30078,1649.85644,1399.13390,622.48015,1128.60324,1647.37766,1896.40100,1625.28694,1110.74635,1622.04899,2028.56941,2159.04794,1939.30605,20.90810,9.66455,4.07525,1.54757,0.49159,0.10659,0.00728,0.00000,63.85176,46.41873,82.24350,124.34108,80.11951,-667.99061,-768.89885,4.41865,4.54784,4.75118,3.30239,3.58532,3.94050,2.54030,2.86826,3.28375,0.00000,0.16657,1.46398,0.28803,1.07471,2.38013,0.28803,1.24129,3.85499,-23.28313,-16.06006,-6.55689,31.73797,-88.94390,0.01968,-0.00430,0.00000,0.00000,0.00000,1.80000,3.00000,0.18000,0.07746,0.80000,2.00000,1.00000,8.25
