name,dockingscore,XP_GScore,evdw,ecoul,XP_LipophilicEvdW,XP_PhobEn,XP_PhobEnHB,XP_PhobEnPairHB,XP_HBond,XP_Electro,XP_Sitemap,XP_PiCat,XP_PiStack,XP_ClBr,XP_LowMW,XP_Zpotr,XP_Penalties,XP_HBPenal,XP_ExposPenal,XP_RotPenal,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
4tmn,-9.84839118599137,-9.84839118599137,-25.5867671966553,-18.4521255493164,-4.10347021487142,0,0,0,-2.86101155492122,-1.38390941619873,0,0,0,0,0,-1.5,0,0,0,0,0,-44.0388927459717,0,0,-0.273566421833094,-2.14865288400197,-0.903296421554301,10.17
1mq6,-6.4757312004309,-6.4757312004309,-58.3092727661133,-9.02941131591797,-7.18045777744439,-0.217068466146057,0,0,-0.615116086673174,-0.677205848693848,-0.343603285343027,-0.9375,0,0,0,-0.75,4,0,0.0361028794970746,0.209117384372524,0,-67.3386840820312,0,0,-0.179881422234192,-1.41282959389542,-0.593955368935514,11.15
3gy4,-8.0510699055327,-8.0510699055327,-20.8393096923828,-12.0949220657349,-2.64596351071084,0,0,0,-2.29798723989175,-2.20711915493011,-0.4,0,0,0,-0.5,0,0,0,0,0,0,-32.9342317581177,0,0,-0.80510699055327,-2.43780846786109,-1.73455042830382,5.1
3b68,-11.3444356738218,-11.3444356738218,-47.3321380615234,-11.335298538208,-7.13789064895822,-1.675,0,0,-1.36020885650063,-0.850147390365601,-1.6,0,0,0,-0.0288069033333331,0,1,0,0,0.307618125335945,0,-58.6674365997314,0,0,-0.36594953786522,-2.55851790964721,-1.14958679668549,8.4
3fcq,-4.80452820487828,-4.80452820487828,-20.2424068450928,-8.28562927246094,-1.49849131078008,0,0,0,-0.684614698663637,-3.12142219543457,0,0,0,0,-0.5,0,1,0,0,0,0,-28.5280361175537,0,0,-0.343180586062735,-1.32026724772326,-0.827114033986621,2.77
4gid,-9.02241563493575,-9.02241563493575,-70.23681640625,-28.5669593811035,-8.24244357344827,-0.590424376033924,0,0,-4.23483903700107,-2,0,0,0,0,0,0,5.62259682797967,0,0.183220709181988,0.239473814385859,0,-98.8037757873535,0,0,-0.191966290105016,-1.8602352703152,-0.69277295334936,10.77
3ebp,-5.19670445757134,-5.19670445757134,-35.5349197387695,-3.8751757144928,-5.3174237405275,-0.359781168379313,0,0,-0.48,-0.29063817858696,0,0,0,0,-0.157173866666666,0,1,0,0.304645221383243,0.10366727520585,0,-39.4100954532623,0,0,-0.185596587770405,-1.19955197068044,-0.563580551015377,5.91
3u9q,-7.54416900296664,-7.54416900296664,-20.8783531188965,-12.5485124588013,-3.51830098024458,-1.3297915998184,0,-1.3,-1.76923082773102,-0.941138434410095,-0.0843388388261525,0,0,0,-0.5,0,0,0,0,1.8986316780636,0,-33.4268655776978,0,0,-0.62868075024722,-2.16481236403437,-1.43931961646202,4.38
3e93,-11.3132830462143,-11.3132830462143,-50.2216339111328,-12.6936531066895,-8.46225118326649,-2.18035741273646,0,0,-0.9975,-0.952023983001709,-0.169464186965011,0,0,0,0,0,1,0,0.23645966611837,0.211854053636979,0,-62.9152870178223,0,0,-0.305764406654441,-2.45358587173947,-1.01887483608313,8.85
3k5v,-5.28902437800856,-5.28902437800856,-42.0680313110352,-1.49426174163818,-4.85265549202502,0,0,0,0,-0.112069630622864,-1.40061219433957,0,0,0,-0.252277903333333,0,0,0,1.09203055673007,0.236560285582157,0,-43.5622930526733,0,0,-0.195889791778095,-1.23119767881875,-0.587669374688664,6.3
2wbg,-7.18665162545984,-7.18665162545984,0.141602873802185,-37.7995338439941,-1.51168427778831,0,0,0,-4.76087612559372,-2,-0.163109242212942,0,0,0,-0.441996133333333,0,1,0,0.358142781955503,0.332871371512968,0,-37.657930970192,0,0,-0.326665982975447,-1.75667979674969,-0.915330931341297,4.45
1z95,-13.0266454339222,-13.0266454339222,-47.2491798400879,-10.796103477478,-6.68982274357505,-2.7,0,0,-1.39169752112517,-0.809707760810852,-1.6,0,0,0,-0.0654187599999998,0,0,0,0,0.230001351588878,0,-58.0452833175659,0,0,-0.449194670135248,-2.98277147714139,-1.38006834151589,7.12
2fvd,-8.98012177835092,-8.98012177835092,-40.6484107971191,-14.1351842880249,-4.27645805273968,-0.225,-1.5,0,-1.17312658392132,-1.06013882160187,-1.14037781126024,0,0,0,-0.0284891799999997,0,0,0,0.247755777242814,0.175712893929365,0,-54.783595085144,0,0,-0.299337392611697,-2.04038151430498,-0.930110875516042,8.52
3pxf,-7.03176238983618,-7.03176238983618,-22.4766082763672,-9.02183818817139,-3.2568343023977,-1.875,0,0,-0.9,-0.676637864112854,0,0,0,0,-0.5,0,0,0,0,0.176709776674376,0,-31.4984464645386,0,0,-0.334845828087437,-1.73858904187319,-0.923814249533262,4.43
3cyx,-2.47967671058954,-2.47967671058954,-64.7738494873047,-13.2687854766846,-7.02194976926092,0,0,0,-1.68338333584714,-0.995158910751343,-0.525238624284436,0,0,0,0,0,7,0,0.572668406919558,0.173385522634741,0,-78.0426349639893,0,0,-0.0506056471548886,-0.506902657799443,-0.18518153335306,8
3gnw,-9.6307497548656,-9.6307497548656,-53.6092834472656,-19.7448635101318,-6.68140384898287,-0.534385396220551,0,0,-1.31342739303166,-1.48086476325989,-0.227805345251206,0,0,0,0,0,0,0,0.517814136592186,0.0893228552883834,0,-73.3541469573975,0,0,-0.218880676246945,-2.01303679239361,-0.772725030048734,9.1
3f3c,-5.79666604095448,-5.79666604095448,-16.9546794891357,-17.9318351745605,-2.52763185035908,-0.797928524807946,0,0,-0.7,-1.34488763809204,-0.128636542641966,0,0,0,-0.5,0,0,0,0,0.202418514946548,0,-34.8865146636963,0,0,-0.445897387765729,-1.62601637771429,-1.04845399412122,6.02
1oyt,-9.56921835715231,-9.56921835715231,-39.1512908935547,-16.0234661102295,-5.17776499285049,-0.180392219222148,-1,0,-2.46661210077764,-1.20175995826721,-0.555916927309838,0,0,0,-0.138437989999999,0,1,0,0,0.15166583127503,0,-55.1747570037842,0,0,-0.31897394523841,-2.17423067572997,-0.991126210073462,7.24
3n86,-7.72341343899191,-7.72341343899191,-23.7881126403809,-21.4653949737549,-4.69488533584035,0,0,0,-4.80471599004817,-1.60990462303162,-0.4,0,0,0,-0.432275933333333,0,4,0,0,0.218368443261556,0,-45.2535076141357,0,0,-0.335800584303996,-1.86759140158938,-0.954972192518893,5.64
3uex,-5.77037173960782,-5.77037173960782,-26.5977458953857,0.504265606403351,-5.31283943858329,-2.7,0,0,0,0.0378199204802513,0,0,0,0,-0.5,0,0,0,0,2.70464777849522,0,-26.0934802889824,0,0,-0.288518586980391,-1.44413372682634,-0.783159934432597,6.92
2brb,-5.3497522929306,-5.3497522929306,-36.3106994628906,-4.96556377410889,-3.90931357497643,-0.125,-0.71628747425809,0,-0.310280246396132,-0.372417283058167,-0.342038447856499,0,0,0,-0.3954404,0,0,0,0.453741896655536,0.367283236959187,0,-41.2762632369995,0,0,-0.213990091717224,-1.26805161256381,-0.625710823311599,4.86
3kgp,-3.48038586421997,-3.48038586421997,-12.6538753509521,-5.89135217666626,-2.53853445097,0,0,0,0,-0.441851413249969,0,0,0,0,-0.5,0,0,0,0,0,0,-18.5452275276184,0,0,-0.316398714929088,-1.02427696700424,-0.703664442121571,2.57
3ivg,-4.67121020181837,-4.67121020181837,-43.0359992980957,-13.5558176040649,-6.27732230001971,-0.437447193669457,0,0,-0.949490432546565,-1.01668632030487,-0.0662147438757461,0,0,0,-0.121917399999999,0,4,0,0,0.197868188597977,0,-56.5918169021606,0,0,-0.161076213855806,-1.06958868454598,-0.494877161491498,4.3
3dxg,-4.48322557236528,-4.48322557236528,-18.9707279205322,-7.36275243759155,-0.933300774980284,0,-0.689459143305472,0,-1.69376254906639,-0.552206432819366,-0.574842153276766,0,0,0,-0.419395733333333,0,0,0,0.0743124912126442,0.305428723203678,0,-26.3334803581238,0,0,-0.213486932017395,-1.10846846355705,-0.588994257486487,2.4
2y5h,-10.1550311563037,-10.1550311563037,-47.9216270446777,-9.54242134094238,-5.93229499838615,0,0,0,-0.341812201169768,-0.715681600570679,-0.263240111577579,-1.875,0,0,0,-1.5,0,0,0.273176361811881,0.1998213935886,0,-57.4640483856201,0,0,-0.327581650203345,-2.290270740076,-1.02905865684931,5.79
3g0w,-11.4429101643512,-11.4429101643512,-46.4311790466309,-7.9472804069519,-5.9178453382719,-2.33576788219436,0,0,-0.755843166191827,-0.596046030521393,-1.6,0,0,0,-0.300898236666666,0,0,0,0,0.0634904894949541,0,-54.3784594535828,0,0,-0.476787923514633,-2.73881348326195,-1.37529435417656,9.52
1yc1,-8.84867693034725,-8.84867693034725,-41.5837821960449,-10.2242002487183,-5.08272682348221,-0.25,-1.5,0,-1.88051081441096,-0.76681501865387,-0.0577855070679199,0,0,0,-0.275559333333333,0,0,0,0.842390107274476,0.122330459326558,0,-51.8079824447632,0,0,-0.327728775198046,-2.05982610754436,-0.983186324513999,6.17
3ozt,-8.53900906645965,-8.53900906645965,-30.6209945678711,3.37440252304077,-4.25186364580381,0,0,0,-2.98478847655057,-2.24691981077194,0,0,0,0,-0.055437133333333,0,1,0,0,0,0,-27.2465920448303,0,0,-0.275451905369666,-1.92580823368685,-0.865299285202139,4.13
1w4o,-7.60448367718958,-7.60448367718958,-12.8384103775024,-27.3494853973389,-0.788248721299452,0,-0.524708974533549,0,-4.68018888465205,-2,-0.59273544052205,0,0,0,-0.419395733333333,0,1,0,0.0953653539471746,0.305428723203679,0,-40.1878957748413,0,0,-0.362118270342361,-1.88019322287899,-0.99905684974297,5.22
3uri,-5.40642573856444,-5.40642573856444,-62.1167869567871,-30.7182464599609,-4.07546609985155,0,0,0,-3.78241518101443,-2,-0.189776646225214,0,0,0,0,0,4,0,0.437715320401018,0.203516868125736,0,-92.835033416748,0,0,-0.0831757805932991,-1.04484366101061,-0.334427003056887,9
3fv1,-10.3439028170014,-10.3439028170014,-20.500789642334,-32.3483619689941,-1.57865579171007,-0.27128995433059,0,0,-6.27,-2,0,0,0,0,-0.475599266666666,0,0,0,0,0.251642195705946,0,-52.8491516113281,0,0,-0.49256680080959,-2.55750906967987,-1.35895445385716,9.3
2wca,-7.1999347165616,-7.1999347165616,9.13372135162354,-26.8041095733643,-0.91995729414457,-0.52122574141428,0,0,-3.74038250666837,-2,-0.304394898898652,0,0,0,-0.228731933333333,0,0,0,0.114407004026899,0.400350653870698,0,-17.6703882217407,0,0,-0.266664248761541,-1.67602610181481,-0.799992745405741,5.6
1nvq,-12.2853135841281,-12.2853135841281,-43.461368560791,-20.2133159637451,-5.08606769289358,-0.25,0,-1.95,-2.49997921736293,-1.51599869728088,-0.983267976590718,0,0,0,0,0,0,0,0,0,0,-63.6746845245361,0,0,-0.341258710670225,-2.68032351324073,-1.12681143433868,8.25
2w66,-7.76050124280527,-7.76050124280527,-4.14493703842163,-28.3446216583252,-1.47270430223573,-0.292118552307455,0,0,-3.58949405821023,-2,-0.172438944785501,0,0,0,-0.5,0,0,0,0,0.266254614733648,0,-32.4895586967468,0,0,-0.485031327675329,-2.05707587393674,-1.22220235806366,4.05
2xnb,-10.8192333394316,-10.8192333394316,-42.8268394470215,-10.1063423156738,-4.93644224994267,-0.825,0,-2.21899416606329,-1.75596951161947,-0.757975673675537,-0.4,0,0,0,-0.221694933333333,0,0,0,0.13827987855797,0.1585633166447,0,-52.9331817626953,0,0,-0.400712345904875,-2.51853915241779,-1.20213703639394,6.83
3ueu,-0.752472561772828,-0.752472561772828,-19.2512493133545,-0.0745500698685646,-3.82127284043513,-2.6,0,0,0,-0.00559125524014235,-0.141783449769171,0,0,0,-0.5,0,3.5,0,0,2.81617498367161,0,-19.3257993832231,0,0,-0.0537480401266306,-0.206776781351885,-0.129540423011824,5.24
1q8t,-5.75340557350025,-5.75340557350025,-28.7177314758301,-10.8410882949829,-3.42250089518581,0,-1.5,0,-0.7,-0.813081622123718,-0.18194648576668,0,0,0,-0.5,0,1,0,0,0.364123429575958,0,-39.558819770813,0,0,-0.319633642972236,-1.47888323572747,-0.837677118312061,4.76
2weg,-6.41488539295968,-6.41488539295968,-12.715895652771,-11.3885116577148,-1.06074701863107,0,0,0,0,-3.35413837432861,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-24.1044073104858,0,0,-0.583171399359971,-1.88789967846085,-1.29696158052936,6.5
3jvs,-0.732969780106599,-0.732969780106599,-34.3355484008789,-8.38199710845947,-3.80357895944622,0,0,0,-1.33,-0.62864978313446,-0.103189481547411,0,0,0,-0.145218399999999,0,3.15193385961965,0,1.87067113175792,0.255061852643921,0,-42.7175455093384,0,0,-0.0244323260035533,-0.16653872038563,-0.0759169174682331,6.54
3f3e,-4.3362111051191,-4.3362111051191,-14.0703887939453,-15.1311101913452,-1.80427470092015,-0.543367801313162,0,0,-0.7,-1.13483326435089,0,0,0,0,-0.5,0,0,0,0,0.346264661465105,0,-29.2014989852905,0,0,-0.481801233902122,-1.35624226582539,-1.00218695183224,7.7
2j78,-7.89832651056575,-7.89832651056575,13.6488552093506,-28.6042900085449,-0.238909987625771,0,0,0,-5.42123276855058,-2,0,0,0,0,-0.5,0,0,0,0,0.261816245610607,0,-14.9554347991943,0,0,-0.607563577735827,-2.21555083076688,-1.42858531410456,6.42
2zcr,-9.60328084573371,-9.60328084573371,-42.8039398193359,-13.1855163574219,-6.39343456068385,-2.7,0,0,-1.38045540216258,-0.988913726806641,0,0,0,0,-0.0784515333333326,0,1.93797437725269,0,0,0,0,-55.9894561767578,0,0,-0.342974315919061,-2.2167191837731,-1.04147202419962,6.87
2xbv,-10.1185197342186,-10.1185197342186,-61.3344497680664,-9.06285095214844,-7.50484007426231,-0.348755613186151,0,0,-0.7,-0.679713821411133,-0.25381391753403,0,0,-1,0,0,0,0,0.10796852574109,0.260635166433892,0,-70.3973007202148,0,0,-0.281069992617185,-2.20758763519518,-0.928072666360705,8.43
4de1,-1.21237044427277,-1.21237044427277,-20.7092437744141,-16.5892086029053,-2.2862372109437,0,0,0,-1.44671047705241,-1.2441906452179,-0.090930934995832,0,0,0,-0.485712666666666,0,4,0,0,0.341411490603734,0,-37.2984523773193,0,0,-0.0527117584466422,-0.293162166592556,-0.149905229139642,5.96
1sqa,-8.41001880265233,-8.41001880265233,-38.975269317627,-16.6443557739258,-4.61623587350893,0,0,0,-1.7421659573459,-2.54832668304443,-0.130283687037791,0,0,0,-0.121749933333333,0,0,0,0.575646641600972,0.173096690017083,0,-55.6196250915527,0,0,-0.271290929117817,-1.89671697612146,-0.852228074924482,9.21
3mss,-4.56519628702573,-4.56519628702573,-26.4041976928711,-0.852072358131409,-4.48235659235811,-1.1,0,0,0,-0.0639054268598556,0,0,0,0,-0.5,0,0,0,0.435266286894814,1.14579944529743,0,-27.2562700510025,0,0,-0.217390299382177,-1.12873555711942,-0.599763352067555,4.66
3ejr,-10.593717587259,-10.593717587259,4.06290006637573,-31.9081211090088,-1.88207694915531,-0.55878349192006,0,0,-3.31437881285031,-4.5,0,0,0,0,-0.338478333333333,0,0,0,0,0,0,-27.8452210426331,0,0,-0.423748703490361,-2.51102853627837,-1.23904872422107,8.57
3ge7,-8.90787426763998,-8.90787426763998,-36.0792198181152,-21.9814281463623,-4.17940901021688,0,0,-1.95,-3.48919292935185,-2.94860711097717,-0.211972684356638,0,0,0,-0.308489066666666,0,4,0,0,0.179796533929224,0,-58.0606479644775,0,0,-0.342610548755384,-2.09198504263574,-1.01498240258041,8.7
3zsx,-6.11968593480731,-6.11968593480731,-35.09033203125,-13.7370281219482,-4.07987505297141,-0.123847419377409,0,0,-2.15887303356385,-1.03027710914612,-0.274539213124646,0,0,0,0,0,0,0,1.17869781824489,0.36902807513123,0,-48.8273601531982,0,0,-0.17999076278845,-1.35201027437519,-0.583100198564993,3.28
1u1b,-3.23538664673807,-3.23538664673807,-44.8848266601562,-23.2441024780273,-2.2448313967233,0,0,0,-3.13026447126192,-1.74330768585205,-0.56713480215179,0,0,0,0,0,4,0,0.365276077308366,0.0848756319426237,0,-68.1289291381836,0,0,-0.0634389538576092,-0.65602210777084,-0.23525890470833,7.8
3utu,-12.9476717861702,-12.9476717861702,-64.3037567138672,-17.2784385681152,-7.68721059493304,-0.458112464316427,0,0,-3.22518079287309,-2.59588289260864,-0.508388866427466,0,0,0,0,0,0,0,1.5271038249885,0,0,-81.5821952819824,0,0,-0.275482378429152,-2.66954180561538,-0.994167990617865,10.92
1uto,-3.27129384293552,-3.27129384293552,-16.1642036437988,-4.73881769180298,-2.64873864501985,0,0,0,0,-0.355411326885223,0,0,0,0,-0.5,0,0,0,0.232856128969549,0,0,-20.9030213356018,0,0,-0.363477093659503,-1.02316673846571,-0.756062822017307,2.27
1a30,-7.42151384558062,-7.42151384558062,-27.3812065124512,-11.5930500030518,-2.68334744592628,0,0,0,-3.36122326745771,-0.869478750228882,-0.846111200022518,0,0,0,-0.255471933333333,0,0,0,0,0.5941187513881,0,-38.9742565155029,0,0,-0.285442840214639,-1.74291817466145,-0.845623290972528,4.3
3kwa,-3.69763473796521,-3.69763473796521,-11.0367860794067,-1.04280042648315,-2.08965051498755,0,0,0,-1.02977419099142,-0.0782100319862366,0,0,0,0,-0.5,0,0,0,0,0,0,-12.0795865058899,0,0,-0.264116766997515,-1.01609686329293,-0.636558982258061,4.08
4djv,-7.65621034056675,-7.65621034056675,-37.6764183044434,-10.1033239364624,-4.65928550058611,-0.318385516320509,0,0,-2,-0.75774929523468,0,0,0,0,-0.258534399999999,0,0,0,0.158721606972478,0.179022764602073,0,-47.7797422409058,0,0,-0.27343608359167,-1.76727814270641,-0.830312995025078,6.72
2xb8,-6.36873295177515,-6.36873295177515,-23.9576454162598,-16.5646553039551,-4.52757608661301,0,0,0,-3.83757836769094,-1.24234914779663,-0.408322998752458,0,0,0,-0.469029066666666,0,4,0,0,0.116122715744553,0,-40.5223007202148,0,0,-0.289487861444325,-1.55675063859264,-0.811156372678543,7.59
3dd0,-6.15125333730886,-6.15125333730886,-21.3719863891602,-8.83545398712158,-1.98859428827474,0,0,0,0,-3.16265904903412,0,0,0,0,-0.5,-1.5,1,0,0,0,0,-30.2074403762817,0,0,-0.384453333581804,-1.63051257112831,-0.968761694468615,9
2v7a,-11.7776712233709,-11.7776712233709,-45.6362991333008,-14.5288763046265,-5.74815085847078,-0.675,0,-2.6,-1.66485464205311,-1.08966572284698,0,0,0,0,0,0,0,0,0,0,0,-60.1651754379272,0,0,-0.336504892096311,-2.58546022485932,-1.1007298144454,8.3
3n7a,-9.18425483992625,-9.18425483992625,0.361943572759628,-28.3325080871582,-1.29499301390607,0,0,0,-5.08829122334055,-2,-0.300970602679623,0,0,0,-0.5,0,0,0,0,0,0,-27.9705645143986,0,0,-0.765354569993854,-2.63543783604217,-1.75222455229912,3.7
2v00,-2.94459541544281,-2.94459541544281,-23.0471286773682,-6.6546573638916,-1.74189618230676,0,0,0,-0.667803540278257,-0.49909930229187,0,0,0,0,-0.5,0,0,0,0,0.46420360943408,0,-29.7017860412598,0,0,-0.184037213465175,-0.780523834491719,-0.46374471798895,3.66
2vw5,-7.62679122825565,-7.62679122825565,-39.4107131958008,-12.9945831298828,-4.34701223091971,-0.190233572481671,0,0,-1.74,-0.974593734741211,-0.51235919985896,0,0,0,0,0,0,0,0.102744222079527,0.0346632876663766,0,-52.4052963256836,0,0,-0.21185531189599,-1.66395979391865,-0.699530826336847,8.52
3lka,-4.61406433303829,-4.61406433303829,-22.8044376373291,-7.41324186325073,-2.85807119329449,0,0,0,-0.7,-0.555993139743805,0,0,0,0,-0.5,0,0,0,0,0,0,-30.2176795005798,0,0,-0.384505361086525,-1.32401375322894,-0.88029752561856,2.82
3zso,-5.43567461423038,-5.43567461423038,-44.5817909240723,-14.2898025512695,-4.56293756274785,0,0,0,-1.86089487265514,-1.07173519134521,-0.243225141818037,0,0,0,0,0,0,0,2.30311815433586,0,0,-58.8715934753418,0,0,-0.123538059414327,-1.13617457295031,-0.436132381852645,5.12
3pww,-7.28446652679187,-7.28446652679187,-54.5698318481445,-26.2755374908447,-4.53695178065654,0,0,0,-3.50984473157138,-1.97066531181335,0,0,0,0,0,-1.5,4,0,0.059609774614656,0.173385522634741,0,-80.8453693389893,0,0,-0.148662582179426,-1.48911163592934,-0.544001835130213,7.32
3l7b,-9.16734472174471,-9.16734472174471,-28.8347415924072,-19.5873947143555,-3.11639739573206,0,0,0,-4.02273134888831,-1.46905460357666,-0.262498166249319,0,0,0,-0.5,0,0,0,0,0.203336792701639,0,-48.4221363067627,0,0,-0.482491827460248,-2.32411878347323,-1.28748198662615,2.4
2yki,-13.6210491020473,-13.6210491020473,-55.2955322265625,-6.82194948196411,-8.83642752613652,-2.7,0,0,-0.683493604335869,-0.511646211147308,-1.03936601388157,0,0,0,-0.0250952666666662,0,0,0,0,0.174979520120674,0,-62.1174817085266,0,0,-0.400619091236684,-3.0092718041284,-1.29785033426186,9.46
2zcq,-13.2652087867559,-13.2652087867559,-28.664134979248,-43.1694107055664,-4.14697125082996,-1.425,0,0,-0.84937666925923,-5.125,0,0,0,0,-0.218860866666666,-1.5,0,0,0,0,0,-71.8335456848145,0,0,-0.530608351470234,-3.14425200869008,-1.55150823007815,8.82
