name,dockingscore,XP_GScore,evdw,ecoul,XP_LipophilicEvdW,XP_PhobEn,XP_PhobEnHB,XP_PhobEnPairHB,XP_HBond,XP_Electro,XP_Sitemap,XP_PiCat,XP_PiStack,XP_ClBr,XP_LowMW,XP_Zpotr,XP_Penalties,XP_HBPenal,XP_ExposPenal,XP_RotPenal,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
1b6m,-12.7935624409712,-12.7935624409712,-57.1297264099121,-24.7180004119873,-6.11456778910358,0,0,0,-4.71547978877467,-1.85385003089905,-0.287006678624903,0,0,0,0,0,0,0,0,0.177341846431017,0,-81.8477268218994,0,0,-0.297524707929562,-2.68704573008849,-1.04234748337073,8.4
3bzi,-8.96480949035898,-8.96480949035898,-42.4375953674316,-28.8454647064209,-3.0621631299777,0,0,0,-5.34886124048381,-2,-0.453875551859387,0,0,0,0,0,0,0,1.64713123079704,0.252959201164883,0,-71.2830600738525,0,0,-0.162996536188345,-1.79033612478551,-0.619868077565044,5.74
3dcs,-6.47358315607524,-6.47358315607524,-22.6048049926758,-6.08690023422241,-1.51706563850856,0,0,0,0,-2.95651751756668,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-28.6917052268982,0,0,-0.462398796862517,-1.77891760687366,-1.11444688224177,7.94
2v7d,-6.09676605803621,-6.09676605803621,-26.0497379302979,-31.6786689758301,-1.29272583723093,0,0,0,-3.36197643515487,-2,-0.206947068751583,0,0,0,0,0,0,0,0.458881639787412,0.30600164331376,0,-57.7284069061279,0,0,-0.11503332184974,-1.2266414456287,-0.432098027553053,6.59
2yim,-11.410685104144,-11.410685104144,-72.2728271484375,-17.7044811248779,-4.8751738801162,0,0,0,-5.64782302507277,-1.32783608436584,-0.854299479386964,0,0,0,0,0,1,0,0.106618644827712,0.187828719970068,0,-89.9773082733154,0,0,-0.207467001893527,-2.27879485587182,-0.788987144323867,3.92
2wp1,-3.66659041677084,-3.66659041677084,-32.3433952331543,-9.14181995391846,-2.93784785257464,0,0,0,-1.33,-0.685636496543884,-0.237314372258253,0,0,0,0,0,1,0,0.215608152258921,0.308600152347011,0,-41.4852151870728,0,0,-0.0632170761512214,-0.724559175773611,-0.244705503031347,3.6
1ws5,-5.57088009526726,-5.57088009526726,-11.7322416305542,-15.5205154418945,-0.688460133431905,0,0,0,-3.24154730544705,-1.16403865814209,-0.160641208005004,0,0,0,-0.5,0,0,0,0,0.183807209758793,0,-27.2527570724487,0,0,-0.428529238097481,-1.56268141189923,-1.00761566137966,3.03
4auy,-8.51155318604993,-8.51155318604993,-9.50512218475342,-31.4792461395264,-0.767987102915477,0,0,0,-5.27789681646779,-2,0,0,0,0,-0.465669266666666,0,0,0,0,0,0,-40.9843683242798,0,0,-0.386888781184088,-2.08053406511654,-1.08407758035016,7.74
3iqj,-9.4352720668614,-9.4352720668614,-27.4243869781494,-47.7252922058105,-1.48652865909684,0,0,0,-7.13828524257708,-2,-0.171183356205559,0,0,0,0,0,0,0,1.08108314501411,0.279642046003964,0,-75.14967918396,0,0,-0.159919865540024,-1.85823781135992,-0.622567462528066,4.93
4e3h,-3.16324725822737,-3.16324725822737,-13.6124029159546,-1.00061011314392,-2.0213573730927,0,0,0,-0.566844126648883,-0.0750457584857941,0,0,0,0,-0.5,0,0,0,0,0,0,-14.6130130290985,0,0,-0.395405907278422,-1.02721458271353,-0.790811814008695,7.05
3lzv,-6.81623003303476,-6.81623003303476,-48.0409469604492,-17.9859371185303,-6.17759606369931,0,-0.5,0,-2.3831293739524,-1.34894528388977,-0.702581670814207,0,0,0,0,0,4,0,0,0.296022359320932,0,-66.0268840789795,0,0,-0.179374474553546,-1.46977970829482,-0.603052571325291,10.59
4e49,-3.94399290411347,-3.94399290411347,-15.2638778686523,-0.781828224658966,-2.08535578726404,-0.6,0,0,-0.7,-0.0586371168494225,0,0,0,0,-0.5,0,0,0,0,0,0,-16.0457060933113,0,0,-0.492999113014183,-1.28074939911411,-0.985998225344924,5.11
1z1r,-6.16980854206275,-6.16980854206275,-54.525806427002,-21.5323486328125,-5.11872453717491,0,0,0,-3.07293701106276,-1.61492614746094,-0.498547892159518,0,0,0,0,0,4,0,0,0.135327045795372,0,-76.0581550598145,0,0,-0.150483135172262,-1.3089454143801,-0.518898540445517,9.22
1db1,-9.88252360221418,-9.88252360221418,-32.4921226501465,-16.6948509216309,-7.17882639365217,-2.51490124844506,0,0,-3.11815384265555,-1.25211381912231,0,0,0,0,-0.111211799999999,0,4,0,0,0.292683501660914,0,-49.1869735717773,0,0,-0.329417453407139,-2.2454170411421,-1.02357661809474,9.26
2wcg,-7.58169853692869,-7.58169853692869,9.60612201690674,-22.3329010009766,-0.291577290906125,0,0,0,-5.11515367094932,-1.67496757507324,0,0,0,0,-0.5,0,0,0,0,0,0,-12.7267789840698,0,0,-0.541549895494906,-2.08342376890508,-1.30521229014378,6.38
1c2t,-12.9448857149865,-12.9448857149865,-28.0142555236816,-31.920560836792,-4.42767199776751,-0.420348482087694,-1,0,-5.25604648521056,-2,-0.470559080492088,0,0,0,0,0,0,0,0.327347565925962,0.302392764645431,0,-59.9348163604736,0,0,-0.369853877571042,-2.84168971069886,-1.20981655718148,6.59
2y7k,-6.78109589869458,-6.78109589869458,-17.9742088317871,-9.33761787414551,-2.75896835327148,-1.5,0,0,-0.938282753042783,-0.700321340560913,-0.383523451819399,0,0,0,-0.5,0,0,0,0,0,0,-27.3118267059326,0,0,-0.678109589869458,-2.0532690930749,-1.46094282293674,4.93
3kyg,-3.20926606785237,-3.20926606785237,-15.0311851501465,-6.86912536621094,-0.705752399308972,0,0,0,-2.08,-0.51518440246582,0,0,0,0,-0.345955733333333,0,0,0,0.233723119063505,0.203903348192254,0,-21.9003105163574,0,0,-0.139533307297929,-0.776029635222527,-0.396814164799326,7.46
2er6,-12.7440657206728,-12.7440657206728,-45.9796600341797,-33.5409202575684,-3.50844845982887,0,0,0,-5.08144508847221,-2,-0.206756201980236,0,0,0,0,-3,0,0,0.827795655451955,0.224788374156582,0,-79.520580291748,0,0,-0.196062549548812,-2.46291300900828,-0.788313742168644,7.22
3d1e,-2.19322754480148,-2.19322754480148,-32.411434173584,-17.190013885498,-3.6777788272747,0,0,0,-1.89413856579287,-1.28925104141235,-0.320002294737497,0,0,0,0,0,4,0,0.619304215818657,0.368638968597291,0,-49.601448059082,0,0,-0.0487383898844772,-0.456289067407826,-0.173357252431752,5.77
1dqx,-6.71332757435365,-6.71332757435365,-2.30315518379211,-35.0585289001465,-1.30496087383539,0,0,-1.3,-4.28412181176556,-2,-0.597703747766017,0,0,0,-0.3761438,0,3,0,0,0.149602659013316,0,-37.3616840839386,0,0,-0.305151253379711,-1.64098213374508,-0.855045812887744,11.05
4b9w,-8.9693832213664,-8.9693832213664,-35.9615707397461,-11.0904150009155,-4.46946752102283,0,0,0,-3.64658811098709,-0.831781125068665,-0.835853014113715,0,0,0,0,0,0,0,0.421752392667902,0.392554157158004,0,-47.0519857406616,0,0,-0.213556743365867,-1.89320572011865,-0.74232892921007,4.17
1urg,-8.0701974358149,-8.0701974358149,-18.9540615081787,-18.2063980102539,-2.14726192031165,0,0,0,-3.94655564131942,-1.36547985076904,-0.529305494839223,0,0,0,-0.359011733333333,0,0,0,0,0.27741720475776,0,-37.1604595184326,0,0,-0.350878149383257,-1.95144691648462,-0.99785078193955,5.82
2ieo,-8.3515554239075,-8.3515554239075,-14.9000329971313,-18.0858497619629,-4.01176776191375,0,-0.830420826108315,0,-2.2645692497545,-1.35643873214722,-0.184381213304657,0,0,0,0,0,0,0,0,0.296022359320932,0,-32.9858827590942,0,0,-0.219777774313355,-1.80084102726411,-0.738887471306591,8.49
3tg5,-16.7344309626248,-16.7344309626248,-71.6569519042969,-49.8279113769531,-5.56629976198999,-0.2,0,0,-6.14402448621099,-2,-0.166739415931341,-0.592732786465948,0,0,0,-3.47418622917276,1,0,0.118630938996673,0.290920778149594,0,-121.48486328125,0,0,-0.257452784040381,-3.23408938870598,-1.03514703897126,4.7
3ebb,0.744427022378791,0.744427022378791,-18.1438522338867,-7.60232973098755,-2.12648707720309,0,0,0,-0.320494901181147,-0.570174729824066,-0.00275267132207303,0,0,0,0,0,3.01114340694676,0,0.23460845581865,0.518584539143765,0,-25.7461819648743,0,0,0.0225583946175391,0.165556715340206,0.0723568250810177,5.3
4av0,-7.71651888451267,-7.71651888451267,4.40821743011475,-33.7350769042969,-0.354057265131981,0,0,0,-4.94354761938069,-2,0,0,0,0,-0.418914,0,0,0,0,0,0,-29.3268594741821,0,0,-0.335500821065768,-1.86592423579994,-0.954119705744814,6.98
3iqg,-3.64065020779004,-3.64065020779004,-17.3684139251709,-30.5929470062256,-1.812564957375,0,0,0,-2.27336928272447,-2,-0.205239622967639,0,0,0,0,0,1.5,0,0.762987467375985,0.387536187901084,0,-47.9613609313965,0,0,-0.0933500053279498,-0.780658750552052,-0.316569605886986,4.6
2e7l,-18.3994995100283,-18.3994995100283,-79.026725769043,-59.90625,-10.4485236616193,-2.7,0,0,-8.82583938012344,-2,-0.592698633332464,0,0,0,0,0,6,0,0,0.167562165046912,0,-138.932975769043,0,0,-0.24209867776353,-3.45158880317206,-1.02548728750732,7.54
2rk7,-10.0467885614078,-10.0467885614078,-2.36913967132568,-27.6989612579346,-0.0947655868530273,0,0,0,-2,-4.45202297455479,0,0,0,0,-0.5,-3,0,0,0,0,0,-30.0681009292603,0,0,-1.67446476023464,-3.59873000240448,-3.04270439597682,4.05
3lil,-7.05299396084291,-7.05299396084291,-42.8039360046387,-19.1084823608398,-6.56235454710178,-0.274703895489418,0,0,-3.1038425614216,-1.43313617706299,-0.21902441999067,0,0,0,0,0,4,0,0.21465170487158,0.325415935351965,0,-61.9124183654785,0,0,-0.172024242947388,-1.49631614008064,-0.593176959560702,8.08
3omg,-0.362711770168433,-0.362711770168433,22.2039985656738,0.259927213191986,0.418798430483008,0,0,0,0,0.019494540989399,-0.00499112810876845,-1.91903081691058,0,0,0,-1.53522465352847,2,0,0.184441712385906,0.473800144521069,0,22.4639257788658,0,0,-0.00771727170571135,-0.0747836560768891,-0.027850291363345,4.72
2jdn,-5.13600174478341,-5.13600174478341,15.3670482635498,-22.9807167053223,0.61128792398136,0,0,0,-3.1945754309237,-2.42235488707409,0,0,0,0,-0.5,0,0,0,0.185833439474228,0.183807209758793,0,-7.61366844177246,0,0,-0.395077057291031,-1.44069416695461,-0.928958388336799,5.56
3lik,-13.1269116506761,-13.1269116506761,-39.6407699584961,-23.7217197418213,-6.25150905104293,-0.503643799166986,-1.5,0,-3.09262981982954,-1.7791289806366,0,0,0,0,0,0,0,0,0,0,0,-63.3624897003174,0,0,-0.328172791266901,-2.79958394732429,-1.12233515746025,8.72
1apw,-8.29912697579192,-8.29912697579192,-35.4205665588379,-24.9529361724854,-2.93301577978965,0,0,0,-3.82318068709709,-1.8714702129364,-0.153385500011096,0,0,0,0,0,0,0,0.0377820530292178,0.444143151013097,0,-60.3735027313232,0,0,-0.237117913594055,-1.8218425603857,-0.775628417780513,8
1ze8,-3.3772489705893,-3.3772489705893,-14.0193929672241,-1.14049017429352,-2.03535568869247,0,0,0,-1.03070472259625,-0.0855367630720139,0,0,0,0,-0.478586399999999,0,0,0,0,0.252934603771428,0,-15.1598831415176,0,0,-0.160821379551872,-0.835017983604088,-0.443693991674344,7.68
3uvx,-6.55294238441364,-6.55294238441364,-41.1487884521484,-15.8627872467041,-3.24906885055235,-0.266359265201608,0,0,-1.9924127144948,-1.18970904350281,-0.518985615918035,0,0,0,0,0,0,0,0.213145038496341,0.450448066759614,0,-57.0115756988525,0,0,-0.136519633008618,-1.34524162926964,-0.496145272291465,4.34
2h6q,-5.84777209701805,-5.84777209701805,-49.7459869384766,-19.5701808929443,-4.11463815218293,0,0,0,-4.30297924767574,-1.46776356697083,-0.725864553837406,0,0,0,0,0,4,0,0.449898297164561,0.313575126484291,0,-69.3161678314209,0,0,-0.102592492930141,-1.15957022573142,-0.394827324570054,5.11
2qt5,-9.09560595872297,-9.09560595872297,-19.5691108703613,-29.7616920471191,-1.88104263489207,-0.225,0,0,-5.30700322042669,-2,-0.135463271203583,0,0,0,-0.155308066666666,0,0,0,0.0394654423046248,0.568745792161405,0,-49.3308029174805,0,0,-0.324843069954392,-2.09953291386863,-0.986414882718095,5.03
3eys,-12.093903287044,-12.093903287044,-41.8619422912598,-33.5439643859863,-4.63159219288327,-0.340054865098829,0,0,-5.38381415886343,-2,-0.165972123679531,0,0,0,0,0,0,0,0.128409198291532,0.299120855189497,0,-75.4059066772461,0,0,-0.246814352796817,-2.47227055575101,-0.903169169333359,5.52
3lk1,-1.63859819051718,-1.63859819051718,-10.3332977294922,1.55517542362213,-1.25714113261529,0,0,0,0,0.11663815677166,-0.093818919379146,0,0,0,-0.5,0,0,0,0.0957237047055958,0,0,-8.77812230587006,0,0,-0.163859819051718,-0.496156236517032,-0.353025278196411,4.26
1icj,-4.96412971743013,-4.96412971743013,-30.7200756072998,-5.36116218566895,-3.48367028683829,0,0,0,-0.96,-0.402087163925171,0,0,0,0,-0.118372266666666,0,0,0,0,0,0,-36.0812377929688,0,0,-0.177290347051076,-1.14586689196475,-0.538357912077333,2.22
3ds9,-10.6276706661578,-10.6276706661578,-47.5920639038086,-22.4384098052979,-4.92660828924408,-0.725,0,0,-3.29318164151643,-1.68288073539734,0,0,0,0,0,0,0,0,0,0,0,-70.0304737091064,0,0,-0.141702275548771,-1.99862612557682,-0.597581638867098,7.39
1i8i,-11.2724724251526,-11.2724724251526,-41.3778991699219,-48.9917297363281,-3.34698281627103,0,0,0,-6.36926682482721,-2,-0.0361331620815276,0,0,0,0,0,0,0,0.279553323984577,0.200357054042615,0,-90.36962890625,0,0,-0.154417430481542,-2.13071710511132,-0.645362818893015,7.66
1g3b,-9.65906415999716,-9.65906415999716,-10.9452524185181,-31.7394905090332,-1.18771015330079,0,0,0,-1.34635400669638,-5.125,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-42.6847429275513,0,0,-0.568180244705716,-2.51983474255993,-1.46095140200777,5.74
2nn8,-7.00888143756763,-7.00888143756763,-3.11010599136353,-25.0368499755859,-0.775814097280402,0,0,0,-4.51236284506286,-1.87776374816895,0,0,0,0,-0.359011733333333,0,0,0,0.238653781520153,0.27741720475776,0,-28.1469559669495,0,0,-0.304733975546419,-1.69481108462702,-0.866622889789591,3.59
2qo8,-2.73163531494553,-2.73163531494553,-17.6674728393555,-5.34165143966675,-1.93838837413316,-0.2,0,0,-0.174602687694992,-0.400623857975006,0,0,0,0,-0.371780199999999,0,0,0,0,0.353759804857626,0,-23.0091242790222,0,0,-0.118766752823719,-0.660534188253434,-0.337756846306555,8.47
223l,-4.24306619199236,-4.24306619199236,-15.7864570617676,-0.0450972504913807,-2.6675197776521,-1.07216412055341,0,0,0,-0.00338229378685355,0,0,0,0,-0.5,0,0,0,0,0,0,-15.831554312259,0,0,-0.707177698665394,-1.51985378352298,-1.28502715826904,3.4
3d3x,-3.11507554187679,-3.11507554187679,-13.9204769134521,-10.8292303085327,-1.33118878863702,0,0,0,-0.58318741343315,-0.812192273139954,0,0,0,0,-0.388507066666666,0,0,0,0,0,0,-24.7497072219849,0,0,-0.141594342812581,-0.761438087575854,-0.396752917150361,4.16
2cia,-9.05707256977663,-9.05707256977663,-43.0856590270996,-40.1409225463867,-3.28730644337291,-0.175,0,0,-6.68824708398318,-2,-0.315806565808637,0,0,0,0,0,2.97664951376192,0,0.252728788283216,0.179909221342964,0,-83.2265815734863,0,0,-0.125792674580231,-1.71643844152594,-0.523318614159522,6.43
1sts,-6.61507964544171,-6.61507964544171,-45.8956527709961,-14.6118688583374,-3.21033600667309,0,0,0,-1.97079523376915,-1.09589016437531,-0.838064864822365,0,0,0,0,0,0,0,0.275879182087354,0.224127442110854,0,-60.5075216293335,0,0,-0.112119993990537,-1.3028125776564,-0.436482734159636,5
3ifo,-12.2755904184838,-12.2755904184838,-31.5342464447021,-51.6002311706543,-3.35297630414859,-0.258607980975378,0,0,-6.98530915710224,-2,-0.306472146558383,0,0,0,0,0,0,0,0.327730550912158,0.300044619388598,0,-83.1344776153564,0,0,-0.223192553063343,-2.45152258984618,-0.84879066776206,7.26
3oys,-3.89182064007263,-3.89182064007263,-3.54617691040039,-21.324779510498,-1.37041071663703,0,0,0,-0.7,-1.59935846328735,0,0,0,0,-0.5,0,0,0,0,0.277948539851757,0,-24.8709564208984,0,0,-0.194591032003631,-0.973994345374662,-0.528201324774591,8.05
2j9n,-7.35689558531885,-7.35689558531885,-19.3027820587158,-10.3909931182861,-2.76284663613057,0,0,0,-1.8,-2.07932448387146,-0.214724465316828,0,0,0,-0.5,0,0,0,0,0,0,-29.693775177002,0,0,-0.817432842813206,-2.30102559497034,-1.70032883152175,4.7
3d20,-11.1820203328303,-11.1820203328303,-42.7969932556152,-19.0243968963623,-5.81811011494437,0,-0.934176327645554,0,-2.86977491542398,-1.42682976722717,-0.429151566910144,0,0,0,0,0,0,0,0,0.296022359320932,0,-61.8213901519775,0,0,-0.294263692969218,-2.41117252546959,-0.989307297676789,8.3
3o6m,-8.15844665271154,-8.15844665271154,-54.1625595092773,-23.9792346954346,-4.8815623860567,0,0,0,-3.61865746430269,-1.79844260215759,-0.17983784451584,0,0,0,0,0,1,0,1.174426721378,0.145626922943277,0,-78.1417942047119,0,0,-0.100721563613723,-1.51237807953849,-0.435796894889383,7.48
1utc,-11.2421985097298,-11.2421985097298,-51.5578880310059,-27.8538646697998,-4.94193205150115,-0.649729288367825,0,0,-3.82499042152727,-2,0,0,0,0,0,0,0,0,0.0077180814157337,0.166735170250743,0,-79.4117527008057,0,0,-0.170336341056512,-2.16627098883653,-0.688370037482582,4.55
1wei,-1.99718202104788,-1.99718202104788,-14.2137451171875,-1.14483535289764,-0.639126537620564,0,0,0,-0.489536670299083,-0.0858626514673233,-0.374145417294575,0,0,0,-0.5,0,0,0,0.0914892556336643,0,0,-15.3585804700851,0,0,-0.199718202104788,-0.604732948527083,-0.430279822515102,9
2z8e,-3.12453947896405,-3.12453947896405,-17.1713447570801,-5.81350660324097,-0.99065627023307,0,0,0,-1.49342145811309,-0.436012995243073,0,0,0,0,-0.5,0,0,0,0,0.29555124462518,0,-22.984851360321,0,0,-0.208302631930937,-0.842636779306626,-0.513718465519167,8
3pb3,-5.33306525184473,-5.33306525184473,-27.700101852417,-25.1925811767578,-2.02017319874045,0,-1.5,0,-3.05262428918835,-1.88944358825684,-0.990517987776819,0,0,0,-0.218627333333333,0,4,0,0,0.338321145451056,0,-52.8926830291748,0,0,-0.20511789430172,-1.25245287518134,-0.607660954768906,6.22
1udt,-7.33848035508427,-7.33848035508427,-50.7678909301758,-5.04909753799438,-6.34965590359552,-1.2592611352932,0,-1.95,-1.03347161603538,-0.378682315349579,-0.45251027655076,0,0,0,0,0,4,0,0.0851008917401704,0,0,-55.8169884681702,0,0,-0.222378192578311,-1.632040034353,-0.71328568610602,9.3
