name,dockingscore,gscore,evdw,ecoul,lipo,hbond,metal,rewards,erotb,esite,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
1y2g,-4.37666886857103,-4.37666886857103,-26.6985301971436,-1.27621209621429,-1.80402922983847,0,-0,-1.52904214358585,0.482760829142613,0,0,-27.9747422933578,0,0,-0.168333418021963,-1.02784632276201,-0.498687088530049,4.08
2f8i,-2.59015969659403,-2.59015969659403,-1.08195281028748,-2.26489782333374,-1.02736377347019,-0.00575831346393269,-0,-1.3151745,0.195959337703899,-0.0439901333493746,0,-3.34685063362122,0,0,-0.129507984829702,-0.648231542873173,-0.351538755160409,7.26
1cin,-7.41779788544042,-7.41779788544042,-13.8862819671631,-12.4945182800293,-0.798109073857875,0,-2.3,-1.51761504545455,0,-0.233581925765448,0,-26.3808002471924,0,0,-0.412099882524468,-1.90670669721595,-1.08000721963996,8.73
220l,-5.40620126157999,-5.40620126157999,-10.2140769958496,-0.436649411916733,-1.98,0,-0,-2.85,0,0,0,-10.6507264077663,0,0,-0.901033543596665,-1.93648533162309,-1.63728660592414,3.4
2br6,-3.03361256608851,-3.03361256608851,2.30124020576477,-3.56030321121216,0,-0.241972250951667,-0,-2.25,0,-0.122656843743258,0,-1.25906300544739,0,0,-0.43337322372693,-1.02977090698483,-0.829013152908111,2.96
1pu8,-5.45925834305604,-5.45925834305604,-10.2058477401733,-0.668362081050873,-0.570430515767075,-0.141836492240463,-0,-4.04876462351527,0,-0.0876800123669381,0,-10.8742098212242,0,0,-0.45493819525467,-1.56654363851845,-1.04154846231634,3.1
1eix,-9.77613605110795,-9.77613605110795,-10.1414499282837,-38.7847061157227,-0.837379641632576,-1.91606164047829,-0,-2.76469512974306,0.349072857160162,-0.1,0,-48.9261560440063,0,0,-0.444369820504907,-2.38964424411748,-1.24514171312809,11.06
1pbk,-9.86233308613933,-9.86233308613933,-38.4334678649902,-25.54860496521,-1.85779452962429,-0.898971200679376,-0,-1.27910221513779,0.0792771327145599,-0.151778135381437,0,-63.9820728302002,0,0,-0.151728201325221,-1.9059905205623,-0.610057486523829,9.05
1c4v,-9.76105651588911,-9.76105651588911,-16.1263732910156,-18.4440155029297,-4.06252978660298,-0.856658601151604,-0,-1.56097238068443,0.408529214141219,-0.116503971601083,0,-34.5703887939453,0,0,-0.250283500407413,-2.0930476010733,-0.84876426954276,10.8
5tln,-9.20148970414903,-9.20148970414903,-8.88065338134766,-27.0431842803955,-1.56610168598746,-0.668368923321949,-2.42795841059905,-1.37316709299555,1.61972292439908,-0.341583846576729,0,-35.9238376617432,0,0,-0.40006476974561,-2.22500364495895,-1.13773098729234,6.37
2bsu,-11.4535176815871,-11.4535176815871,-8.10302734375,-68.1625442504883,-3.97389766432851,-1.94773045227663,-0,-0.958326271007729,0.516901293801696,-0.685313220588392,0,-76.2655715942383,0,0,-0.165993009878073,-2.18824696660779,-0.680831272923747,5.66
1z3t,-4.78546391399778,-4.78546391399778,-21.3601493835449,-17.3870944976807,-0.26398575965484,-0.316982157785168,-0,-1.08414895387528,0.647306785379779,-0.0915821842329257,0,-38.7472438812256,0,0,-0.208063648434686,-1.15716856659237,-0.591705338872419,3.94
1o0o,-5.86514410488654,-5.86514410488654,-14.2261877059937,-25.71484375,0,-0.72,-0,-0.898845272727272,0.442659266387744,-0.120422150747328,0,-39.9410314559937,0,0,-0.217227559440242,-1.36530885315993,-0.65168267760478,5.1
9abp,-5.86743748499305,-5.86743748499305,4.88163757324219,-35.3193664550781,-0.0173426304129299,-0.16,-0,-2.18075536363636,0.339794183918387,-0.0932155535242569,0,-30.4377288818359,0,0,-0.488953123749421,-1.68367135037892,-1.11942320846659,8
1gah,-8.47943880037855,-8.47943880037855,-29.0834083557129,-43.4546241760254,-1.94053789064473,-0.36,-0,-0.842650390287872,0.215551849008373,-0.097631950668676,0,-72.5380325317383,0,0,-0.192714518190422,-1.77238768719832,-0.680349377628529,12
1o2x,-5.48256808974581,-5.48256808974581,-0.748541176319122,-9.92751789093018,-2.17870271451623,-0.98352572433919,-0,-1.02165099547563,0.300309968476088,-0.0724438814353593,0,-10.6760590672493,0,0,-0.195806003205207,-1.26553769030726,-0.59458234929956,5.85
2adm,-5.09808268056895,-5.09808268056895,-31.9344100952148,-12.9533128738403,-0.412021105578775,-0.22440850127573,-0,-1.44478784536479,0.736834738535175,-0.213982531048038,0,-44.8877229690552,0,0,-0.188817877058109,-1.18674959957472,-0.566453630552015,5.7
1lf9,-7.34995790424497,-7.34995790424497,-18.2266674041748,-45.8383598327637,-1.66164530328402,-0.335905598879856,-0,-0.569806431073698,0.215551849008373,-0.0868190498070264,0,-64.0650272369385,0,0,-0.167044497823749,-1.53630154041894,-0.589725264073574,12
1rgk,-6.00390372064682,-6.00390372064682,-15.6249265670776,-21.4435882568359,-0.0556643336162099,-1.17923550369367,-0,-1.05541813636364,0.47824393273961,-0.194045112833637,0,-37.0685148239136,0,0,-0.261039292202036,-1.45179836004144,-0.742361022761304,4.31
1b6m,-11.901425384535,-11.901425384535,-57.1297264099121,-24.7180004119873,-3.71674994645101,-1.5114044670586,-0,-0.322882513453016,0.413797625229532,-0.199999700508156,0,-81.8477268218994,0,0,-0.276777334524069,-2.49966922106597,-0.969661175714933,8.4
1y3g,-7.07192928869775,-7.07192928869775,-21.9736423492432,-29.6671810150146,-1.84578754779329,-0.915835152699849,-0,-0.234305590909089,1.11625940896435,-0.0935782887977117,0,-51.6408233642578,0,0,-0.220997790271805,-1.58359774125114,-0.701624248709672,7.4
1qy5,-6.03002434012072,-6.03002434012072,-30.7352771759033,-5.53462600708008,-0.995050429107747,-0.450537367190008,-0,-2.7344717629998,0.583917037984482,-0.0669240589504635,0,-36.2699031829834,0,0,-0.274092015460033,-1.4739578992075,-0.768016606746292,6.7
1awi,-11.3530695381621,-11.3530695381621,-51.970142364502,-21.7866668701172,-3.6374648080567,-0.82275560432224,-0,-1.03915249764977,0.186851743938487,-0.174041223329201,0,-73.7568092346191,0,0,-0.159902387861438,-2.15727914359572,-0.662126644890929,4.05
1rej,-11.246434443688,-11.246434443688,-44.3778915405273,-21.4326324462891,-3.055446045341,-1.34299742859278,-0,-2.13868368901952,0.839597585649564,-0.115115422414515,0,-65.8105239868164,0,0,-0.416534609025481,-2.61798452652803,-1.24960382570361,8.3
1qsc,-9.44949393189296,-9.44949393189296,-34.335147857666,-28.1743202209473,-1.37402861387557,-2.15340313046358,-0,-0.466804245796181,0.599709426303847,-0.338209975178175,0,-62.5094680786133,0,0,-0.168740963069517,-1.88036470150224,-0.645579699267218,3.68
11gs,-9.00736817412015,-9.00736817412015,-34.845344543457,-27.4659671783447,-1.97434677419575,-1.37759724768794,-0,-0.465628316408064,0.786128287473262,-0.233656896128811,0,-62.3113117218018,0,0,-0.230958158310773,-1.93143542588217,-0.783227948364503,5.82
1w1g,-6.58907854740217,-6.58907854740217,-9.98639869689941,-59.704891204834,0,-1.67071815565227,-0,-0.675,0.495946509580263,-0.239986966485187,0,-69.6912899017334,0,0,-0.199669046890975,-1.4653769525194,-0.640445321793907,7.68
2bjm,-7.27721939747995,-7.27721939747995,-14.2303295135498,-1.74989414215088,-3.4074221448839,0,-0,-2.89579665559593,0,0,0,-15.9802236557007,0,0,-0.485147959831997,-1.96254608292973,-1.19647775529442,3.7
1y2f,-3.53722958923793,-3.53722958923793,-26.4700889587402,-1.5259553194046,-1.88335990485677,0,-0,-0.648638822216518,0.549137954455974,-0.00197107077291972,0,-27.9960442781448,0,0,-0.117907652974598,-0.803697103878141,-0.366366491608036,4.92
1fwv,-3.61853687595587,-3.61853687595587,-13.8799810409546,-16.4661483764648,-0.0333937201516908,-0.279951983916343,-0,-0.460910084375423,0.331211213372569,-0.0115709923675273,0,-30.3461294174194,0,0,-0.0904634218988968,-0.771727426854839,-0.309380550621936,3.72
1ws5,-5.26765296340023,-5.26765296340023,-11.7322416305542,-15.5205154418945,-0.212724277968275,-0.303281810100232,-0,-2.26584094991472,0.428883472394887,0,0,-27.2527570724487,0,0,-0.40520407410771,-1.47762350462985,-0.952770394240628,3.03
2hdr,-4.35186314124371,-4.35186314124371,-8.78645133972168,-6.16524076461792,-0.256247994326599,-0.444647498196775,-0,-2.25,0,-0.0368589670415635,0,-14.9516921043396,0,0,-0.395623921931246,-1.2807525811882,-0.87985972502477,1.72
1zsr,-12.0920353594108,-12.0920353594108,-48.7890319824219,-23.6926555633545,-3.92518596710268,-1.76155480339726,-0,-0.709094138790521,0.602961309253681,-0.305811825749782,0,-72.4816875457764,0,0,-0.237098732537467,-2.45183756683856,-0.879263996844855,9.82
1d5r,-7.82803786064125,-7.82803786064125,7.20063591003418,-34.1711616516113,-0.165775953802666,-0.652000155249471,-0,-3.76496717606766,0.46689401298416,-0.0722203840073272,0,-26.9705257415771,0,0,-0.782803786064125,-2.37027590212506,-1.68649963089041,1.82
1me7,-8.40322299725467,-8.40322299725467,-22.8874454498291,-41.4145622253418,0,-1.44960787877639,-0,-2.33741551038607,0.540403263765611,-0.012230599366357,0,-64.3020076751709,0,0,-0.400153476059746,-2.07767990576031,-1.1039930982438,7.19
1z1r,-10.7697483527908,-10.7697483527908,-54.525806427002,-21.5323486328125,-2.85128956597439,-1.40477120505726,-0,-0.779808960719891,0.31576309430857,-0.093499099075846,0,-76.0581550598145,0,0,-0.262676789092458,-2.28483795312393,-0.905766631675784,9.22
1umw,-9.28248484417837,-9.28248484417837,-37.0389785766602,-42.3722152709961,-0.950538725993406,-2.46566576599396,-0,-0.372095387175633,0.516023470288209,-0.158259506470577,0,-79.4111938476562,0,0,-0.162850611301375,-1.84064851836499,-0.626730760977826,6.55
1tnj,-6.63945140613928,-6.63945140613928,-12.7805690765381,-11.4206981658936,-1.76494915153383,-0.2,-0,-2.25,0,-0.0723690758945168,0,-24.2012672424316,0,0,-0.737716822904365,-2.0766296659933,-1.53451282819273,1.96
1rle,-6.23520869353701,-6.23520869353701,-10.8132123947144,-22.6116542816162,-0.463629960364271,-1.26665260882526,-0,-0.841920859499102,0.504446036566541,-0.235042539436773,0,-33.4248666763306,0,0,-0.194850271673032,-1.39623319185264,-0.618611051745472,5.8
5abp,-6.55152559710192,-6.55152559710192,-7.34619569778442,-32.476619720459,-0.0968745348187002,-0.16,-0,-2.18075536363636,0.339794183918387,-0.0863800976760249,0,-39.8228154182434,0,0,-0.54596046642516,-1.87997161918253,-1.24993744254056,6.64
1db1,-11.9842611344042,-11.9842611344042,-32.4921226501465,-16.6948509216309,-5.70622556153907,-1.42544175664254,-0,-1.40668818887562,0.682928143405005,0,0,-49.1869735717773,0,0,-0.399475371146806,-2.72295470872024,-1.24126285714808,9.26
1lox,-3.1347301015359,-3.1347301015359,-23.669921875,3.99350428581238,-4.41855761996625,0,-0,-2.33745503088899,4.20575300019748,0,0,-19.6764175891876,0,0,-0.164985794817679,-0.794721408568563,-0.4402483664751,5.52
2c4v,-8.0200473801845,-8.0200473801845,22.4296569824219,-60.1810913085938,-0.689301826477975,-1.48418048890602,-0,-3.49546398551805,0.627416071596458,-0.1,0,-37.7514343261719,0,0,-0.616926721552653,-2.24969461723161,-1.45060119892836,2.6
4fiv,-13.1690675211474,-13.1690675211474,-9.42243480682373,-42.2697334289551,-5.30142516237348,-3.04329147320791,-0,-0.46074575687021,0.416677204558479,-0.309160592913045,0,-51.6921682357788,0,0,-0.227052888295644,-2.60235467402791,-0.878893720301115,6.52
2er6,-10.87326300884,-10.87326300884,-45.9796600341797,-33.5409202575684,-1.62016611556575,-2.23159709245369,-0,-0.798216241256317,0.524506185523354,-0.448806743378602,0,-79.520580291748,0,0,-0.167280969366769,-2.10136243031135,-0.672590901518831,7.22
1gt1,-7.80540965336976,-7.80540965336976,-11.10657787323,-1.28020000457764,-4.06653148629434,0,-0,-2.99151927272727,0,0,0,-12.3867778778076,0,0,-0.520360643557984,-2.10499028601329,-1.28331970099064,6
1fdq,-2.70580261300836,-2.70580261300836,1.18987488746643,-6.73902750015259,-2.58363859461211,-0.0928883422097025,-0,-1.29615746494101,2.27513964341515,-0.0568974740111142,0,-5.54915261268616,0,0,-0.112741775542015,-0.647622726484361,-0.325203554317826,7.27
1dqx,-8.73674768134288,-8.73674768134288,-2.30315518379211,-35.0585289001465,-1.17716305864595,-1.12143605427291,-0,-2.6208539299693,0.349072857160162,-0.0512097364252745,0,-37.3616840839386,0,0,-0.397124894606495,-2.13557981393494,-1.11275957272324,11.05
1apb,-6.53822636408113,-6.53822636408113,0.33185338973999,-26.6466732025146,-0.00965480146385813,-0.16,-0,-2.29166666666667,0,-0.0964965850604056,0,-26.3148198127747,0,0,-0.594384214916466,-1.92419890525246,-1.3218986590663,5.82
1b11,-5.97817864740738,-5.97817864740738,-29.0185718536377,-15.7077188491821,-1.46257792856003,-1.24493339852339,-0,-0.473799212015105,1.16170000732242,-0.151481695572071,0,-44.7262907028198,0,0,-0.181156928709315,-1.32951597783095,-0.581067067274498,7.39
1mmp,-10.7740850552392,-10.7740850552392,-27.500545501709,-21.0042724609375,-2.33706898188786,-1.28,-2.3,-0.630305727272726,0.411515090852221,-0.112557292704746,0,-48.5048179626465,0,0,-0.336690157976224,-2.41261133433451,-1.06892462068273,6.07
1urg,-6.05031953950301,-6.05031953950301,-18.9540615081787,-18.2063980102539,-1.34824359351437,0,-0,-1.6707199544214,0.647306785379779,0,0,-37.1604595184326,0,0,-0.26305737128274,-1.46302212591625,-0.748100171215649,5.82
1vwn,-7.58331396295115,-7.58331396295115,-32.3961486816406,-13.6253681182861,-2.34312810554822,-0.720993629433268,-0,-0.921186573339199,0.0685326627877346,-0.00292566559323964,0,-46.0215167999268,0,0,-0.145832960825984,-1.53159779521494,-0.544323152597759,5.82
1f2p,-8.38629755903155,-8.38629755903155,-16.0719184875488,-10.1961908340454,-1.30255245342025,-0.56,-2.3,-2.25,0.559279443872954,-0.2,0,-26.2681093215942,0,0,-0.698858129919296,-2.40646261200188,-1.59998570836034,1.9
2cji,-8.06620806259441,-8.06620806259441,-47.4167671203613,-6.32992315292358,-4.33667030299225,-0.0617043553976001,-0,-0.901203465464947,0.557440030845384,-0.00374314062839542,0,-53.7466902732849,0,0,-0.260200260083691,-1.81917711770461,-0.817388061838481,8.22
1vyq,-8.51019907556296,-8.51019907556296,-42.4196548461914,-8.54617500305176,-2.84536392716482,-0.825561883868487,-0,-1.88014891785308,0.443784646090759,0,0,-50.9658298492432,0,0,-0.243148545016084,-1.86817757077831,-0.7953550130309,5.3
1bap,-7.01439580604766,-7.01439580604766,-11.0408496856689,-25.6205883026123,-0.109265076372372,-0.16,-0,-2.25,0,-0.1,0,-36.6614379882812,0,0,-0.701439580604766,-2.12391069678346,-1.51120576425643,6.85
7abp,-6.97731336039582,-6.97731336039582,-6.18664741516113,-30.3502159118652,-0.108094105075292,-0.16,-0,-2.30672711872804,0,-0.093159765834433,0,-36.5368633270264,0,0,-0.634301214581438,-2.05342213347546,-1.41067327152551,6.46
1jn2,-1.209951187955,-1.209951187955,-11.9690542221069,-4.528724193573,-0.0868585751551271,-0.16,-0,-0.196554991005976,0.511223718347404,0,0,-16.4977784156799,0,0,-0.0366651875137877,-0.269086879409224,-0.11760484752914,4.09
1tnk,-5.84678416195037,-5.84678416195037,-16.3258247375488,-8.63797950744629,-1.98761770183263,-0.188145587134627,-0,-2.25,0.761443878717484,-0.0704765887062176,0,-24.9638042449951,0,0,-0.584678416195037,-1.77036593980681,-1.25965146139667,1.49
1hn2,-8.12777682062539,-8.12777682062539,-17.0870113372803,-1.33372676372528,-4.08184796647531,0,-0,-2.99151927272727,0,0,0,-18.4207381010056,0,0,-0.541851788041693,-2.19192739575355,-1.3363214209597,6
1rdl,-2.6258167228729,-2.6258167228729,5.83104991912842,-8.14659976959229,0,0,-0,-2.18075536363636,0.485420262740553,-4.41524946701976e-05,0,-2.31554985046387,0,0,-0.218818060239409,-0.753482657285136,-0.500968299752935,2.24
