name,dockingscore,XP_GScore,evdw,ecoul,XP_LipophilicEvdW,XP_PhobEn,XP_PhobEnHB,XP_PhobEnPairHB,XP_HBond,XP_Electro,XP_Sitemap,XP_PiCat,XP_PiStack,XP_ClBr,XP_LowMW,XP_Zpotr,XP_Penalties,XP_HBPenal,XP_ExposPenal,XP_RotPenal,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
4lps,-10.3491117611718,-10.3491117611718,-16.6599025726318,-66.3482055664062,-0.823048496618192,0,0,0,-4.99331893122028,-2,0,0,0,0,-0.0327443333333332,-2.5,0,0,0,0,0,-83.0081081390381,0,0,-0.369611134327564,-2.38887885760344,-1.1223570931349,5.74
3iph,-9.63323795973289,-9.63323795973289,-42.2876281738281,-12.0585374832153,-6.29913884992819,-0.775,0,0,-1.575,-0.90439031124115,-0.47731841827724,0,0,0,-0.341965533333333,0,0,0,0.266708596843915,0.472866556203107,0,-54.3461656570435,0,0,-0.370509152297419,-2.26233432561136,-1.09763190579799,7.6
4mjp,-4.53580490549084,-4.53580490549084,-23.5636978149414,-8.08981895446777,-3.54805114274909,0,0,0,-2.35,-0.606736421585083,0,0,0,0,-0.5,0,0,0,2.27327937815936,0.195703280683973,0,-31.6535167694092,0,0,-0.215990709785278,-1.12146859742579,-0.595901990495576,3.88
4jfk,-7.96918168789656,-7.96918168789656,-35.5725173950195,-12.4547176361084,-4.60298729017239,-0.987415950162592,-0.754746300342346,0,-0.798745517668136,-0.93410382270813,-0.396350018198318,0,0,0,0,0,0,0,0.32754247070496,0.177624740650386,0,-48.0272350311279,0,0,-0.215383288862069,-1.72832868397921,-0.717704900761702,6.44
3wz7,-3.82725235301511,-3.82725235301511,-43.4661827087402,-18.4739513397217,-4.13362512903962,0,0,0,-1.34282766091602,-1.38554635047913,0,0,0,0,0,-1.5,4,0,0.204965895700536,0.329780891719125,0,-61.9401340484619,0,0,-0.109350067229003,-0.840166832776275,-0.357691320505743,5.74
2iuz,-8.6183513128895,-8.6183513128895,-42.6249847412109,-7.08701276779175,-3.66783847253117,-1.57193946023037,-1,0,-0.7,-0.531525957584381,-1.10256108469887,0,0,0,-0.212115599999999,0,0,0,0,0.1676292621553,0,-49.7119975090027,0,0,-0.307798261174625,-1.98936852880497,-0.934656804407215,5.55
4g0q,-6.98865995229303,-6.98865995229303,-18.6496315002441,-38.288257598877,-1.11552032254141,0,0,0,-3.59934195091644,-2,-0.289945616304954,0,0,0,-0.429397866666666,0,0,0,0.212686920150445,0.232858883985997,0,-56.9378890991211,0,0,-0.332793331061573,-1.72793205128732,-0.918151565872402,2.52
3p9m,-14.18991223446,-14.18991223446,-56.0382652282715,-57.5376663208008,-5.02974568150724,-0.940181551460997,0,0,-5.48041033785717,-2,-0.0224886256465979,0,0,0,0,-1.5,0,0,0.598447297702342,0.184466664309702,0,-113.575931549072,0,0,-0.221717378663437,-2.7505783723284,-0.886869513424285,5
2wzs,-6.133313409916,-6.133313409916,-7.41332197189331,-24.1282444000244,-0.818112236242416,0,0,0,-3.17884631869462,-1.80961833000183,0,0,0,0,-0.5,0,0,0,0,0.173263475022862,0,-31.5415663719177,0,0,-0.438093814994,-1.68541269190844,-1.05586841826197,3.85
4jyb,-8.23435847478182,-8.23435847478182,-32.6512908935547,-60.6677207946777,-1.57020507933411,0,0,0,-4.80543467127795,-2,-0.320394291090913,0,0,0,0,0,0,0,0.23221050786489,0.229465059056265,0,-93.3190116882324,0,0,-0.257323702336932,-1.84389732263823,-0.816951830628215,6.96
2zxg,-10.6628812241093,-10.6628812241093,-34.1757926940918,-30.3321685791016,-4.16090575744266,0,0,0,-1.89,-4.5,0,0,0,0,-0.111975466666666,0,0,0,0,0,0,-64.5079612731934,0,0,-0.367685559452046,-2.44152941298285,-1.12964652959828,8.82
4owv,-3.63329101443562,-3.63329101443562,-14.1461591720581,-1.5993766784668,-2.18793007170762,0,0,0,-0.825407691842989,-0.11995325088501,0,0,0,0,-0.5,0,0,0,0,0,0,-15.7455358505249,0,0,-0.363329101443562,-1.10013547331244,-0.782768819447325,4.35
4m13,-14.7897621804648,-14.7897621804648,-52.0474014282227,-18.2032451629639,-6.71917546069334,-1.9,0,0,-3.94541397661027,-1.36524338722229,-0.8,0,0,0,-0.322082799999999,0,0,0,0,0.262153444061067,0,-70.2506465911865,0,0,-0.568837006940955,-3.47332711891424,-1.68517739479704,6.7
1usn,-5.50973560119677,-5.50973560119677,-23.7529258728027,-11.6332855224609,-1.94468649702876,0,0,0,-1.27309382117759,-2.21317819965709,0,0,0,0,-0.0787770833333332,0,0,0,0,0,0,-35.3862113952637,0,0,-0.204064281525806,-1.28257561286807,-0.612192843904857,7.74
2psu,-7.29043727960362,-7.29043727960362,-45.5650253295898,-18.6653594970703,-4.6950120436842,0,0,0,-2.25497163741783,-1.39990196228027,-0.334654398212358,0,0,0,0,0,1,0,0,0.394102761991043,0,-64.2303848266602,0,0,-0.202512146655656,-1.59057644955631,-0.668680374475713,7.62
1odj,-7.17074831746193,-7.17074831746193,-25.6779804229736,-13.0544872283936,-2.04792379468034,0,0,0,-2.81343697078006,-0.979086542129517,-1.02376136242926,0,0,0,-0.5,0,0,0,0,0.193460352557248,0,-38.7324676513672,0,0,-0.358537415873097,-1.7946017967525,-0.973220276882512,4.1
4lm2,-6.44988598513415,-6.44988598513415,-16.9632682800293,-2.52805185317993,-2.94242375852439,-2.425,0,0,-0.392858337621263,-0.189603888988495,0,0,0,0,-0.5,0,0,0,0,0,0,-19.4913201332092,0,0,-0.537490498761179,-1.85080595645984,-1.23054605731877,3.03
3daz,-3.23671805172212,-3.23671805172212,-27.8361148834229,-4.13615322113037,-1.55639174717614,0,0,0,0,-2.18032630454597,0,0,0,0,-0.5,-1.5,2.5,0,0,0,0,-31.9722681045532,0,0,-0.23119414655158,-0.889438598667067,-0.557210783343714,7.93
3rz1,-6.67074221489289,-6.67074221489289,-19.1040287017822,-11.0698919296265,-1.77801747683757,0,0,0,0,-3.33024189472198,0,0,0,0,-0.0624828433333333,-1.5,0,0,0,0,0,-30.1739206314087,0,0,-0.247064526477514,-1.55283881184658,-0.741193578618259,8.74
2qx0,-8.03350073662495,-8.03350073662495,-19.1567726135254,-25.3313446044922,-1.04203148737376,0,-1.57159509115287,0,-3.0200233127614,-1.89985084533691,0,0,0,0,-0.5,0,0,0,0,0,0,-44.4881172180176,0,0,-0.573821481187496,-2.20757740507328,-1.38299140268502,6.11
4zb6,-9.03828289608917,-9.03828289608917,-39.5219841003418,-32.9760627746582,-2.24397831558434,0,0,0,-4.80541676370943,-2,-0.488887816795403,0,0,0,0,0.5,0,0,0,0,0,-72.498046875,0,0,-0.225957072402229,-1.92759975694388,-0.772762316628384,6.28
3fvn,-5.68004939199247,-5.68004939199247,-15.9582586288452,-28.0416774749756,-1.02918202694795,-0.15,0,0,-5.30199633323192,-2,0,0,0,0,-0.5,0,3,0,0,0.301128968187407,0,-43.9999361038208,0,0,-0.298949967999603,-1.44001451714505,-0.79771858671257,6.77
3f70,-1.95719592169157,-1.95719592169157,-8.26579475402832,-12.6325531005859,-0.539585385380926,0,0,0,-1.03090002277388,-0.947441482543945,0,0,0,0,-0.5,0,0,0,0.0634560324126104,0.997274936594577,0,-20.8983478546143,0,0,-0.177926901971961,-0.576002426372518,-0.395705887246032,4.85
2gj5,-3.79639940303386,-3.79639940303386,-22.6542434692383,-0.0673026069998741,-3.97809198234269,-2.04708978863242,0,0,0,-0.00504769552499056,0,0,0,0,-0.204435266666666,0,1,0,1.05128238853019,0.38698294160272,0,-22.7215460762382,0,0,-0.135585692965495,-0.876320449350237,-0.411718019545832,8.32
1szd,-12.1590924845102,-12.1590924845102,-44.6899108886719,-27.3764801025391,-3.41326996966637,0,0,0,-6.07287041427118,-2,-0.898079261420352,0,0,0,0,0,0,0,0,0.225127160847656,0,-72.0663909912109,0,0,-0.337752569014173,-2.65278547940414,-1.11523440967991,4.54
1d4y,-10.6806503622245,-10.6806503622245,-50.5045928955078,-16.621410369873,-6.62221719601569,0,-1,0,-2.65697045580764,-1.24660577774048,-0.586385888154926,0,0,0,0,0,1,0,0.259285505273389,0.172243450220892,0,-67.1260032653809,0,0,-0.254301199100582,-2.25441012623722,-0.883957742798884,11.1
4xu3,-12.538773960543,-12.538773960543,-34.5870399475098,-23.7770004272461,-4.50869778419092,0,-2.25,0,-4.92260112344617,-1.78327503204346,-0.955424648766287,0,0,0,0,0,1.21175835975434,0,0.26819957470791,0.40126669344163,0,-58.3640403747559,0,0,-0.368787469427734,-2.77016686858064,-1.194728236717,9.5
3rm4,-6.785614383573,-6.785614383573,-28.1140213012695,-13.2970886230469,-2.83690069926587,-1.23434238998809,0,0,-1.18816716877884,-0.997281646728516,0,0,0,0,-0.272492666666666,-1.5,1,0,0,0.24357018785498,0,-41.4111099243164,0,0,-0.308437017435136,-1.65865166664372,-0.864252652992813,5.77
1wm1,-6.62319311605653,-6.62319311605653,-4.46882677078247,-14.3901109695435,-0.598510786759113,-0.726973869361004,0,-0.65,-2.17492163015514,-2.37925832271576,0,0,0,0,-0.5,0,0,0,0.204351994176449,0.20211949875804,0,-18.8589377403259,0,0,-0.413949569753533,-1.75560963669646,-1.04308755209079,6.3
2y7x,-11.0193866931923,-11.0193866931923,-53.6605834960938,-9.66657829284668,-7.53658947688952,-0.282617830592808,0,0,-0.274880574353759,-0.724993371963501,-0.180049611772721,-1.25842605885027,0,0,0,-1.00674084708022,0,0,0.091109421716668,0.153801656593823,0,-63.3271617889404,0,0,-0.344355834162259,-2.46754105774232,-1.09326162553813,8.89
2ans,-5.66479788471249,-5.66479788471249,-29.2363052368164,-1.72006833553314,-3.87218134049909,-0.748089211781394,0,0,-0.48,-0.129005125164986,-0.19902759482302,0,0,0,-0.5,0,0,0,0,0.263505387556006,0,-30.9563735723495,0,0,-0.269752280224404,-1.40060983019322,-0.744226086789772,5.92
1td7,-2.12508807515727,-2.12508807515727,-22.6350803375244,-1.1522843837738,-2.84299195631718,-1.00814183307834,0,0,-0.0927668431249822,-0.0864213287830353,-0.391140918489797,0,0,0,-0.5,0,2.4,0,0.200479426703364,0.195895377932702,0,-23.7873647212982,0,0,-0.106254403757864,-0.531839455116226,-0.288418825113125,4.37
2wc4,-5.21641318399218,-5.21641318399218,-2.93217444419861,-35.961784362793,-1.75352801141844,0,0,0,-6.13274986456132,-2,-0.178270594095071,0,0,0,-0.388440799999999,0,4,0,0.931486100107871,0.30508998597477,0,-38.8939588069916,0,0,-0.237109690181463,-1.27508165546169,-0.664390676883419,5.29
2xde,-6.86686822094619,-6.86686822094619,-34.4156646728516,-14.9679975509644,-4.41894546999356,-0.209909331338773,0,0,-1.66094396792728,-1.12259981632233,-0.0100637088935664,0,0,0,-0.0815927333333326,0,0,0,0.308506182224021,0.328680624638632,0,-49.3836622238159,0,0,-0.214589631904568,-1.53767897842797,-0.681279614066516,5.47
4pzv,-19.7283965261661,-19.7283965261661,-40.5700950622559,-44.8667259216309,-3.41292165640346,0,-2.5,-1.95,-8.85037536377601,-2,-1.15821877621192,0,0,0,0,0,0,0,0.0121489958902858,0.130970274334997,0,-85.4368209838867,0,0,-0.448372648321957,-4.12366524652337,-1.58291163061248,5.7
1d09,-10.5079478739326,-10.5079478739326,-2.95064926147461,-43.5334510803223,-0.146579092831265,0,0,0,-8.44880335144197,-2,0,0,0,0,-0.5,0,0,0,0,0.587434570340678,0,-46.4841003417969,0,0,-0.656746742120785,-2.78534148500926,-1.65489808816626,7.57
4j74,-4.71158490519044,-4.71158490519044,-28.0017051696777,-1.06745874881744,-3.96464836391398,-0.681941306417465,0,0,0,-0.0800594061613083,0,0,0,0,-0.479303,0,0,0,0.32553641319269,0.168830758109623,0,-29.0691639184952,0,0,-0.235579245259522,-1.17915430329864,-0.639460452798028,4.59
3q6z,-3.42319520963443,-3.42319520963443,-42.6292343139648,-30.1935882568359,-3.00786617145916,0,0,0,-3.98981740497851,-2,-0.581794956863866,0,0,0,0,0,5.5,0,0.431156162819449,0.225127160847656,0,-72.8228225708008,0,0,-0.0950887558231786,-0.746848710695517,-0.313976153540994,3.72
3ozj,-5.80542730784432,-5.80542730784432,-14.8051786422729,0.187640190124512,-4.06230833757637,-0.452443263518919,0,0,0,0.0140730142593384,-0.904535280801657,0,0,0,-0.485541,0,0,0,0,0.0853275597932878,0,-14.6175384521484,0,0,-0.263883059447469,-1.41905819214334,-0.739410710503631,5.11
3ml5,-6.53026842429118,-6.53026842429118,-12.3103609085083,-11.9753751754761,-0.808120147561441,0,0,0,-0.323995138569028,-3.39815313816071,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-24.2857360839844,0,0,-0.50232834033009,-1.83179837060606,-1.18114205023348,8.52
3a2o,-8.26233098114013,-8.26233098114013,-61.2008895874023,-13.0486516952515,-6.53238477310826,0,0,0,-0.823180829466005,-0.97864887714386,-0.249071196644977,0,0,0,0,0,0,0,0,0.320954695222968,0,-74.2495412826538,0,0,-0.206558274528503,-1.76211204873073,-0.706419361192933,9.08
4a6l,-5.83269784185993,-5.83269784185993,-45.1942901611328,-16.7213459014893,-5.65875678237631,-0.6,0,0,-1.36828865331982,-1.25410094261169,-0.350677986517468,0,0,0,-0.155104456666666,-1.5,4,0,0.795780663800436,0.258450315831596,0,-61.9156360626221,0,0,-0.194423261395331,-1.32525250200371,-0.604118277036228,8
3jyr,-12.2935883035457,-12.2935883035457,-25.529842376709,-53.9607696533203,-2.41608572363785,0,0,0,-7.63501244489947,-2,-0.447897166946752,0,0,0,0,0,0,0,0.113027664406789,0.0923793675315576,0,-79.4906120300293,0,0,-0.279399734171494,-2.56962813856466,-0.986378385178663,5.54
4u5o,-1.80146565785554,-1.80146565785554,-19.8831386566162,-10.587100982666,-1.71253295853522,0,0,0,0,-0.794032573699951,0,0,0,0,-0.455275666666666,0,0,0,0.593123920762989,0.567251620283304,0,-30.4702396392822,0,0,-0.0783245938198062,-0.435610730856939,-0.222744725841628,2.42
2pqz,-7.67117534933133,-7.67117534933133,-50.3058166503906,-18.474630355835,-5.40658152550201,0,0,0,-2,-1.38559727668762,-0.125228794699931,0,0,0,0,0,1,0,0,0.246232247558236,0,-68.7804470062256,0,0,-0.196696803829008,-1.64491775415851,-0.667040451134665,5.67
1yda,-3.47340067047217,-3.47340067047217,-18.1106624603271,-5.61400938034058,-0.724426498413086,0,0,0,-0.327923468533546,-0.421050703525543,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-23.7246718406677,0,0,-0.267184666959398,-0.974319779102122,-0.628240574911616,6.55
1mfi,-7.87420696450514,-7.87420696450514,-15.7093200683594,-16.5962734222412,-2.10870401967906,-2.27500485029625,0,0,-2.00081965314304,-1.24472050666809,-0.157321387525902,0,0,0,-0.5,0,0,0,0,0.41236345280719,0,-32.3055934906006,0,0,-0.605708228038857,-2.20878508358729,-1.42422276600795,5.59
2qtt,-8.20124032766961,-8.20124032766961,-24.2354488372803,-20.1169948577881,-2.98316663768011,-0.200238726700309,0,0,-2.89232501363253,-1.50877461433411,-0.330710891568905,0,0,0,-0.5,0,0,0,0,0.213975556246347,0,-44.3524436950684,0,0,-0.431644227772084,-2.0791905695554,-1.15180016791787,4.32
2ha2,-12.1976533010484,-12.1976533010484,-27.6287631988525,-12.0550966262817,-3.51259271433928,-1.50981781887793,0,0,-0.192031893215541,-0.90413224697113,-0.220694364980783,-4.45859459887032,0,0,-0.5,-6.56687567909625,4,0,0,1.66708601530285,0,-39.6838598251343,0,0,-0.609882665052419,-3.05267031572143,-1.65547624842102,4.66
4b34,-3.15710378992385,-3.15710378992385,9.2903356552124,-3.05277609825134,-1.66170011272587,-0.45,0,0,-0.674731758508412,-0.228958207368851,0,0,0,0,-0.5,0,0,0,0.358286288679282,0,0,6.23755955696106,0,0,-0.315710378992385,-0.95594926429638,-0.680177391982252,3.14
1nw5,-4.45147864136188,-4.45147864136188,-25.8513011932373,-34.2083168029785,-1.42426596129208,0,-1.5,0,-4.34821821877693,-2,-0.826268523689508,0,0,0,-0.168512266666666,-1.5,7,0,0,0.315786329063296,0,-60.0596179962158,0,0,-0.164869579309699,-1.03623083934803,-0.494608737385715,5.21
2exm,-5.87326189340901,-5.87326189340901,-23.2215118408203,-6.11831188201904,-2.07400180878987,0,-1.5,0,-1.05158501370191,-0.458873391151428,-0.629531670212404,0,0,0,-0.5,0,0,0,0,0.340729990446593,0,-29.3398237228394,0,0,-0.391550792893934,-1.58392189287599,-0.965647292277016,4.11
4k4j,-12.3136798839556,-12.3136798839556,-36.2291793823242,-5.68201065063477,-7.44180458762584,-2.48948313637456,0,0,-1.82016286310517,-0.426150798797607,0,0,0,0,-0.5,0,0,0,0,0.363921501947534,0,-41.911190032959,0,0,-0.559712721997983,-3.00991251602569,-1.5683370592906,6.12
3p58,-3.97470358571104,-3.97470358571104,-11.3880167007446,-5.56595182418823,-1.44246548198635,0,0,0,0,-2.03223810372469,0,0,0,0,-0.5,0,0,0,0,0,0,-16.9539685249329,0,0,-0.331225298809253,-1.14054807922985,-0.758316633453756,7.6
1ec3,-10.356699864953,-10.356699864953,-54.7184104919434,-30.3673439025879,-7.04978940047381,0,0,0,-6.1033345183035,-2,-0.0824989963452859,0,0,0,0,0,4,0,0.664833986160824,0.214089064008767,0,-85.0857543945312,0,0,-0.184941069017018,-2.0608905609625,-0.707559074846437,9.04
4ayu,-6.82241787561008,-6.82241787561008,-14.1204738616943,-9.43172168731689,-1.18925741824349,0,0,0,-0.686405700293771,-2.06737319494208,0,0,0,0,-0.5,-2.5,0,0,0.120618437869262,0,0,-23.5521955490112,0,0,-0.620219806873644,-2.00783641868733,-1.37935650116121,4.73
3r16,-1.84356717022404,-1.84356717022404,-13.8376035690308,-3.46660804748535,-1.34454468054158,0,0,0,-0.00717979984808284,-0.259995603561401,0,0,0,0,-0.5,0,0,0,0,0.26815291372703,0,-17.3042116165161,0,0,-0.0970298510644231,-0.467383873843988,-0.258914614301432,7.3
4k5p,-7.95034239917316,-7.95034239917316,15.8541698455811,-39.8095855712891,-0.398624688531041,-0.377735852330101,0,0,-3.17398185831202,-2,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-23.955415725708,0,0,-0.530022826611544,-2.14407625786995,-1.30714869348021,3.46
3nb5,-2.95961673077566,-2.95961673077566,-18.6565380096436,-5.4981050491333,-1.94103476380794,0,0,0,-0.7,-0.412357878684998,0,0,0,0,-0.270547066666666,0,0,0,0,0.364322978383941,0,-24.1546430587769,0,0,-0.123317363782319,-0.708372091637026,-0.355708829476164,7.74
3cft,-0.0349231638401868,-0.0349231638401868,-11.2752275466919,-2.56307363510132,-1.17417172536669,0,0,0,-0.48,-0.192230522632599,0,0,0,0,-0.5,0,0,0,2.16597961123435,0.145499472924756,0,-13.8383011817932,0,0,-0.00232821092267912,-0.00941820146604432,-0.00574186188391624,4.19
1o7o,-15.7903661851427,-15.7903661851427,-22.2511959075928,-32.0679817199707,-2.64600180281336,-0.3,0,-1.95,-6.24156831566267,-4.5,0,0,0,0,-0.152796066666666,0,0,0,0,0,0,-54.3191776275635,0,0,-0.631614647405708,-3.74278998496857,-1.84685243074776,4.49
1fl3,-8.53426356440374,-8.53426356440374,-33.4452743530273,-1.22294437885284,-6.54171498503529,-2.68083157856802,0,0,0,-0.0917208284139633,-0.38972862186039,0,0,0,-0.472162933333333,0,1,0,0.0581706768917948,0.583724705915458,0,-34.6682187318802,0,0,-0.371054937582771,-2.0636623142964,-1.05523088359964,6.8
1xk5,-3.51401600513139,-3.51401600513139,-15.0618982315063,-29.490795135498,-1.01611950572031,0,0,0,-3.06776897730286,-2,-0.131333518638082,0,0,0,0,0,2.5,0,0.127076133987096,0.0741298625427664,0,-44.5526933670044,0,0,-0.0650743704653961,-0.704355029467645,-0.245965707146978,6
3sym,-10.7221237106019,-10.7221237106019,-19.3694648742676,-30.7199382781982,-2.38027496791174,0,0,0,-5.95042426444167,-2,-0.246446522985884,0,0,0,-0.42585399,0,0,0,0.118821662676049,0.162054372061397,0,-50.0894031524658,0,0,-0.487369259572811,-2.62087813383606,-1.36562783246834,4.57
5cp9,-3.8888275869449,-3.8888275869449,4.07728338241577,-9.38284206390381,-0.459104335768495,-0.73385427451422,0,0,-1.807758721783,-0.703713154792786,0,0,0,0,-0.5,0,0,0,0,0.3156028999136,0,-5.30555868148804,0,0,-0.38888275869449,-1.17751018594327,-0.837822505043654,3.51
4x6m,-6.85687196843471,-6.85687196843471,-55.7424659729004,-19.9336986541748,-6.20498086231784,0,0,2.6,-2.572383627001,-1.49502739906311,0,0,0,-1,0,0,1.5,0,0.151488523045466,0.164031396901779,0,-75.6761646270752,0,0,-0.180443999169334,-1.47854330513166,-0.606648286776177,8.24
3ta1,-16.0658017824769,-16.0658017824769,-40.8554039001465,-30.5928211212158,-3.22582224247932,0,-1.5,0,-6.69570439762823,-2,-1.2943199722286,0,0,0,-0.0860756666666663,-2.5,1,0,0,0.236120496525916,0,-71.4482250213623,0,0,-0.595029695647292,-3.73985378951788,-1.78508908498076,3.25
3ipu,-10.4475047701247,-10.4475047701247,-52.8285484313965,-1.31145393848419,-7.59024424495517,-2.7,0,0,0,-0.0983590453863144,-1.40036500529767,0,0,0,0,0,1,0,0,0.341463525514447,0,-54.1400023698807,0,0,-0.307279552062492,-2.30814684630334,-0.995466461982782,7.32
5boj,-6.68921536313391,-6.68921536313391,-26.8440608978271,-10.0861940383911,-4.50112847120022,0,0,0,-1.53440744342165,-0.756464552879333,0,0,0,0,-0.5,0,0,0,0,0.602785104367294,0,-36.9302549362183,0,0,-0.371623075729661,-1.71942831673015,-0.973927976669613,7
4ye3,-6.24262881776277,-6.24262881776277,-16.77414894104,-21.1075382232666,-3.53566213627357,0,0,0,-2.29657744933349,-1.58306536674499,-0.0612269831563856,0,0,0,0,0,1,0,0,0.233903117745671,0,-37.8816871643066,0,0,-0.152259239457629,-1.32439447820463,-0.525022933855454,8.37
2qwb,-5.97886667504352,-5.97886667504352,-6.46795129776001,-20.4894962310791,-0.498095095143366,0,0,0,-3.98136463919229,-1.53671221733093,0,0,0,0,-0.472460266666666,0,0,0,0.176039149979977,0.333726393309756,0,-26.9574475288391,0,0,-0.284707936906834,-1.47826270396683,-0.785487609542712,2.74
4ge1,-9.99203679109581,-9.99203679109581,-21.2068462371826,-8.99895668029785,-3.39353454968116,-1.81569319465858,-0.75,0,-1.35788729573374,-0.674921751022339,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-30.2058029174805,0,0,-0.832669732591318,-2.86723226623693,-1.90633780290169,6.43
3lzs,-8.09206952069041,-8.09206952069041,-38.8243255615234,-16.464427947998,-4.73450774548616,0,-0.748072610412163,0,-1.41164541331107,-1.23483209609985,-0.259034014702095,0,0,0,0,0,0,0,0,0.296022359320932,0,-55.2887535095215,0,0,-0.212949197912905,-1.74488823322861,-0.715929965412668,10.96
3rdq,-12.1201969543017,-12.1201969543017,-20.0667705535889,-24.9674015045166,-2.73184783960354,0,0,-4.55,-3.77872315572465,-1.87255511283874,-0.237200413240505,0,0,0,-0.5,0,1,0,0,0.550129567105756,0,-45.0341720581055,0,0,-0.808013130286779,-3.26861727780788,-1.99273173633201,9.31
2pwr,-12.0743953180674,-12.0743953180674,-63.9394798278809,-25.1552753448486,-6.07892704154835,0,0,0,-3.36133574409699,-1.88664565086365,-0.89931811865076,0,0,0,0,0,0,0,0,0.151831237092365,0,-89.0947551727295,0,0,-0.268319895957053,-2.51201230453864,-0.954385240180104,6.59
4xe1,-6.74904864052997,-6.74904864052997,-15.0841636657715,-16.8136615753174,-0.988024022381161,0,0,0,0,-3.7610246181488,0,0,0,0,-0.5,-1.5,0,0,0,0,0,-31.8978252410889,0,0,-0.421815540033123,-1.78897015747931,-1.06290855513867,7.11
3bbf,-8.24849156517733,-8.24849156517733,-30.8096485137939,-19.1502304077148,-1.81557376916051,0,0,0,-2.92883553668558,-1.43626728057861,-0.769311966129574,0,0,0,-0.0327443333333332,-1.5,0,0,0.0134426659445405,0.220798654765738,0,-49.9598789215088,0,0,-0.294588984470619,-1.90399403947893,-0.894545660485929,5.28
