name,vina_affinity,vina_gauss_1,vina_gauss_2,vina_repulsion,vina_hydrophobic,vina_hydrogen,atp2_A_MN,atp2_OA_SA,atp2_HD_N,atp2_N_ZN,atp2_A_MG,atp2_HD_NA,atp2_A_CL,atp2_MG_OA,atp2_FE_HD,atp2_A_OA,atp2_NA_ZN,atp2_A_N,atp2_C_OA,atp2_F_HD,atp2_C_HD,atp2_NA_SA,atp2_A_ZN,atp2_C_NA,atp2_N_N,atp2_MN_N,atp2_F_N,atp2_FE_OA,atp2_HD_I,atp2_BR_C,atp2_MG_NA,atp2_C_ZN,atp2_CL_MG,atp2_BR_OA,atp2_A_FE,atp2_CL_OA,atp2_CL_N,atp2_NA_OA,atp2_F_ZN,atp2_HD_P,atp2_CL_ZN,atp2_C_C,atp2_C_CL,atp2_FE_N,atp2_HD_S,atp2_HD_MG,atp2_C_F,atp2_A_NA,atp2_BR_HD,atp2_HD_OA,atp2_HD_MN,atp2_A_SA,atp2_A_F,atp2_HD_SA,atp2_A_C,atp2_A_A,atp2_F_SA,atp2_C_N,atp2_HD_ZN,atp2_OA_OA,atp2_N_SA,atp2_CL_FE,atp2_C_MN,atp2_CL_HD,atp2_OA_ZN,atp2_MN_OA,atp2_C_MG,atp2_F_OA,atp2_CD_OA,atp2_S_ZN,atp2_N_OA,atp2_C_SA,atp2_N_NA,atp2_A_HD,atp2_HD_HD,atp2_SA_ZN,atp4_I_N,atp4_OA_SA,atp4_FE_NA,atp4_HD_NA,atp4_A_CL,atp4_MG_SA,atp4_A_CU,atp4_P_SA,atp4_C_NA,atp4_MN_NA,atp4_F_N,atp4_HD_N,atp4_HD_I,atp4_CL_MG,atp4_HD_S,atp4_CL_MN,atp4_F_OA,atp4_HD_OA,atp4_F_HD,atp4_A_SA,atp4_A_BR,atp4_BR_HD,atp4_SA_SA,atp4_A_MN,atp4_N_ZN,atp4_A_MG,atp4_I_OA,atp4_C_C,atp4_N_S,atp4_N_N,atp4_FE_N,atp4_NA_SA,atp4_BR_N,atp4_MN_N,atp4_A_P,atp4_BR_C,atp4_A_FE,atp4_MN_P,atp4_CL_OA,atp4_CU_HD,atp4_MN_S,atp4_A_S,atp4_FE_OA,atp4_NA_ZN,atp4_P_ZN,atp4_A_F,atp4_A_C,atp4_A_A,atp4_A_N,atp4_HD_MN,atp4_A_I,atp4_N_SA,atp4_C_OA,atp4_MG_P,atp4_BR_SA,atp4_CU_N,atp4_MN_OA,atp4_MG_N,atp4_HD_HD,atp4_C_FE,atp4_CL_NA,atp4_MG_OA,atp4_A_OA,atp4_CL_ZN,atp4_BR_OA,atp4_HD_ZN,atp4_HD_P,atp4_OA_P,atp4_OA_S,atp4_N_P,atp4_A_NA,atp4_CL_FE,atp4_HD_SA,atp4_C_MN,atp4_CL_HD,atp4_C_MG,atp4_FE_HD,atp4_MG_S,atp4_NA_S,atp4_NA_P,atp4_FE_SA,atp4_P_S,atp4_C_HD,atp4_A_ZN,atp4_CL_P,atp4_S_SA,atp4_CL_S,atp4_OA_ZN,atp4_N_NA,atp4_MN_SA,atp4_CL_N,atp4_NA_OA,atp4_C_ZN,atp4_C_CD,atp4_HD_MG,atp4_C_F,atp4_C_I,atp4_C_CL,atp4_C_N,atp4_C_P,atp4_C_S,atp4_A_HD,atp4_F_SA,atp4_MG_NA,atp4_OA_OA,atp4_CL_SA,atp4_S_ZN,atp4_N_OA,atp4_C_SA,atp4_SA_ZN,lat_A,lat_C,lat_CL,lat_I,lat_N,lat_P,lat_S,lat_BR,lat_HD,lat_NA,lat_F,lat_OA,lat_SA,ele_I_N,ele_OA_SA,ele_FE_NA,ele_HD_NA,ele_A_CL,ele_MG_SA,ele_P_SA,ele_C_NA,ele_MN_NA,ele_F_N,ele_HD_N,ele_HD_I,ele_CL_MG,ele_HD_S,ele_CL_MN,ele_F_OA,ele_HD_OA,ele_F_HD,ele_A_SA,ele_A_BR,ele_BR_HD,ele_SA_SA,ele_A_MN,ele_N_ZN,ele_A_MG,ele_I_OA,ele_C_C,ele_N_S,ele_N_N,ele_FE_N,ele_NA_SA,ele_BR_N,ele_MN_N,ele_A_P,ele_BR_C,ele_A_FE,ele_MN_P,ele_CL_OA,ele_CU_HD,ele_MN_S,ele_A_S,ele_FE_OA,ele_NA_ZN,ele_P_ZN,ele_A_F,ele_A_C,ele_A_A,ele_A_N,ele_HD_MN,ele_A_I,ele_N_SA,ele_C_OA,ele_MG_P,ele_BR_SA,ele_CU_N,ele_MN_OA,ele_MG_N,ele_HD_HD,ele_C_FE,ele_CL_NA,ele_MG_OA,ele_A_OA,ele_CL_ZN,ele_BR_OA,ele_HD_ZN,ele_HD_P,ele_OA_P,ele_OA_S,ele_N_P,ele_A_NA,ele_CL_FE,ele_HD_SA,ele_C_MN,ele_CL_HD,ele_C_MG,ele_FE_HD,ele_MG_S,ele_NA_S,ele_NA_P,ele_FE_SA,ele_P_S,ele_C_HD,ele_A_ZN,ele_CL_P,ele_S_SA,ele_CL_S,ele_OA_ZN,ele_N_NA,ele_MN_SA,ele_CL_N,ele_NA_OA,ele_F_ZN,ele_C_ZN,ele_HD_MG,ele_C_F,ele_C_I,ele_C_CL,ele_C_N,ele_C_P,ele_C_S,ele_A_HD,ele_F_SA,ele_MG_NA,ele_OA_OA,ele_CL_SA,ele_S_ZN,ele_N_OA,ele_C_SA,ele_SA_ZN,rot_bonds,siteflex_SIDECHAIN_OTHER,siteflex_SIDECHAIN_ALPHA,siteflex_BACKBONE_ALPHA,siteflex_SIDECHAIN_BETA,siteflex_BACKBONE_BETA,siteflex_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_BETA,hbond_HDONOR-LIGAND_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_OTHER,hbond_HDONOR-RECEPTOR_BACKBONE_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_BETA,hbond_HDONOR-RECEPTOR_SIDECHAIN_ALPHA,hbond_HDONOR-LIGAND_SIDECHAIN_OTHER,hbond_HDONOR-LIGAND_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_OTHER,hbond_HDONOR-LIGAND_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_OTHER,hydrophobic_SIDECHAIN_ALPHA,hydrophobic_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_BETA,hydrophobic_BACKBONE_BETA,hydrophobic_BACKBONE_OTHER,stacking_ALPHA,stacking_BETA,stacking_OTHER,pi_cation_LIGAND-CHARGED_BETA,pi_cation_LIGAND-CHARGED_ALPHA,pi_cation_RECEPTOR-CHARGED_BETA,pi_cation_RECEPTOR-CHARGED_OTHER,pi_cation_RECEPTOR-CHARGED_ALPHA,pi_cation_LIGAND-CHARGED_OTHER,t_shaped_ALPHA,t_shaped_BETA,t_shaped_OTHER,salt_bridges_ALPHA,salt_bridges_BETA,salt_bridges_OTHER,affinity
3g0w,-10.93256,95.50477,1580.39285,2.57867,47.32699,2.54718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,1,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,4,1,0,0,0,13,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,2,0,0,0,4,0,5,1,0,0,2,1,0,3,0,0,0,2,0,6,9,1,0,0,0,0,0,1,3,3,2,0,0.0,0.0,0,-71576.48034949497,-237.25222710363377,0,0,-14609.686798076838,0,0.0,-32927.13457431354,0.0,0,0.0,0,74514.20753172031,-67613.46759233299,0.0,-5939.038262486266,0.0,0.0,0.0,0,0.0,0,0.0,8224.555803349986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8983.168295809877,0,0,0.0,0.0,0.0,0.0,-4199.2793369049705,5518.562439361678,357.911814206347,-3325.457645247917,0.0,0.0,0.0,-240139.254644183,0.0,0,0,0.0,0,15949.839209326141,0.0,0,0.0,-3760.6112948082186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,60510.31042644312,0.0,0,0,0,0.0,49472.06043426592,0,9956.109407863296,62231.96171580731,0,0.0,0.0,-23856.716640841485,0.0,-15099.875640841214,-8632.230936841637,0.0,0.0,87.71239439116466,11157.67944436814,0.0,142852.75064770522,0.0,0,0.0,-9300.220078897428,0.0,3,11,69,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.52
1yc1,-9.439,94.08296,1549.16113,2.53569,35.70626,2.95997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,13,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,3,0,0,16,3,0,0,1,0,0,0,3,1,0,6,0,0.0,0.0,0,-27609.23793607425,0.0,0,0,-22112.809255344117,0,0.0,-93805.73878283388,0.0,0,0.0,0,0.0,-850813.9730098202,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3239.5709697457996,0.0,35233.01952926509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,30463.617744398343,0.0,-22163.348238065162,0.0,0.0,0.0,-203180.36722012633,0.0,0,0,0.0,0,68977.71720884154,0.0,0,0.0,-86829.17274820775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,230203.0592380638,0.0,0,0,0,0.0,21263.673201591962,0,0.0,45515.40577061537,0,0.0,0.0,0.0,0.0,0.0,-67450.28607209284,0.0,0.0,17635.380043379784,0.0,0.0,398796.5081713493,0.0,0,79766.52438887881,0.0,0.0,6,4,58,8,34,14,1,1,0,0,0,0,0,1,0,1,0,0,0,1,14,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.17
3ozt,-9.81352,148.28096,1758.4088,6.46389,25.67871,7.8154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,9,0,0,1,31,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,0,10,0,0,8,3,0,11,8,0,0,3,0,0,0,5,0,0,9,0,0.0,25842.41358858715,0,0.0,0.0,0,0,0.0,0,0.0,-265549.3705780155,0.0,0,0.0,0,0.0,-1250107.3586809866,0.0,-4220.665256741848,0.0,0.0,0.0,0,0.0,0,0.0,81192.55304328374,0.0,11620.786827076237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,78683.79542240487,3513.555198326097,-91371.55965245167,0.0,0.0,25316.36318619783,-747629.4113429016,0.0,0,0,0.0,0,341409.0042014541,0.0,0,0.0,-124324.78124130616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-11753.826527804522,0.0,0.0,0.0,0.0,0,0.0,0,0,0,257089.87575452574,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-63287.66857436268,0.0,0.0,129503.81061863223,0.0,0.0,1025349.2384185201,0.0,0,416346.50420541206,-25958.659831002136,0.0,10,155,6,0,24,6,24,3,0,0,2,0,0,0,0,0,0,1,0,34,0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4.13
1w4o,-5.70759,62.04911,980.68926,4.99608,2.28599,7.20013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,13,0,0,0,0,0,6,0,0,0,10,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,12,0,0,4,5,0,0,2,1,0,0,5,0,0,9,0,0.0,0.0,0,-44506.560701024304,0.0,0,0,0.0,0,0.0,-219598.24514211345,0.0,0,0.0,0,0.0,-879410.7297364736,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,14459.123798274153,0.0,34122.13380496484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,24307.162032881042,957.8361267228051,-44831.537875475224,0.0,0.0,0.0,-314118.7079182281,0.0,0,0,0.0,0,144251.21777130128,0.0,0,0.0,-208518.64958727936,0,0.0,0.0,138385.82435343385,0.0,0.0,-116682.31410136257,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-36053.90466542247,0,0,147195.2719187704,0.0,0,0,0,0.0,0.0,0,0.0,40349.379344119974,0,0.0,0.0,0.0,0.0,0.0,-15413.02498247582,0.0,0.0,101218.2086570799,0.0,0.0,293192.2570208167,0.0,0,544401.5614034971,0.0,0.0,7,15,26,0,55,27,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22
3uri,-7.14199,130.28238,2532.12744,3.94283,44.94253,5.25053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,20,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6,0,0,9,12,0,0,4,0,0,0,8,0,0,3,1,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-98765.39403802245,0.0,0,0.0,0,0.0,-491597.39124992513,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,57734.74861102998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,229.42214572149015,-138.87592868929462,0.0,0.0,0.0,0.0,-652792.0351777122,0.0,0,0,0.0,0,88137.75380505373,0.0,0,0.0,705.904806427581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,128882.60342465452,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-35705.80904625366,0.0,0.0,79.39565205289308,0.0,0.0,66685.42525631878,0.0,0,230576.72411918963,0.0,0.0,29,36,0,0,13,1,25,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3fv1,-9.24567,126.49932,1410.27611,7.77616,12.19123,12.53381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,54,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,12,0,0,17,0,0,0,12,0,0,2,0,0,0,8,0,0,7,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-232856.44443508887,0.0,0,0.0,0,0.0,-2300559.3575161635,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,200617.706298782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,764.7271370206556,0.0,-1851.1825672527104,0.0,0.0,0.0,-2011176.9339840463,0.0,0,0,0.0,0,499945.06286645087,0.0,0,0.0,5087.840865852229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,832589.6850605634,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-191917.0267493319,0.0,0.0,20605.50362409649,0.0,0.0,1125101.1857816412,0.0,0,666427.6309935139,0.0,0.0,9,31,85,15,109,28,0,3,0,1,0,2,0,3,0,0,2,0,0,12,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,9.3
2wca,-6.40234,85.42796,1202.33772,5.08712,45.16757,5.17783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,1,0,0,0,14,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,5,1,0,6,11,0,0,2,0,0,0,5,1,0,7,0,0.0,0.0,0,-9493.500266897545,0.0,0,0,-430.0380258646421,0,0.0,-189116.9328938014,0.0,0,0.0,0,0.0,-776064.5279434269,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,15106.621721303334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5168.887283150078,423.0530438225834,-253.32538322124904,0.0,0.0,0.0,-314282.65794872824,0.0,0,0,0.0,0,121287.50845163724,0.0,0,0.0,-37379.95238121036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,307618.034200854,0.0,0,0,0,0.0,0.0,0,0.0,12976.692275878138,0,0.0,0.0,0.0,0.0,0.0,-73372.80244867515,0.0,0.0,4548.1788526775945,0.0,0.0,611370.5773850811,0.0,0,233867.6339396025,-372.4691029659473,0.0,10,71,0,0,41,0,15,0,1,0,1,0,1,0,4,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6
1nvq,-12.55767,110.81684,1896.401,4.07525,63.85176,4.41865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,21,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,3,0,0,5,0,0,20,8,0,0,4,0,0,0,4,0,0,4,0,0.0,16929.95799441791,0,0.0,0.0,0,0,0.0,0,0.0,-54627.82156271078,0.0,0,0.0,0,0.0,-652178.1950441508,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,80017.16021104626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,17043.435863730818,184.2250192462744,-31627.052054676456,0.0,0.0,0.0,-454043.47369020537,0.0,0,0,0.0,0,56469.81240432075,0.0,0,0.0,-110936.71850922582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,215768.41653176353,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-45828.94483846851,0.0,0.0,39168.454705895834,0.0,0.0,139728.24301686464,0.0,0,165535.07420873543,0.0,0.0,6,32,0,0,67,24,15,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,21,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25
2w66,-6.45187,84.52884,1128.20265,7.08465,13.70667,7.85955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,23,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,10,0,0,5,1,0,0,9,0,0,2,0,0,0,7,0,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-245619.80848502988,0.0,0,0.0,0,0.0,-1176405.0842146855,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,63735.23220627834,0.0,10214.178842638132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25374.912336120233,0.0,-9767.018620888872,0.0,0.0,0.0,-681750.9494240846,0.0,0,0,0.0,0,246533.22949944943,0.0,0,0.0,-37121.85208744152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,463505.89474867086,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-191066.5344901742,0.0,0.0,14656.718670236478,0.0,0.0,865338.1873372177,0.0,0,296977.7410866529,-8175.017684753813,0.0,6,94,0,0,69,0,12,0,0,0,0,0,1,0,6,0,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.05
2xnb,-9.28615,86.04595,1571.63041,2.77486,34.05521,2.43608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,5,0,0,7,0,0,1,0,0,3,0,0,13,6,0,0,4,0,0,0,3,2,0,1,1,0.0,0.0,0,-7720.423174355803,0.0,0,0,-12781.092838226075,0,0.0,-76125.11163538064,0.0,0,0.0,0,0.0,-161843.00414789811,0.0,-63.494771921745276,0.0,0.0,0.0,0,0.0,0,0.0,36780.55813669184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,19799.599412724023,11.860955847655315,-17990.785496956727,0.0,0.0,0.0,-211834.6750866493,0.0,0,0,0.0,0,17265.180065842058,0.0,0,0.0,-109666.82146787902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,73814.94224129719,0.0,0,0,0,0.0,11464.228999032232,0,0.0,15047.105941567268,0,0.0,0.0,0.0,0.0,0.0,-38578.486267591594,0.0,0.0,107324.98165490059,0.0,0.0,63175.880492683114,0.0,0,55357.782675946844,0.0,0.0,4,7,0,0,44,28,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.83
