name,dockingscore,XP_GScore,evdw,ecoul,XP_LipophilicEvdW,XP_PhobEn,XP_PhobEnHB,XP_PhobEnPairHB,XP_HBond,XP_Electro,XP_Sitemap,XP_PiCat,XP_PiStack,XP_ClBr,XP_LowMW,XP_Zpotr,XP_Penalties,XP_HBPenal,XP_ExposPenal,XP_RotPenal,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
1gzc,-6.89043253162407,-6.89043253162407,-14.4726362228394,-15.6859979629517,-1.34001411269479,0,0,0,-4.32,-1.17644984722137,-0.109472287539136,0,0,0,-0.359011733333333,0,0,0,0.220323405834133,0.194192043330432,0,-30.158634185791,0,0,-0.29958402311409,-1.66616906513456,-0.851977110134792,3.49
1n1t,-6.70862714542181,-6.70862714542181,-18.7910060882568,-16.2201290130615,-0.860716596701236,0,0,0,-4.39096279051119,-1.21650967597961,0,0,0,0,-0.5,0,0,0,0,0.259561917770235,0,-35.0111351013184,0,0,-0.33543135727109,-1.67894810916719,-0.910500784425782,3.85
2ff1,-4.6880283696853,-4.6880283696853,-22.2761383056641,-12.3821201324463,-1.86095934826968,0,-0.75,0,-1.80996077601454,-0.928659009933472,-0.0537982451890101,0,0,0,-0.5,0,1,0,0,0.215349009721401,0,-34.6582584381104,0,0,-0.246738335246595,-1.18851588133225,-0.658396979928718,8.21
1qq9,-11.0488344128261,-11.0488344128261,-9.94653797149658,-10.2376832962036,-1.00076631455225,0,0,0,-1.78024185105859,-3.26782624721527,0,0,0,0,-0.5,-4.5,0,0,0,0,0,-20.1842212677002,0,0,-1.22764826809179,-3.45575800059422,-2.55361130098513,2.06
1obx,-5.21536607250608,-5.21536607250608,-25.0000972747803,-14.9833421707153,-2.34161540970243,0,0,0,-1.75,-1.12375066280365,0,0,0,0,0,0,0,0,0,0,0,-39.9834394454956,0,0,-0.158041396136548,-1.15987041080504,-0.506923203077626,5.72
1ta2,-9.41807360255621,-9.41807360255621,-46.3490447998047,-10.9643392562866,-7.16939116091892,-0.508120024661349,0,0,-1.12239473635024,-0.822325444221497,-0.490168324757463,0,0,0,0,0,0,0,0.411674473964959,0.282651614388302,0,-57.3133840560913,0,0,-0.277002164781065,-2.08071662682125,-0.89737948094932,8.52
1me8,-9.13394050191827,-9.13394050191827,-17.8112983703613,-41.209903717041,-0.712451934814453,0,0,0,-4.06694196697134,-2,-0.428442266799149,0,0,0,-0.426104333333333,-1.5,0,0,0,0,0,-59.0212020874023,0,0,-0.434949547710394,-2.25834833223464,-1.19999282146644,7.19
1xbb,-7.46332302657524,-7.46332302657524,-41.8499984741211,-3.36551523208618,-4.80146195299174,-0.3,0,-2.22657154643304,-0.761967866121048,-0.252413642406464,-0.556993640301238,0,0,0,0,0,1,0,0.236154156745188,0.199931464933091,0,-45.2155137062073,0,0,-0.201711433150682,-1.61861979934821,-0.672147244462502,5.3
1qca,-7.11437746847135,-7.11437746847135,-8.15381336212158,-4.3720703125,-4.49243944128301,-2.7,0,0,-0.658719683080105,-0.3279052734375,-0.100658066247469,0,0,0,0,0,1,0,0,0.16534499557674,0,-12.5258836746216,0,0,-0.192280472120847,-1.54294168824,-0.640721190074691,5.27
1rgl,-4.21372020346059,-4.21372020346059,-14.811279296875,-16.2664566040039,-0.609606784784992,0,0,0,-2.35,-1.21998424530029,0,0,0,0,-0.2959842,0,0,0,0.0727672879233775,0.189087738701319,0,-31.0777359008789,0,0,-0.175571675144191,-1.00853659970907,-0.506436345533229,4.43
2c3j,-8.25277721455508,-8.25277721455508,-27.1638278961182,-10.780909538269,-2.79588907532974,-0.175,0,-1.95,-1.62331992385516,-0.808568215370178,-0.4,0,0,0,-0.5,0,0,0,0,0,0,-37.9447374343872,0,0,-0.458487623030838,-2.12133382826581,-1.20157749125169,6.18
1z3v,-6.35196419784945,-6.35196419784945,-23.6442184448242,-10.7280597686768,-1.12222101798866,0,0,0,-4.21565173745881,-0.804604482650757,-0.127892431175653,0,0,0,-0.359011733333333,0,0,0,0,0.27741720475776,0,-34.372278213501,0,0,-0.276172356428237,-1.53596253946696,-0.785397444373191,4.11
1af6,-7.20235670789835,-7.20235670789835,2.6304759979248,-38.3249130249023,-0.353712851778659,0,0,0,-4.8621688008681,-2,-0.00517731961335554,0,0,0,-0.359011733333333,0,0,0,0.134973943532053,0.24274005416304,0,-35.6944370269775,0,0,-0.313145943821667,-1.74159515932974,-0.890545408578127,1.82
1vja,-12.4994170142086,-12.4994170142086,-36.7052841186523,-29.2110481262207,-4.72377956258913,0,0,0,-4.75958427017469,-3.3,-0.612192293489514,0,0,0,0,0,0,0,0.577563795056824,0.318575316987935,0,-65.916332244873,0,0,-0.378770212551775,-2.77980562544235,-1.21491845852364,7.7
2avv,-6.92497856235332,-6.92497856235332,-21.3943824768066,-23.0463542938232,-6.59253225350216,0,0,0,-1.5137428066837,-1.72847657203674,-0.385885385147164,0,0,0,0,0,3,0,0.0637976171661231,0.231860837850329,0,-44.4407367706299,0,0,-0.15388841249674,-1.44070414286238,-0.547364663353716,9.26
1meu,-7.90429054731553,-7.90429054731553,-57.7468414306641,-17.1546096801758,-7.65466704905465,0,0,0,-3.10230391551269,-1.28659572601318,-0.101579437530255,0,0,0,0,0,4,0,0,0.240855580795251,0,-74.9014511108398,0,0,-0.188197393983703,-1.66839209657248,-0.65417915517051,6.1
1cil,-6.82208481030842,-6.82208481030842,-21.2075729370117,-10.9902458190918,-1.57929317387654,0,0,0,0,-3.32426843643188,0,0,0,0,-0.418523199999999,-1.5,0,0,0,0,0,-32.1978187561035,0,0,-0.359057095279391,-1.72954502435986,-0.958108544088474,9.43
1xzx,-5.92246772906129,-5.92246772906129,-43.7448310852051,-1.25789868831635,-7.01567744744196,-1.47633284528959,0,0,-1.35717522938549,-0.0943424016237259,0,0,0,0,0,0,4,0,0,0.0210601946794653,0,-45.0027297735214,0,0,-0.257498596915708,-1.43210639885532,-0.732291756361326,10.22
6tim,-4.65657175614586,-4.65657175614586,-1.55963170528412,-34.4760475158691,-0.0623852682113647,0,0,0,-2.78008067582857,-2,0,0,0,0,-0.5,0,0,0,0,0.685894187894072,0,-36.0356792211533,0,0,-0.465657175614586,-1.40997782798212,-1.00322797203633,3.21
2hh5,-8.70698988330334,-8.70698988330334,-44.0448417663574,-24.5712661743164,-4.87792792811028,0,0,0,-1.98621699211933,-1.84284496307373,0,0,0,0,0,0,0,0,0,0,0,-68.6161079406738,0,0,-0.223256150853932,-1.86702579358619,-0.757108812574579,7.49
1rdi,-3.89506650445194,-3.89506650445194,10.3999147415161,-10.7940626144409,0.412712405927047,0,0,0,-3.11402378456416,-0.809554696083069,0,0,0,0,-0.5,0,0,0,0.115799570268239,0,0,-0.394147872924805,0,0,-0.324588875370995,-1.11769608080862,-0.743123016607562,2.06
3pcb,-2.99490748430719,-2.99490748430719,22.1724891662598,-24.687198638916,0.592987021479629,-1.225,0,0,-0.0113546078681228,-1.8515398979187,0,0,0,0,-0.5,0,0,0,0,0,0,-2.51470947265625,0,0,-0.299490748430719,-0.90683734104549,-0.645233257267519,2.4
1w8l,-3.31272851497778,-3.31272851497778,-12.9815645217896,-4.74776411056519,-1.50291296697311,0,0,0,-0.7,-0.356082308292389,-0.253733239712288,0,0,0,-0.5,0,0,0,0,0,0,-17.7293286323547,0,0,-0.331272851497778,-1.00307135825365,-0.713705722584805,0.49
1qiw,-9.63085850727588,-9.63085850727588,-36.8014831542969,-12.4824285507202,-4.50279008664181,-2.38311250714758,0,0,-0.864843839185145,-0.936182141304016,0,0,0,0,0,-1.5,0,0,0,0.556070067002677,0,-49.2839117050171,0,0,-0.253443644928313,-2.07669640532222,-0.852071300225315,7.74
1joc,-6.34703245669542,-6.34703245669542,-8.57614040374756,-17.7233810424805,-0.343045616149902,0,0,0,-4.53702591342427,-1.32925357818604,0,0,0,0,-0.379720266666666,0,0,0,0.0987276613943222,0.143285256337126,0,-26.299521446228,0,0,-0.317351622834771,-1.58845288477,-0.861424834817486,4.62
1q66,-3.66278010984164,-3.66278010984164,-19.244556427002,-20.9188423156738,-2.67676583970124,0,-1,0,-2.20489600391032,-1.56891317367554,0,0,0,0,-0.455338733333333,0,4,0,0,0.243133640778791,0,-40.1633987426758,0,0,-0.166490004992802,-0.895317061995992,-0.466511541670174,5.77
1owd,-8.73726621138353,-8.73726621138353,-27.7530479431152,-22.176362991333,-3.56170007474763,0,0,-0.535248988025913,-3.01239732831053,-1.66322722434998,0,0,0,0,-0.245017933333333,0,0,0,0.157414030921289,0.122911306462564,0,-49.9294109344482,0,0,-0.312045221835126,-2.01681757887053,-0.947553078298558,8.2
2bmz,-4.77182721633597,-4.77182721633597,-10.247654914856,-13.6623363494873,-0.522855053377057,0,0,0,-3.46578188260554,-1.02467522621155,0,0,0,0,-0.412343066666666,0,0,0,0.427371389970305,0.226456622554541,0,-23.9099912643433,0,0,-0.21690123710618,-1.16640862829932,-0.607765796613117,3.7
1imx,-2.93934966307738,-2.93934966307738,-20.9991912841797,-1.702223777771,-2.8364559068748,0,0,0,-0.593485542911108,-0.127666783332825,0,0,0,0,0,0,0,0,0.393420909610287,0.224837660431073,0,-22.7014150619507,0,0,-0.0489891610512896,-0.576982892926909,-0.191786081105958,3.52
1vkj,-11.5720085816512,-11.5720085816512,-36.6517143249512,-51.3306312561035,-2.06906823909973,0,0,0,-5.19495028827612,-2,-0.90826570931332,0,0,0,-0.0894354666666663,-1.5,0,0,0,0.189711121704618,0,-87.9823455810547,0,0,-0.428592910431527,-2.69377281833671,-1.28577872988201,4.85
1hqg,-2.95815990686939,-2.95815990686939,-6.78110074996948,-6.74889135360718,-0.527178668233536,0,0,0,-1.42481438711531,-0.506166851520538,0,0,0,0,-0.5,0,0,0,0,0,0,-13.5299921035767,0,0,-0.328684434096598,-0.925227438772533,-0.683691173752563,3
1rzx,-9.25456061899439,-9.25456061899439,-31.4737339019775,-24.9163970947266,-3.04101706771582,-0.213352090492318,0,0,-4.49723805067237,-1.86872978210449,-0.279899700289056,0,0,0,0,0,0,0,0.308509612030612,0.337166460249054,0,-56.3901309967041,0,0,-0.185091212379888,-1.88406296321646,-0.681881855639865,4.1
1f9g,-1.62413776636774,-1.62413776636774,-11.7658977508545,-1.72522473335266,-0.47063591003418,0,0,0,-0.96,-0.12939185500145,0,0,0,0,-0.5,0,0,0,0,0.435889998667885,0,-13.4911224842072,0,0,-0.135344813863979,-0.466049145524901,-0.309862271914992,1.28
1hp0,-7.71139358221594,-7.71139358221594,-16.2370948791504,-16.2643089294434,-2.08912328585129,0,-1,0,-2.73143060156633,-1.21982316970825,0,-0.769424768456043,0,0,-0.5,-0.615539814764834,1,0,0,0.213948058130808,0,-32.5014038085938,0,0,-0.405862820116628,-1.95500389863948,-1.0830050172912,6.7
2gh7,-16.6544158655659,-16.6544158655659,-29.396692276001,-27.8418159484863,-3.6724441021111,-0.825,-1,-4.55,-4.00351118492023,-2,-0.367446893409072,0,0,0,-0.5,0,0,0,0,0.263986314874486,0,-57.2385082244873,0,0,-1.04090099159787,-4.41458560467684,-2.62290613791713,13
1x9d,-7.16189407069472,-7.16189407069472,-5.4191951751709,-36.2225761413574,-0.417421243854882,0,0,0,-4.81899217403811,-2,-0.00907799583208969,0,0,0,-0.258701133333333,0,0,0,0.103544116367931,0.238754359995768,0,-41.6417713165283,0,0,-0.298412252945613,-1.71416988902182,-0.860769886258695,3.96
1w6y,-5.54652842154,-5.54652842154,-15.3015604019165,-11.9030437469482,-1.59856156272121,-2.04774974864849,0,0,-0.927321657689735,-0.892728281021118,-0.0508263372258348,0,0,0,-0.5,0,0,0,0.470659165766391,0,0,-27.2046041488647,0,0,-0.277326421077,-1.38811312716071,-0.752779722166917,5.36
1rdn,-1.51060976741006,-1.51060976741006,6.66333198547363,-2.14961862564087,0.266533279418945,0,0,0,-1.6054820661145,-0.161221396923065,0,0,0,0,-0.5,0,0,0,0.194009171583382,0.29555124462518,0,4.51371335983276,0,0,-0.100707317827337,-0.407386546967739,-0.24836560297502,1.84
8abp,-8.44247797586102,-8.44247797586102,-9.24368190765381,-32.5911407470703,-0.457794790235818,0,0,0,-5.63030927023403,-2,0,0,0,0,-0.5,0,0,0,0,0.145626084608826,0,-41.8348226547241,0,0,-0.703539831321752,-2.42258367993146,-1.61070412890101,8
1y2g,-3.40307009417454,-3.40307009417454,-26.6985301971436,-1.27621209621429,-2.92663799014356,0,0,0,0,-0.0957159072160721,-0.291928219886021,0,0,0,-0.355393733333333,0,0,0,0.0597082499791049,0.206897506425345,0,-27.9747422933578,0,0,-0.130887311314405,-0.79919984523314,-0.387753144752225,4.08
2f8i,0.77246876881277,0.77246876881277,-1.08195281028748,-2.26489782333374,-1.10177412144139,0,0,0,-0.0259124105876971,-0.169867336750031,0,0,0,0,-0.476307533333333,0,0,0,2.46234759428638,0.0839825766388388,0,-3.34685063362122,0,0,0.0386234384406385,0.193323455108693,0.104840141612047,7.26
1cin,-6.63990582173793,-6.63990582173793,-13.8862819671631,-12.4945182800293,-1.23753848406907,0,0,0,0,-3.4370888710022,0,0,0,0,-0.465278466666667,-1.5,0,0,0,0,0,-26.3808002471924,0,0,-0.368883656763219,-1.70675355337472,-0.966748667995092,8.73
220l,-4.78131178572774,-4.78131178572774,-10.2140769958496,-0.436649411916733,-2.44856307983398,-1.8,0,0,0,-0.032748705893755,0,0,0,0,-0.5,0,0,0,0,0,0,-10.6507264077663,0,0,-0.79688529762129,-1.71265176618164,-1.44803668356797,3.4
2br6,-1.23077061835213,-1.23077061835213,2.30124020576477,-3.56030321121216,0.0920496082305908,0,0,0,-0.555797485741804,-0.267022740840912,0,0,0,0,-0.5,0,0,0,0,0,0,-1.25906300544739,0,0,-0.175824374050304,-0.41778959848684,-0.3363399275941,2.96
1pu8,-1.22957399391222,-1.22957399391222,-10.2058477401733,-0.668362081050873,-0.995950198579072,0,0,0,-0.310267326776013,-0.0501271560788155,-0.651158316508146,-0.956706108872316,0,0,-0.5,-0.765364887097853,3,0,0,0,0,-10.8742098212242,0,0,-0.102464499492685,-0.352828387522809,-0.234585143656442,3.1
1eix,-8.8789579157731,-8.8789579157731,-10.1414499282837,-38.7847061157227,-1.26841277941946,0,-1,-1.3,-5.76803541309471,-2,-0.315968582272255,0,0,0,-0.3761438,0,3,0,0,0.149602659013316,0,-48.9261560440063,0,0,-0.403588996171505,-2.17034118247402,-1.13087223952709,11.06
1ent,0.511293594811985,0.511293594811985,27.3587303161621,-17.1082801818848,-1.00443247236628,0,0,0,-2.94897776653726,-1.28312101364136,-0.13543076670462,0,0,0,0,0,5.5,0,0.0769963300084686,0.306259284053043,0,10.2504501342773,0,0,0.0111150781480866,0.105887671671735,0.0398258570438514,6.96
1m9n,-7.70356479695641,-7.70356479695641,132.838317871094,-78.6320114135742,4.66171503046904,0,0,-2.6,-6.88113580401561,-2,-0.720459121761095,0,0,0,-0.296061466666666,0,0,0,0,0.132376565017911,0,54.2063064575195,0,0,-0.320981866539851,-1.84381654946625,-0.925871917206315,6.92
1pbk,-11.1704892777061,-11.1704892777061,-38.4334678649902,-25.54860496521,-3.45143004815191,-1.23324095561394,-1,0,-4.24307434727758,-1.91614537239075,-0.256954196413901,0,0,0,0,0,0,0,0.896379726771343,0.0339759153706072,0,-63.9820728302002,0,0,-0.171853681195479,-2.15880425933628,-0.690976521729546,9.05
1c4v,-8.49263209412582,-8.49263209412582,-16.1263732910156,-18.4440155029297,-4.830691681474,-0.3,0,0,-2.36352099535987,-2.68330116271973,-0.357759067198985,0,0,0,0,0,1,0,0.867556856751886,0.175083955874876,0,-34.5703887939453,0,0,-0.217759797285277,-1.82106139867883,-0.738469515480468,10.8
5tln,-8.98094612727003,-8.98094612727003,-8.88065338134766,-27.0431842803955,-1.96878544808947,-0.485473097168458,0,0,-1.46205701976676,-4.63908522891201,0,0,0,0,-0.425545333333333,0,0,0,0,0,0,-35.9238376617432,0,0,-0.390475918576958,-2.17167420829102,-1.1104615701076,6.37
2bsu,-13.3122594373688,-13.3122594373688,-8.10302734375,-68.1625442504883,-4.41843989942179,-1.55797851401155,0,0,-5.99190900970095,-2,-0.190222310818263,0,0,0,0,-1.5,6,0,0.124761161865913,0.221529134717789,0,-76.2655715942383,0,0,-0.192931296193751,-2.54336808501629,-0.791320430124758,5.66
1z3t,-5.59535066870069,-5.59535066870069,-21.3601493835449,-17.3870944976807,-1.12639130347103,0,0,0,-4.07542369941871,-1.30403208732605,-0.00790904990933853,0,0,0,-0.359011733333333,0,1,0,0,0.27741720475776,0,-38.7472438812256,0,0,-0.243276116030465,-1.35300652752661,-0.691844912642486,3.94
1o0o,-7.75555520059285,-7.75555520059285,-14.2261877059937,-25.71484375,-0.569047508239746,0,0,0,-2.98,-1.92861328125,0,0,0,0,-0.0894354666666663,-2.5,0,0,0.121829933858948,0.189711121704618,0,-39.9410314559937,0,0,-0.287242785207142,-1.80536539037771,-0.861728354674722,5.1
9abp,-7.47578827489001,-7.47578827489001,4.88163757324219,-35.3193664550781,0.17739733826182,0,0,0,-5.29881169776065,-2,0,0,0,0,-0.5,0,0,0,0,0.145626084608826,0,-30.4377288818359,0,0,-0.622982356240834,-2.14519039565803,-1.42627355091525,8
1gah,-16.4619241880049,-16.4619241880049,-29.0834083557129,-43.4546241760254,-3.16267840337763,-1.59916054362455,0,0,-8.39091720814754,-2,-0.0751972228856491,0,0,0,0,-1.5,0,0,0.173649822498945,0.0923793675315576,0,-72.5380325317383,0,0,-0.374134640636474,-3.44090127015357,-1.32082560409271,12
1o2x,-5.27544594046848,-5.27544594046848,-0.748541176319122,-9.92751789093018,-2.27466565594827,0,0,0,-2.15146252199198,-0.744563841819763,-0.4,0,0,0,-0.00920166666666641,0,0,0,0.175743468639917,0.128704277318286,0,-10.6760590672493,0,0,-0.18840878358816,-1.21772781688349,-0.572120033812841,5.85
2adm,-3.58186235034675,-3.58186235034675,-31.9344100952148,-12.9533128738403,-1.70188299743521,0,0,0,-1.45089359654066,-0.971498465538025,-0.654792493881482,0,0,0,-0.168512266666666,0,1,0,0.0499311406519997,0.315786329063296,0,-44.8877229690552,0,0,-0.132661568531361,-0.833798503544743,-0.397984705156852,5.7
1lf9,-14.123597689953,-14.123597689953,-18.2266674041748,-45.8383598327637,-2.44106488742932,-1.32652964843042,0,0,-8.41868939578487,-2,-0.0882149428027574,0,0,0,0,0,0,0,0.0585218169628544,0.0923793675315576,0,-64.0650272369385,0,0,-0.32099085658984,-2.95214002175447,-1.1332095347874,12
1rgk,-5.30874021873106,-5.30874021873106,-15.6249265670776,-21.4435882568359,-0.682348194287685,0,0,0,-3.00734015126232,-1.6082691192627,0,0,0,0,-0.349315533333333,0,0,0,0.133571085810702,0.204961693604279,0,-37.0685148239136,0,0,-0.230814792118742,-1.28370152188408,-0.65640656508174,4.31
1b6m,-12.7935624409712,-12.7935624409712,-57.1297264099121,-24.7180004119873,-6.11456778910358,0,0,0,-4.71547978877467,-1.85385003089905,-0.287006678624903,0,0,0,0,0,0,0,0,0.177341846431017,0,-81.8477268218994,0,0,-0.297524707929562,-2.68704573008849,-1.04234748337073,8.4
1y3g,-8.34849348597129,-8.34849348597129,-21.9736423492432,-29.6671810150146,-2.78066619775675,0,0,0,-3.56782728821454,-2,0,0,0,0,0,0,0,0,0,0,0,-51.6408233642578,0,0,-0.260890421436603,-1.86945526284645,-0.828275457916919,7.4
1qy5,-5.72941922021198,-5.72941922021198,-30.7352771759033,-5.53462600708008,-2.25461455945018,0,0,0,-1.94555049072814,-0.415096950531006,-1.24087716546479,0,0,0,-0.472355866666666,0,0.348825643548547,0,0,0.250250169080254,0,-36.2699031829834,0,0,-0.260428146373272,-1.40047904306364,-0.72972990819571,6.7
1awi,-9.56332940485271,-9.56332940485271,-51.970142364502,-21.7866668701172,-5.82649670894153,-0.3,0,0,-1.80104516621842,-1.63400001525879,-0.384590908629997,0,0,0,0,0,0,0,0.302724072183179,0.0800793220128463,0,-73.7568092346191,0,0,-0.134694780350038,-1.81719763092055,-0.557746536435552,4.05
1heg,1.9391358775878,1.9391358775878,119.170928955078,-21.331428527832,2.88609378475046,0,0,0,-0.544279998829051,-1.5998571395874,-0.235604526619432,0,0,0,0,0,1,0,0.047161024015878,0.385622733857346,0,97.8395004272461,0,0,0.0472959970143365,0.411394129578595,0.163086872104047,7.74
1rej,-11.1697340956878,-11.1697340956878,-44.3778915405273,-21.4326324462891,-4.92315098106334,-1.225,-1,0,-3.19769326548747,-1.60744743347168,-0.314293366670553,0,0,0,-0.2619766,0,1,0,0,0.359827551005218,0,-65.8105239868164,0,0,-0.413693855395845,-2.60012995001765,-1.24108156482407,8.3
1qsc,-8.51134540288216,-8.51134540288216,-34.335147857666,-28.1743202209473,-2.78907175890572,0,0,0,-5.11413483478666,-2,-0.146579070616566,0,0,0,0,0,0,0,1.281421925655,0.257018335771782,0,-62.5094680786133,0,0,-0.151988310765753,-1.69368154244286,-0.581486357381189,3.68
11gs,-8.36164047562383,-8.36164047562383,-34.845344543457,-27.4659671783447,-3.42798924606118,-0.15,0,0,-3.81684312390386,-2,-0.369447392362723,0,0,0,0,0,1,0,0.0657271501134119,0.336912136590512,0,-62.3113117218018,0,0,-0.214401037836509,-1.79297307725379,-0.727079252017381,5.82
1w1g,-9.41630194346614,-9.41630194346614,-9.98639869689941,-59.704891204834,-0.399455947875977,0,0,0,-2.83349211189386,-2,0,0,0,0,0,-4.5,0,0,0.104097603751948,0.212548512551746,0,-69.6912899017334,0,0,-0.285342483135338,-2.09413679722472,-0.915245809396129,7.68
2bjm,-7.14410756938663,-7.14410756938663,-14.2303295135498,-1.74989414215088,-4.07989054193752,-2.43297496678779,0,0,0,-0.131242060661316,0,0,0,0,-0.5,0,0,0,0,0,0,-15.9802236557007,0,0,-0.476273837959109,-1.92664801767329,-1.17459228880218,3.7
1y2f,-2.49440539904374,-2.49440539904374,-26.4700889587402,-1.5259553194046,-2.99923497547476,0,0,0,0,-0.114446648955345,-0.10984808217133,0,0,0,-0.0835020666666664,0,0,0,0.577281527248617,0.235344846975753,0,-27.9960442781448,0,0,-0.0831468466347912,-0.566756085386404,-0.258356584338276,4.92
1fwv,-3.61042933898324,-3.61042933898324,-13.8799810409546,-16.4661483764648,-0.589604892703562,0,0,0,-1.572394964817,-1.23496112823486,-0.409697852778154,0,0,0,0,0,0,0,0.0542818310358845,0.141947668514451,0,-30.3461294174194,0,0,-0.0902607334745811,-0.76999832781274,-0.308687365962289,3.72
1o2g,1.35773361147,1.35773361147,109.287048339844,-24.83376121521,0.593174231222212,0,0,0,-1.12192450235912,-1.86253209114075,0,0,0,0,-0.398656666666666,0,4,0,0,0.147672640414327,0,84.4532871246338,0,0,0.0543093444588001,0.321823553911407,0.158801486377857,6.12
1ws5,-5.57088009526726,-5.57088009526726,-11.7322416305542,-15.5205154418945,-0.688460133431905,0,0,0,-3.24154730544705,-1.16403865814209,-0.160641208005004,0,0,0,-0.5,0,0,0,0,0.183807209758793,0,-27.2527570724487,0,0,-0.428529238097481,-1.56268141189923,-1.00761566137966,3.03
2hdr,-3.01303059830442,-3.01303059830442,-8.78645133972168,-6.16524076461792,-0.615471138652635,0,0,0,-1.43516640230544,-0.462393057346344,0,0,0,0,-0.5,0,0,0,0,0,0,-14.9516921043396,0,0,-0.273911872573129,-0.886734391852817,-0.609174550686287,1.72
1zsr,-5.19516141494094,-5.19516141494094,-48.7890319824219,-23.6926555633545,-5.9956922757057,0,0,0,-4.3159011324315,-1.77694916725159,-0.630305901147129,0,0,0,0,0,6.5,0,0.765275061646469,0.258411999948519,0,-72.4816875457764,0,0,-0.101865910096881,-1.05339519314497,-0.377762572981568,9.82
1d5r,-11.7031705910648,-11.7031705910648,7.20063591003418,-34.1711616516113,0.117225968847105,0,0,-1.95,-4.33052317882789,-2,-0.23997082317125,0,0,0,-0.5,-3,0,0,0,0.200097442087226,0,-26.9705257415771,0,0,-1.17031705910648,-3.54363937991829,-2.52137166853987,1.82
1me7,-8.05638748228131,-8.05638748228131,-22.8874454498291,-41.4145622253418,-0.915497817993164,0,0,0,-4.13101723482336,-2,-0.583768096131456,0,0,0,-0.426104333333333,0,0,0,0,0,0,-64.3020076751709,0,0,-0.383637499156253,-1.9919255255303,-1.05842677031444,7.19
