name,dockingscore,gscore,evdw,ecoul,lipo,hbond,metal,rewards,erotb,esite,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
3g0w,-11.1871757174777,-11.1871757174777,-46.4311790466309,-7.9472804069519,-3.94116881827706,-0.345528304544835,-0,-3.53497205088297,0.148144469601494,0,0,-54.3784594535828,0,0,-0.466132321561571,-2.67760449523601,-1.34455827953278,9.52
1yc1,-9.14012333824734,-9.14012333824734,-41.5837821960449,-10.2242002487183,-3.3188056669451,-0.648233515159295,-0,-1.80289521060292,0.285437727086359,-0.0428075255163892,0,-51.8079824447632,0,0,-0.338523086601753,-2.12767002643394,-1.01556925868954,6.17
3ozt,-6.76431309596511,-6.76431309596511,-30.6209945678711,3.37440252304077,-2.9379937494687,-0.32,-2.3,-0.454303227272727,0.445174230577691,-0.172300999863936,0,-27.2465920448303,0,0,-0.218203648256939,-1.52555990444058,-0.685460718130944,4.13
1w4o,-7.78041398088617,-7.78041398088617,-12.8384103775024,-27.3494853973389,-0.266632532487608,-1.04237206155522,-0,-2.48168897389973,0.712666992489741,-0.0604668865582384,0,-40.1878957748413,0,0,-0.370495903851723,-1.92369163496732,-1.02217010534935,5.22
3uri,-10.4438782423889,-10.4438782423889,-62.1167869567871,-30.7182464599609,-1.61735278513294,-1.56106927651799,-0,-0.213498727003366,0.474872673423639,-0.420990779318914,0,-92.835033416748,0,0,-0.160675049882907,-2.01837970326477,-0.646030310927858,9
3fv1,-7.5467978129252,-7.5467978129252,-20.500789642334,-32.3483619689941,-0.73631172936916,-0.688,-0,-1.40415575750413,0.58716509998203,-0.280455943917231,0,-52.8491516113281,0,0,-0.359371324425009,-1.86593050950488,-0.991478234248069,9.3
2wca,-5.82162150874583,-5.82162150874583,9.13372135162354,-26.8041095733643,-1.24750302620335,-0.64,-0,-1.32495603870211,0.93415148857845,0,0,-17.6703882217407,0,0,-0.215615611435031,-1.35517751030445,-0.646846833594458,5.6
1nvq,-11.8821371684724,-11.8821371684724,-43.461368560791,-20.2133159637451,-3.24915374603659,-0.999550937191761,-0,-2.32836666264269,0,-0.1,0,-63.6746845245361,0,0,-0.330059365790899,-2.59236131191261,-1.08983201235604,8.25
2w66,-7.66586768786991,-7.66586768786991,-4.14493703842163,-28.3446216583252,-1.26846838479596,-0.628488965332177,-0,-2.09642875456193,0.62126074302516,-0.0864954742839203,0,-32.4895586967468,0,0,-0.479116730491869,-2.03199135985295,-1.20729850709125,4.05
2xnb,-10.1836026575622,-10.1836026575622,-42.8268394470215,-10.1063423156738,-3.45856371111882,-0.802728919597471,-0,-2.61658477218155,0.369981057469241,-0.0184129924314515,0,-52.9331817626953,0,0,-0.3771704687986,-2.37057480886937,-1.13151140515271,6.83
3ueu,-0.440484660042471,-0.440484660042471,-19.2512493133545,-0.0745500698685646,-2.96148101884504,0,-0,-3.0763333658388,6.57107470078938,0,0,-19.3257993832231,0,0,-0.0314631900030336,-0.121043616559083,-0.0758307639253797,5.24
1q8t,-7.42154745497066,-7.42154745497066,-28.7177314758301,-10.8410882949829,-2.20691541155988,-0.32,-0,-2.67052629648751,0.849621301916318,-0.0116772308006416,0,-39.558819770813,0,0,-0.412308191942815,-1.90767050472937,-1.08055314475489,4.76
2weg,-7.88286425956887,-7.88286425956887,-12.715895652771,-11.3885116577148,-0.535872628034341,0,-2.3,-2.44654225227273,0,-0.256377847966025,0,-24.1044073104858,0,0,-0.71662402359717,-2.31992560885399,-1.59375755962989,6.5
3jvs,-4.16958226006416,-4.16958226006416,-34.3355484008789,-8.38199710845947,-2.35868181684015,-0.608,-0,1.20413863425836,0.595144299186906,-0.0281063903564105,0,-42.7175455093384,0,0,-0.138986075335472,-0.947374520724056,-0.431862050667714,6.54
3f3e,-6.23574239467105,-6.23574239467105,-14.0703887939453,-15.1311101913452,-1.20494564477521,-0.32,-0,-2.43112260043772,0.807950844646829,-0.114439025705905,0,-29.2014989852905,0,0,-0.692860266074562,-1.95036108469627,-1.44120743004158,7.7
2j78,-6.15716494146928,-6.15716494146928,13.6488552093506,-28.6042900085449,-0.761779954940977,-0.291251505283561,-0,-2.09884172727273,0.61090454881625,-0.298639063255795,0,-14.9554347991943,0,0,-0.473628072420714,-1.72713952544155,-1.11365811480898,6.42
2zcr,-9.43800330945142,-9.43800330945142,-42.8039398193359,-13.1855163574219,-4.54359235120716,0,-0,-1.40137813636363,0.982101881888009,-0.357110259188552,0,-55.9894561767578,0,0,-0.337071546766122,-2.17856827563981,-1.02354774050619,6.87
2xbv,-10.8066505318538,-10.8066505318538,-61.3344497680664,-9.06285095214844,-4.9028896693179,-0.32,-0,-1.73041493392892,0.608148697513424,-0.0353444948947698,0,-70.3973007202148,0,0,-0.300184736995938,-2.35771918409348,-0.991188161605173,8.43
4de1,-6.56755441952269,-6.56755441952269,-20.7092437744141,-16.5892086029053,-1.41498900526222,-0.661353360938246,-0,-1.43670957459758,0.796626779753608,-0.327285779321755,0,-37.2984523773193,0,0,-0.285545844327073,-1.5880942099316,-0.812054397066869,5.96
1sqa,-8.94192586204692,-8.94192586204692,-38.975269317627,-16.6443557739258,-2.96730671548609,-0.407877784580129,-0,-1.30027688506512,0.403892260657292,-0.224939905602655,0,-55.6196250915527,0,0,-0.288449221356352,-2.01667831900864,-0.906128802128996,9.21
3mss,-3.93002271963361,-3.93002271963361,-26.4041976928711,-0.852072358131409,-3.32541842921258,0,-0,-1.83011548484848,2.67353193279072,0,0,-27.2562700510025,0,0,-0.187143939030172,-0.97169017607076,-0.516315937329558,4.66
3ejr,-9.06568883649787,-9.06568883649787,4.06290006637573,-31.9081211090088,-1.98445786499239,-0.206573171588713,-2.3,-1.21951230033699,0.470347073108908,-0.0286375760074746,0,-27.8452210426331,0,0,-0.362627553459915,-2.14883993102146,-1.06032939754384,8.57
3ge7,-11.5815002641902,-11.5815002641902,-36.0792198181152,-21.9814281463623,-2.65576256403661,-1.38363105341799,-0,-2.53537872444667,0.419525229164422,-0.325077938593263,0,-58.0606479644775,0,0,-0.44544231785347,-2.71987733504312,-1.31962111391002,8.7
3zsx,-7.26326447959741,-7.26326447959741,-35.09033203125,-13.7370281219482,-2.59754819020019,-0.986913386772044,-0,-0.633054496981938,0.861065474423869,-0.0917430602123655,0,-48.8273601531982,0,0,-0.213625425870512,-1.604658851211,-0.692063449889551,3.28
1u1b,-8.70229009362112,-8.70229009362112,-44.8848266601562,-23.2441024780273,-0.436219555895961,-1.26530735771621,-0,-1.13597319197655,0.198043133329928,-0.331976416650416,0,-68.1289291381836,0,0,-0.17063313909061,-1.76451698451756,-0.632781011797629,7.8
3utu,-13.3048937313742,-13.3048937313742,-64.3037567138672,-17.2784385681152,-5.03464557743501,-1.05151121959913,-0,-1.64968640058446,0.334420702610168,-0.0965176154551731,0,-81.5821952819824,0,0,-0.283082845348388,-2.74319357346635,-1.02159675382203,10.92
1uto,-5.71231596760276,-5.71231596760276,-16.1642036437988,-4.73881769180298,-1.94328313164237,0,-0,-2.25,0,0,0,-20.9030213356018,0,0,-0.634701774178084,-1.78664833496369,-1.32023289196323,2.27
1a30,-6.55125351593443,-6.55125351593443,-27.3812065124512,-11.5930500030518,-1.54139038585681,-1.3251306365521,-0,-1.81534041820715,1.38627703148653,-0.147651280724578,0,-38.9742565155029,0,0,-0.251971289074401,-1.53854039180109,-0.746463952423767,4.3
3kwa,2.40054195420601,2.40054195420601,-11.0367860794067,-1.04280042648315,-1.59970321675801,-0.470753915881791,-0,-2.02949836363636,7.20875681842498,0,0,-12.0795865058899,0,0,0.171467282443286,0.659660383657601,0.413260543976296,4.08
4djv,-7.88183384959321,-7.88183384959321,-37.6764183044434,-10.1033239364624,-3.05951615757283,-0.600085476857845,-0,-0.975857959985623,0.417719767472812,-0.26477451695819,0,-47.7797422409058,0,0,-0.2814940660569,-1.81935867318379,-0.854781775687387,6.72
2xb8,-9.22494415828795,-9.22494415828795,-23.9576454162598,-16.5646553039551,-3.46429173261078,-0.589374751038936,-0,-1.75965010086924,0.270952992637252,0,0,-40.5223007202148,0,0,-0.419315643558543,-2.25491284029948,-1.17493892399952,7.59
3dd0,-7.72914538262346,-7.72914538262346,-21.3719863891602,-8.83545398712158,-1.24460477102995,0,-2.3,-1.87969527272727,0.266477349599139,-0.177405270939138,0,-30.2074403762817,0,0,-0.483071586413966,-2.04876437684802,-1.21726411953314,9
2v7a,-10.0425729121227,-10.0425729121227,-45.6362991333008,-14.5288763046265,-3.80732539628172,-0.761076407795709,-0,-1.45161768181818,0.438592976131946,0,0,-60.1651754379272,0,0,-0.286930654632077,-2.2045676371081,-0.93856919661503,8.3
3n7a,-8.46001966040433,-8.46001966040433,0.361943572759628,-28.3325080871582,-1.27095691102774,-0.64,-0,-2.56715992801458,0,0,0,-27.9705645143986,0,0,-0.705001638367028,-2.42761729669832,-1.61405083158742,3.7
2v00,-4.3393525054561,-4.3393525054561,-23.0471286773682,-6.6546573638916,-0.79589306358815,-0.305281618412918,-0,-1.94146963636364,1.083141712306,-0.229294860945254,0,-29.7017860412598,0,0,-0.271209531591007,-1.15023206210505,-0.683405194935675,3.66
2vw5,-7.84375336571457,-7.84375336571457,-39.4107131958008,-12.9945831298828,-2.68909594711452,-0.576,-0,-0.639815290668553,0.0808810013409564,-0.1,0,-52.4052963256836,0,0,-0.217882037936516,-1.71129507067263,-0.71943063724791,8.52
3lka,-6.6573539991214,-6.6573539991214,-22.8044376373291,-7.41324186325073,-1.88866152051305,-0.32,-0,-2.13260959090909,0,-0.0638747263451934,0,-30.2176795005798,0,0,-0.554779499926783,-1.91033926246673,-1.27012798903356,2.82
3zso,-7.74301437255246,-7.74301437255246,-44.5817909240723,-14.2898025512695,-2.69791104561481,-0.850694798928063,-0,-0.273628284545292,0.540138962188284,-0.0883592767585349,0,-58.8715934753418,0,0,-0.175977599376192,-1.61845891677394,-0.621262224228759,5.12
3pww,-10.4311645029755,-10.4311645029755,-54.5698318481445,-26.2755374908447,-2.28491855065044,-1.39307187728977,-0,-0.27021319316416,0.404566203405046,-0.217704869242263,0,-80.8453693389893,0,0,-0.21288090822399,-2.1323687027106,-0.778996322008353,7.32
3l7b,-8.93627138908521,-8.93627138908521,-28.8347415924072,-19.5873947143555,-1.90527221050531,-0.584296922153769,-0,-2.44123534714499,0.474452497450775,-0.100073119958243,0,-48.4221363067627,0,0,-0.470330073109748,-2.26553673064393,-1.25502954129778,2.4
2yki,-12.6835296829819,-12.6835296829819,-55.2955322265625,-6.82194948196411,-6.42976487716008,-0.312454219124969,-0,-2.46152708379859,0.408285530724431,-0.1,0,-62.1174817085266,0,0,-0.37304499067594,-2.80214746792789,-1.20852095278066,9.46
2zcq,-12.3476579841584,-12.3476579841584,-28.664134979248,-43.1694107055664,-2.91215862072886,-0.16,-2.875,-1.48857904545454,0.921286430987419,-0.4,0,-71.8335456848145,0,0,-0.493906319366335,-2.92676497169578,-1.44419083729304,8.82
3ehy,-8.54596748646382,-8.54596748646382,-23.7284507751465,-12.3971529006958,-1.82641625280863,0,-2.3,-2.02314559090909,0.794323119399327,-0.144733288283733,0,-36.1256036758423,0,0,-0.502703969791989,-2.22945260787929,-1.29259346185622,5.85
1ps3,-7.09932894021701,-7.09932894021701,6.31567764282227,-22.2415161132812,-0.892252326252187,-0.143226835852326,-1.31155738162525,-1.82597263636364,0.317639027211397,-0.223515252483927,0,-15.925838470459,0,0,-0.443708058763563,-1.88181894791917,-1.11807424545509,2.28
2qbp,-8.23385887477273,-8.23385887477273,-44.1187896728516,-21.3646564483643,-2.12611047562862,-0.87402524358212,-0,-0.035334114280471,0.333474316532938,-0.121225406917242,0,-65.4834461212158,0,0,-0.222536726345209,-1.78573096089903,-0.741541741428712,8.4
3udh,-8.35165025311968,-8.35165025311968,-21.9126567840576,-15.5379447937012,-1.10532761675657,-0.72,-0,-2.99999807810505,0,-0.1,0,-37.4506015777588,0,0,-0.596546446651406,-2.29500375966945,-1.43776180235333,2.85
3g2n,-8.11674650455458,-8.11674650455458,-28.8128700256348,-19.7187671661377,-2.1366545828097,-0.247714748068629,-0,-1.96574760811297,0.631829010639113,0,0,-48.5316371917725,0,0,-0.405837325227729,-2.03135394187338,-1.10161198396986,4.09
2p4y,-11.888020010666,-11.888020010666,-57.5806655883789,-6.56099987030029,-6.54612671152616,-0.147633161153063,-0,-1.61748482797226,0.286407949949488,0,0,-64.1416654586792,0,0,-0.29720050026665,-2.53536481946356,-1.0164114123427,9
2x00,-10.4128451190262,-10.4128451190262,-45.237979888916,-10.4402780532837,-4.02042769496686,0,-0,-2.60464336501156,0.0785468667751684,-0.0383802233845932,0,-55.6782579421997,0,0,-0.281428246460168,-2.25830199459238,-0.937781351396223,11.33
3gbb,-9.032948770994,-9.032948770994,-18.6793212890625,-22.6877098083496,-0.900798516824966,-1.14128863734029,-0,-2.76996997369629,0.370743752826441,-0.254512860253337,0,-41.3670310974121,0,0,-0.501830487277445,-2.32187290396094,-1.31516792961691,6.9
1gpk,-9.15587881169906,-9.15587881169906,-25.4265403747559,-15.1005611419678,-2.95187014584031,-0.32,-0,-2.34759747582579,0,0,0,-40.5271015167236,0,0,-0.508659933983281,-2.353471437046,-1.3330661432812,5.37
3oe5,-6.15442823662418,-6.15442823662418,-27.3523082733154,11.8780794143677,-3.5482790685524,-0.32,-2.3,-1.09475822727273,0.694512560711566,0,0,-15.4742288589478,0,0,-0.198529943116909,-1.38801217793293,-0.623658121513944,6.88
1r5y,-10.2975411132882,-10.2975411132882,-19.2335662841797,-19.1621513366699,-1.42621734937279,-1.76,-0,-3.00289554545455,0,-0.272427203751409,0,-38.3957176208496,0,0,-0.792118547176016,-2.88855186448446,-1.8625358151695,6.46
1e66,-10.6953850669177,-10.6953850669177,-37.5557899475098,-4.39623689651489,-4.39745666748983,0,-0,-3.7607033675751,0,0,0,-41.9520268440247,0,0,-0.509304050805603,-2.64441234573491,-1.40513125747043,9.89
3d4z,-8.3929943256377,-8.3929943256377,13.2054004669189,-31.7240505218506,-0.890941681744022,-0.455653500350719,-1.96964766283437,-2.03727395454546,0.404281425655311,-0.104028975164396,0,-18.5186500549316,0,0,-0.599499594688407,-2.30636496362234,-1.44487930924341,4.89
2hb1,-8.10155071233915,-8.10155071233915,-22.6575298309326,-25.155933380127,-0.838213834282658,-0.859252050995838,-0,-1.87449777272727,0.460315967720482,-0.0836365234881949,0,-47.8134632110596,0,0,-0.578682193738511,-2.22627729615782,-1.39470641142792,3.8
3uo4,-8.25999451658701,-8.25999451658701,-30.5541801452637,-8.99411869049072,-2.62452315966794,-1.02112284225229,-0,-2.13225312217513,0.467018109425308,-0.0722866910801612,0,-39.5482988357544,0,0,-0.28482739712369,-1.89132928890979,-0.8750800036172,6.52
2wtv,-9.52770982482883,-9.52770982482883,-49.093090057373,-6.12514925003052,-3.62152057928862,-0.603485630871475,-0,-2.06523655592605,0.187758521576964,-0.0517986899464273,0,-55.2182393074036,0,0,-0.280226759553789,-2.10493834351314,-0.907825916217096,8.74
2xdl,-6.33973611747668,-6.33973611747668,-31.3032283782959,-5.21012210845947,-2.19310305266793,-0.32,-0,-2.15885356747998,0.678900237854941,0,0,-36.5133504867554,0,0,-0.396233507342293,-1.68047369704079,-0.998445872225699,3.1
1p1q,-7.15804214763123,-7.15804214763123,5.13255643844604,-18.7361888885498,-0.40567555202902,-1.12451374828289,-0,-3.47165436363636,0.649633713114175,-0.252031685436958,0,-13.6036324501038,0,0,-0.550618626740864,-2.00789448317106,-1.29468867565402,4.89
3ag9,-11.9324031215635,-11.9324031215635,-53.7709846496582,-22.3846054077148,-1.77157328040191,-1.72369342888516,-0,-2.62181551758905,0.481242759908801,-0.25032361095601,0,-76.155590057373,0,0,-0.178095568978559,-2.29262398265505,-0.723343718868847,8.05
1o5b,-7.43789699279022,-7.43789699279022,-23.9921283721924,-8.31465435028076,-2.51265483522592,-0.4,-0,-1.87220211363636,0,-0.206235472776205,0,-32.3067827224731,0,0,-0.572145922522324,-2.08639625615508,-1.34530655291452,5.77
2yfe,-7.85206691896785,-7.85206691896785,-38.7815322875977,-2.57847929000854,-5.05862426643599,-0.16,-0,-1.1289910073909,0.821396862740209,0,0,-41.3600115776062,0,0,-0.314082676758714,-1.86117516725279,-0.91838331712247,6.63
