name,dockingscore,gscore,evdw,ecoul,lipo,hbond,metal,rewards,erotb,esite,emodel,energy,eff_state_penalty,einternal,ligand_efficiency,ligand_efficiency_ln,ligand_efficiency_sa,affinity
2wp1,-4.77801135241216,-4.77801135241216,-32.3433952331543,-9.14181995391846,-1.59575580668234,-0.608,-0,-0.267657334633337,0.720066993530135,-0.0382224498811338,0,-41.4852151870728,0,0,-0.0823795060760717,-0.944188353164802,-0.318880905304722,3.6
1ws5,-5.26765296340023,-5.26765296340023,-11.7322416305542,-15.5205154418945,-0.212724277968275,-0.303281810100232,-0,-2.26584094991472,0.428883472394887,0,0,-27.2527570724487,0,0,-0.40520407410771,-1.47762350462985,-0.952770394240628,3.03
4auy,-5.50315778259351,-5.50315778259351,-9.50512218475342,-31.4792461395264,-0.376376856245183,0,-0,-1.29341440909091,0.673523500176583,-0.0316339081963321,0,-40.9843683242798,0,0,-0.250143535572432,-1.34517249462322,-0.700912024260967,7.74
3iqj,-8.10700346122682,-8.10700346122682,-27.4243869781494,-47.7252922058105,-0.378095733501134,-2.53479713088226,-0,-0.20110017501539,0.652498081414638,-0.274289154335204,0,-75.14967918396,0,0,-0.137406838325878,-1.59664080290677,-0.534924328392063,4.93
4e3h,-4.77326456705667,-4.77326456705667,-13.6124029159546,-1.00061011314392,-1.43342416067644,-0.259128743610918,-0,-2.25,0,0,0,-14.6130130290985,0,0,-0.596658070882084,-1.55004227307165,-1.19331614093702,7.05
3lzv,-10.6767818599706,-10.6767818599706,-48.0409469604492,-17.9859371185303,-4.13078294453777,-1.08943057094967,-0,-1.04040437966598,0.690718810968807,-0.00694485998400951,0,-66.0268840789795,0,0,-0.280967943683438,-2.30222824811099,-0.94460731561723,10.59
4e49,-5.08189230928124,-5.08189230928124,-15.2638778686523,-0.781828224658966,-1.43142418214977,-0.32,-0,-2.45,0,0,0,-16.0457060933113,0,0,-0.635236538660155,-1.65026425749555,-1.27047307643968,5.11
1z1r,-10.7697483527908,-10.7697483527908,-54.525806427002,-21.5323486328125,-2.85128956597439,-1.40477120505726,-0,-0.779808960719891,0.31576309430857,-0.093499099075846,0,-76.0581550598145,0,0,-0.262676789092458,-2.28483795312393,-0.905766631675784,9.22
1db1,-11.9842611344042,-11.9842611344042,-32.4921226501465,-16.6948509216309,-5.70622556153907,-1.42544175664254,-0,-1.40668818887562,0.682928143405005,0,0,-49.1869735717773,0,0,-0.399475371146806,-2.72295470872024,-1.24126285714808,9.26
2wcg,-5.62431587149024,-5.62431587149024,9.60612201690674,-22.3329010009766,-0.655945048888795,0,-0,-2.01679254545455,0,-0.0819492278457569,0,-12.7267789840698,0,0,-0.401736847963589,-1.54554198025918,-0.968242955501835,6.38
1c2t,-11.4216114200453,-11.4216114200453,-28.0142555236816,-31.920560836792,-3.20983407750201,-1.97038226500844,-0,-1.30982039897677,0.705583089468653,-0.23644499184266,0,-59.9348163604736,0,0,-0.326331754858437,-2.50729719570779,-1.0674528079971,6.59
2y7k,-7.67031769311328,-7.67031769311328,-17.9742088317871,-9.33761787414551,-1.98,-0.209500687105272,-0,-3.18146388329682,0,0,0,-27.3118267059326,0,0,-0.767031769311328,-2.32251932263146,-1.6525198508925,4.93
3kyg,-3.4111819983097,-3.4111819983097,-15.0311851501465,-6.86912536621094,-0.101431317029492,-0.52,-0,-1.40337455862331,0.47577446020968,-0.0802225204276194,0,-21.9003105163574,0,0,-0.148312260796074,-0.824854738079543,-0.421780340744259,7.46
2er6,-10.87326300884,-10.87326300884,-45.9796600341797,-33.5409202575684,-1.62016611556575,-2.23159709245369,-0,-0.798216241256317,0.524506185523354,-0.448806743378602,0,-79.520580291748,0,0,-0.167280969366769,-2.10136243031135,-0.672590901518831,7.22
3d1e,-7.22840654294591,-7.22840654294591,-32.411434173584,-17.190013885498,-2.31128259385101,-0.865891915791027,-0,-0.645126543509189,0.860157559214089,-0.0671892575048648,0,-49.601448059082,0,0,-0.160631256509909,-1.50383068466521,-0.571348240046945,5.77
1dqx,-8.73674768134288,-8.73674768134288,-2.30315518379211,-35.0585289001465,-1.17716305864595,-1.12143605427291,-0,-2.6208539299693,0.349072857160162,-0.0512097364252745,0,-37.3616840839386,0,0,-0.397124894606495,-2.13557981393494,-1.11275957272324,11.05
4b9w,-7.89611126900929,-7.89611126900929,-35.9615707397461,-11.0904150009155,-2.94185749462613,-1.28642379025185,-0,-0.940334640877929,0.915959663638377,-0.181814219767115,0,-47.0519857406616,0,0,-0.188002649262126,-1.6666656616445,-0.6535022173302,4.17
1urg,-6.05031953950301,-6.05031953950301,-18.9540615081787,-18.2063980102539,-1.34824359351437,0,-0,-1.6707199544214,0.647306785379779,0,0,-37.1604595184326,0,0,-0.26305737128274,-1.46302212591625,-0.748100171215649,5.82
2ieo,-7.84531995326261,-7.84531995326261,-14.9000329971313,-18.0858497619629,-3.3153027231453,-1.03523165703063,-0,-0.622639278021896,0.690718810968807,-0.104985991882587,0,-32.9858827590942,0,0,-0.206455788243753,-1.69168176785431,-0.694099281825176,8.49
3tg5,-13.9407611621909,-13.9407611621909,-71.6569519042969,-49.8279113769531,-2.97611447487264,-2.38458391688338,-0,-1.1855888027489,0.678815122042031,-0.490441494513181,0,-121.48486328125,0,0,-0.214473248649091,-2.69418588811426,-0.862338114171765,4.7
3ebb,-0.525256038252865,-0.525256038252865,-18.1438522338867,-7.60232973098755,-1.35953495879328,-0.146511954825667,-0,1.82270268231911,1.21003054325316,-0.00440027886371769,0,-25.7461819648743,0,0,-0.0159168496440262,-0.116814223277223,-0.0510538415990925,5.3
4av0,-4.90901269222517,-4.90901269222517,4.40821743011475,-33.7350769042969,-0.514786375209024,0,-0,-1.19777863636364,0.623093458700284,-0.039952010858532,0,-29.3268594741821,0,0,-0.213435334444573,-1.18704378144614,-0.6069816993261,6.98
3iqg,-6.41086202344832,-6.41086202344832,-17.3684139251709,-30.5929470062256,-1.08495109447499,-1.03925452924547,-0,-0.236033432069102,0.904251069170819,-0.086453340571038,0,-47.9613609313965,0,0,-0.164381077524316,-1.37467080096792,-0.557450990434707,4.6
2e7l,-21.0094011341546,-21.0094011341546,-79.026725769043,-59.90625,-7.7147435539246,-3.59581228805643,-0,-1.84463223490588,0.390978369573377,-0.293855138388933,0,-138.932975769043,0,0,-0.276439488607298,-3.94118403473285,-1.1709489037718,7.54
2rk7,-8.27294053743957,-8.27294053743957,-2.36913967132568,-27.6989612579346,0,-0.454486843228069,-2.25586113659041,-2.7,1.45586442594519,-0.2,0,-30.0681009292603,0,0,-1.37882342290659,-2.9633428770019,-2.50548843414646,4.05
3lil,-10.8525297204769,-10.8525297204769,-42.8039360046387,-19.1084823608398,-4.70754425083046,-1.41889945664987,-0,-0.37876761395413,0.759303818982563,-0.100153063667036,0,-61.9124183654785,0,0,-0.264695846840899,-2.30240029576229,-0.912728781404666,8.08
2jdn,-5.28625238195982,-5.28625238195982,15.3670482635498,-22.9807167053223,-0.00329418283826045,-0.280785640083306,-0.642897043440929,-2.08511959090909,0.428883472394887,-0.0242843044622723,0,-7.61366844177246,0,0,-0.406634798612294,-1.48284080695159,-0.956134506393953,5.56
3lik,-11.2452602648552,-11.2452602648552,-39.6407699584961,-23.7217197418213,-4.85864653938829,-1.41377363192208,-0,-0.199280681141612,0.829617783091079,-0.062880736296313,0,-63.3624897003174,0,0,-0.28113150662138,-2.39828308125704,-0.961456227168849,8.72
1apw,-8.24307402783147,-8.24307402783147,-35.4205665588379,-24.9529361724854,-1.47159920221743,-1.74773974267296,-0,-0.172558687512483,1.03633397785035,-0.373541619464259,0,-60.3735027313232,0,0,-0.235516400795185,-1.80953769428023,-0.770389763225001,8
1ze8,-3.7828715967366,-3.7828715967366,-14.0193929672241,-1.14049017429352,-1.43120997088576,-0.471179301758284,-0,-1.31983581818182,0.590180718681657,-0.278784050087163,0,-15.1598831415176,0,0,-0.180136742701743,-0.935307358281315,-0.496983613990024,7.68
3uvx,-6.89011597759832,-6.89011597759832,-41.1487884521484,-15.8627872467041,-1.55596680327622,-0.910817240911908,-0,-0.672645239641658,1.05104544734097,-0.364874631496467,0,-57.0115756988525,0,0,-0.143544082866632,-1.41445938325467,-0.521673817239151,4.34
2h6q,-9.20951672604696,-9.20951672604696,-49.7459869384766,-19.5701808929443,-2.06230459597787,-1.48550915687492,-0,-0.816597623067082,0.731675266055849,-0.15395413531746,0,-69.3161678314209,0,0,-0.161570468878017,-1.82617947685498,-0.621804131419976,5.11
2qt5,-7.95265483660489,-7.95265483660489,-19.5691108703613,-29.7616920471191,-1.06597590007533,-2.00320147219506,-0,-1.04179497463203,1.32707346231012,-0.190300408494527,0,-49.3308029174805,0,0,-0.284023387021603,-1.83570623638063,-0.862462283826607,5.03
3eys,-10.9357899940303,-10.9357899940303,-41.8619422912598,-33.5439643859863,-2.87014054531426,-1.99860865619874,-0,-0.414121392148743,0.697948634374839,-0.257770920180445,0,-75.4059066772461,0,0,-0.223179387633272,-2.23552569955484,-0.816681606466404,5.52
3lk1,-3.48317488486458,-3.48317488486458,-10.3332977294922,1.55517542362213,-0.818991305099258,0,-0,-2.38079500683403,0,0,0,-8.77812230587006,0,0,-0.348317488486458,-1.05468134409424,-0.750427279764032,4.26
1icj,-2.23953612880309,-2.23953612880309,-30.7200756072998,-5.36116218566895,-2.18854763717729,0,-0,-0.58303418181818,2.87222379840771,0,0,-36.0812377929688,0,0,-0.079983433171539,-0.516950694165756,-0.242876810831678,2.22
3ds9,-10.1349697235671,-10.1349697235671,-47.5920639038086,-22.4384098052979,-2.93401615270668,-1.12265204645954,-0,-0.241666666666667,0.419028155261445,-0.510298347010582,0,-70.0304737091064,0,0,-0.135132929647562,-1.90596941773454,-0.569877634293237,7.39
1i8i,-10.4792747564969,-10.4792747564969,-41.3778991699219,-48.9917297363281,-1.64210605978374,-2.91166483420672,-0,-0.0433308864066803,0.467499774189328,-0.280777791793032,0,-90.36962890625,0,0,-0.143551708993109,-1.98078727813141,-0.599951283244389,7.66
1g3b,-10.3720601006422,-10.3720601006422,-10.9452524185181,-31.7394905090332,-0.727844172543591,-0.615476117346916,-2.875,-2.02331481818182,0.616837628356009,-0.2,0,-42.6847429275513,0,0,-0.610121182390719,-2.70583950583527,-1.56879336287032,5.74
2nn8,-5.0601664155281,-5.0601664155281,-3.11010599136353,-25.0368499755859,-0.632250744166277,-0.0756683774540112,-0,-1.07525127272727,0.647306785379779,-0.0132700106542525,0,-28.1469559669495,0,0,-0.220007235457744,-1.22359412232697,-0.625671311592776,3.59
2qo8,-3.60249877509775,-3.60249877509775,-17.6674728393555,-5.34165143966675,-1.19546329995427,-0.0798183715177104,-0,-1.16803525757576,0.825439511867776,-0.3,0,-23.0091242790222,0,0,-0.156630381525989,-0.871116869471512,-0.445435969597759,8.47
223l,-5.37965281440497,-5.37965281440497,-15.7864570617676,-0.0450972504913807,-1.97617733355841,0,-0,-2.60738804018447,0,0,0,-15.831554312259,0,0,-0.896608802400828,-1.92697575622175,-1.62924631758404,3.4
3d3x,-3.5768859122881,-3.5768859122881,-13.9204769134521,-10.8292303085327,-0.879758538403302,-0.224347224458125,-0,-1.18558263636364,1.35609847507422,-0.322887596184742,0,-24.7497072219849,0,0,-0.162585723285823,-0.874321387046924,-0.455571590780531,4.16
2cia,-7.4325606524684,-7.4325606524684,-43.0856590270996,-40.1409225463867,-1.51788360928043,-1.52664366523043,-0,1.67003893976529,0.419788166452699,-0.323577532820555,0,-83.2265815734863,0,0,-0.103230009062061,-1.40857133743652,-0.429454143194779,6.43
1sts,-7.16279791641354,-7.16279791641354,-45.8956527709961,-14.6118688583374,-1.33408313419109,-0.900934964008757,-0,-0.963385094656025,0.52296401081127,-0.000795767068521012,0,-60.5075216293335,0,0,-0.121403354515484,-1.4106834258821,-0.47262282336139,5
3ifo,-10.5292523191237,-10.5292523191237,-31.5342464447021,-51.6002311706543,-2.03008860970284,-2.73924468339347,-0,-0.477332818679659,0.700104084087092,-0.405977969199696,0,-83.1344776153564,0,0,-0.191440951256794,-2.10276646862173,-0.728040835700027,7.26
3oys,-5.97963169066673,-5.97963169066673,-3.54617691040039,-21.324779510498,-1.19242941550863,-0.32,-0,-1.42950981818182,0.648546567216507,-0.310213252098062,0,-24.8709564208984,0,0,-0.298981584533337,-1.49650459072128,-0.811560879284342,8.05
2j9n,-7.89031651315657,-7.89031651315657,-19.3027820587158,-10.3909931182861,-1.93218431396482,-0.4,-0,-3.02156502348143,0,-0.0127791050316089,0,-29.693775177002,0,0,-0.876701834795174,-2.46786433742806,-1.82361330286174,4.7
3d20,-10.5538021199243,-10.5538021199243,-42.7969932556152,-19.0243968963623,-3.98545890281624,-1.31189710419382,-0,-0.949883676596689,0.690718810968807,-0.00377205005128778,0,-61.8213901519775,0,0,-0.277731634734851,-2.27571019845958,-0.933726924536471,8.3
3o6m,-10.5008815918808,-10.5008815918808,-54.1625595092773,-23.9792346954346,-2.63520529963603,-1.41059505402692,-0,-0.301087665395898,0.339796140032028,-0.188776533074973,0,-78.1417942047119,0,0,-0.12964051348001,-1.94660868807808,-0.560921923761283,7.48
1utc,-10.8644717046926,-10.8644717046926,-51.5578880310059,-27.8538646697998,-2.79492192642972,-1.37067281345097,-0,-0.216576429455942,0.389048715125659,-0.293454848931316,0,-79.4117527008057,0,0,-0.164613207646857,-2.0934864157168,-0.665241481736426,4.55
1wei,-3.96075200103582,-3.96075200103582,-14.2137451171875,-1.14483535289764,-0.0685009466703268,-0.223788192136724,-0,-2.6709135944564,0,-0.115136708978353,0,-15.3585804700851,0,0,-0.396075200103582,-1.19928840272367,-0.853318150309532,9
2z8e,-3.4116032908292,-3.4116032908292,-17.1713447570801,-5.81350660324097,-0.294867112892518,-0.0244212379945553,-0,-1.90085590909091,0.689619543389068,-0.150485345900135,0,-22.984851360321,0,0,-0.227440219388613,-0.920053156188421,-0.56091581473824,8
3pb3,-9.55573477644756,-9.55573477644756,-27.700101852417,-25.1925811767578,-1.09603940407271,-0.956628246486101,-0,-2.91295826936982,0.789415974683892,-0.215632562068295,0,-52.8926830291748,0,0,-0.367528260632599,-2.24413295732549,-1.0888010259702,6.22
1udt,-10.216746583851,-10.216746583851,-50.7678909301758,-5.04909753799438,-4.19191261149471,-0.472444167330458,-0,-2.57110013222738,0.314469504409497,0,0,-55.8169884681702,0,0,-0.309598381328818,-2.27215154076577,-0.993047435465924,9.3
1gz3,-6.99199797227721,-6.99199797227721,-31.5118236541748,-18.6629447937012,-1.05150835000636,-0.471197981825482,-0,-1.4858557109425,0.395585647940057,-0.00398867567901165,0,-50.174768447876,0,0,-0.225548321686362,-1.57690982175243,-0.708533133113855,3.7
3dcw,-7.74030429960835,-7.74030429960835,-20.6919097900391,-8.73041915893555,-1.3083914260879,0,-2.3,-1.87969527272727,0.266477349599139,-0.174536587050027,0,-29.4223289489746,0,0,-0.483769018725522,-2.05172227069929,-1.21902153883193,9
3iqh,-5.00633225300724,-5.00633225300724,-29.2517013549805,-14.1638565063477,-1.32403003250034,-0.47952047789443,-0,-0.777033836233171,1.17984686289317,-0.0184312255713049,0,-43.4155578613281,0,0,-0.172632146655422,-1.14632313630624,-0.530380648228404,4.59
1bcj,-2.1057189675005,-2.1057189675005,-1.77490997314453,-4.13069152832031,-0.114970041339967,0,-0,-1.95547952555611,0.689619543389068,-0.0165397160882144,0,-5.90560150146484,0,0,-0.140381264500033,-0.567877685926307,-0.346209969207244,3.7
2v83,-14.4523303447437,-14.4523303447437,-52.5257759094238,-45.2529602050781,-3.46803311608368,-2.09690468920631,-0,-2.42887700697582,0.586493712343714,-0.418720449350438,0,-97.778736114502,0,0,-0.187692601879789,-2.70450160584822,-0.798504551248726,4.47
1byk,-4.67792993512489,-4.67792993512489,26.4633007049561,-62.1761856079102,-0.883667341813287,-0.778784129125284,-0,-0.723982607266796,0.392188361821614,-0.00684925398893864,0,-35.7128849029541,0,0,-0.173256664263885,-1.0889449671947,-0.519769992220629,5
2yiv,-1.55562109303577,-1.55562109303577,-9.9867525100708,0.613328576087952,-1.26141096397103,0,-0,-2.9420556302086,3.05518384023421,0,0,-9.37342393398285,0,0,-0.259270182172627,-0.557218882995643,-0.471125186851841,2.78
1oko,-3.98997815772521,-3.98997815772521,-1.78496325016022,-13.5701656341553,-0.0670120826565408,0,-0,-2.28361333017792,0.485420262740553,0,0,-15.3551288843155,0,0,-0.332498179810434,-1.14493114412919,-0.761230803473595,4.54
2qoa,-4.50302431554915,-4.50302431554915,-12.6020727157593,-4.41629886627197,-0.826634786134638,-0.0196715636857531,-0,-2.0641695,0,-0.3,0,-17.0183715820312,0,0,-0.346386485811473,-1.26313836860661,-0.814470558749852,7.28
1jmi,-7.26815296021261,-7.26815296021261,-25.9867858886719,-18.25417137146,-0.716617047479405,-1.09064650687143,-0,-1.95439297110436,0.591053526470012,-0.0600849610748372,0,-44.2409572601318,0,0,-0.36340764801063,-1.81897896621286,-0.986440120780339,6.06
1n7m,-4.88450633822623,-4.88450633822623,-37.5025253295898,3.28141665458679,-3.6628935302632,-0.0500079114230006,-0,-0.090789577617123,0.368860844450642,-0.0667623950820723,0,-34.2211086750031,0,0,-0.113593170656424,-1.02589813902722,-0.397962093251955,5.71
4as6,-5.55852932155028,-5.55852932155028,-27.7174816131592,-1.43184113502502,-1.84576896487679,-0.16,-0,-2.58261528192316,0.63050517616137,0,0,-29.1493227481842,0,0,-0.32697231303237,-1.4500965176304,-0.840737888361077,6.4
4f20,-13.5898762796233,-13.5898762796233,-46.2858238220215,-52.4618339538574,-2.41311896583745,-3.73959091638823,-0,-1.8,0.848872968850004,-0.171748175146534,0,-98.7476577758789,0,0,-0.238418882098654,-2.69477258069968,-0.917555336237848,3.29
3n0h,-8.14564222375958,-8.14564222375958,-28.0765323638916,-10.2977752685547,-2.6126617173375,-0.650361360710828,-0,-2.02081701745479,0.300868731248819,-0.214177951027495,0,-38.3743076324463,0,0,-0.387887724940932,-2.01399358000461,-1.07015282097497,6.21
1xr8,-15.0410258697174,-15.0410258697174,-60.3985443115234,-72.434211730957,-4.18425772526754,-2.679982790856,-0,-1.04742658809426,0.605316448902396,-0.714747998825835,0,-132.83275604248,0,0,-0.208903137079408,-2.85047898246064,-0.869072070808434,6.7
3omc,-5.76697380446838,-5.76697380446838,-36.9426956176758,-5.78834533691406,-1.47695150317169,-0.32,-0,-2.03444834673491,0.95394485558898,-0.174132228729863,0,-42.7310409545898,0,0,-0.104854069172152,-1.15170562675482,-0.398755039846434,5
1ofz,-5.6439386986171,-5.6439386986171,-9.90931987762451,-16.1105842590332,-0.272607820394224,-0.144,-0,-2.29166666666667,0,-0.0236105788200085,0,-26.0199041366577,0,0,-0.513085336237919,-1.66101019763596,-1.14109157164412,4.62
4afh,-13.5063049654284,-13.5063049654284,-46.4573554992676,-10.0564022064209,-5.36769639118902,-0.32,-0,-4.94782829858242,0.990541519211594,-0.0299936889420632,0,-56.5137577056885,0,0,-0.540252198617137,-3.20139902810493,-1.57970701017005,9.54
4f9v,-4.38042240215543,-4.38042240215543,-1.57411956787109,-6.3656063079834,-0.74510300719561,0,-2.3,-1.22447113636364,1.09127972239257,-0.168581056397688,0,-7.93972587585449,0,0,-0.199110109188883,-1.07073501487611,-0.557914356503494,6.03
2xxw,-6.40723373140552,-6.40723373140552,-13.5008525848389,-14.838134765625,-0.181009974303486,-0.884398359266319,-0,-3.62722056561609,1.38459848801929,-0.19844047615322,0,-28.3389873504639,0,0,-0.640723373140552,-1.94006620601466,-1.38039666074876,6.41
4ea1,-5.26223151530755,-5.26223151530755,-21.1770420074463,-6.77673482894897,-2.85499097950367,-0.194102314640831,-0,-1.4075732502725,1.36979735382412,-0.1,0,-27.9537768363953,0,0,-0.219259646471148,-1.25949346968306,-0.632454261147543,6.44
