name,vina_affinity,vina_gauss_1,vina_gauss_2,vina_repulsion,vina_hydrophobic,vina_hydrogen,atp2_A_MN,atp2_OA_SA,atp2_HD_N,atp2_N_ZN,atp2_A_MG,atp2_HD_NA,atp2_A_CL,atp2_MG_OA,atp2_FE_HD,atp2_A_OA,atp2_NA_ZN,atp2_A_N,atp2_C_OA,atp2_F_HD,atp2_C_HD,atp2_NA_SA,atp2_A_ZN,atp2_C_NA,atp2_N_N,atp2_MN_N,atp2_F_N,atp2_FE_OA,atp2_HD_I,atp2_BR_C,atp2_MG_NA,atp2_C_ZN,atp2_CL_MG,atp2_BR_OA,atp2_A_FE,atp2_CL_OA,atp2_CL_N,atp2_NA_OA,atp2_F_ZN,atp2_HD_P,atp2_CL_ZN,atp2_C_C,atp2_C_CL,atp2_FE_N,atp2_HD_S,atp2_HD_MG,atp2_C_F,atp2_A_NA,atp2_BR_HD,atp2_HD_OA,atp2_HD_MN,atp2_A_SA,atp2_A_F,atp2_HD_SA,atp2_A_C,atp2_A_A,atp2_F_SA,atp2_C_N,atp2_HD_ZN,atp2_OA_OA,atp2_N_SA,atp2_CL_FE,atp2_C_MN,atp2_CL_HD,atp2_OA_ZN,atp2_MN_OA,atp2_C_MG,atp2_F_OA,atp2_CD_OA,atp2_S_ZN,atp2_N_OA,atp2_C_SA,atp2_N_NA,atp2_A_HD,atp2_HD_HD,atp2_SA_ZN,atp4_I_N,atp4_OA_SA,atp4_FE_NA,atp4_HD_NA,atp4_A_CL,atp4_MG_SA,atp4_A_CU,atp4_P_SA,atp4_C_NA,atp4_MN_NA,atp4_F_N,atp4_HD_N,atp4_HD_I,atp4_CL_MG,atp4_HD_S,atp4_CL_MN,atp4_F_OA,atp4_HD_OA,atp4_F_HD,atp4_A_SA,atp4_A_BR,atp4_BR_HD,atp4_SA_SA,atp4_A_MN,atp4_N_ZN,atp4_A_MG,atp4_I_OA,atp4_C_C,atp4_N_S,atp4_N_N,atp4_FE_N,atp4_NA_SA,atp4_BR_N,atp4_MN_N,atp4_A_P,atp4_BR_C,atp4_A_FE,atp4_MN_P,atp4_CL_OA,atp4_CU_HD,atp4_MN_S,atp4_A_S,atp4_FE_OA,atp4_NA_ZN,atp4_P_ZN,atp4_A_F,atp4_A_C,atp4_A_A,atp4_A_N,atp4_HD_MN,atp4_A_I,atp4_N_SA,atp4_C_OA,atp4_MG_P,atp4_BR_SA,atp4_CU_N,atp4_MN_OA,atp4_MG_N,atp4_HD_HD,atp4_C_FE,atp4_CL_NA,atp4_MG_OA,atp4_A_OA,atp4_CL_ZN,atp4_BR_OA,atp4_HD_ZN,atp4_HD_P,atp4_OA_P,atp4_OA_S,atp4_N_P,atp4_A_NA,atp4_CL_FE,atp4_HD_SA,atp4_C_MN,atp4_CL_HD,atp4_C_MG,atp4_FE_HD,atp4_MG_S,atp4_NA_S,atp4_NA_P,atp4_FE_SA,atp4_P_S,atp4_C_HD,atp4_A_ZN,atp4_CL_P,atp4_S_SA,atp4_CL_S,atp4_OA_ZN,atp4_N_NA,atp4_MN_SA,atp4_CL_N,atp4_NA_OA,atp4_C_ZN,atp4_C_CD,atp4_HD_MG,atp4_C_F,atp4_C_I,atp4_C_CL,atp4_C_N,atp4_C_P,atp4_C_S,atp4_A_HD,atp4_F_SA,atp4_MG_NA,atp4_OA_OA,atp4_CL_SA,atp4_S_ZN,atp4_N_OA,atp4_C_SA,atp4_SA_ZN,lat_A,lat_C,lat_CL,lat_I,lat_N,lat_P,lat_S,lat_BR,lat_HD,lat_NA,lat_F,lat_OA,lat_SA,ele_I_N,ele_OA_SA,ele_FE_NA,ele_HD_NA,ele_A_CL,ele_MG_SA,ele_P_SA,ele_C_NA,ele_MN_NA,ele_F_N,ele_HD_N,ele_HD_I,ele_CL_MG,ele_HD_S,ele_CL_MN,ele_F_OA,ele_HD_OA,ele_F_HD,ele_A_SA,ele_A_BR,ele_BR_HD,ele_SA_SA,ele_A_MN,ele_N_ZN,ele_A_MG,ele_I_OA,ele_C_C,ele_N_S,ele_N_N,ele_FE_N,ele_NA_SA,ele_BR_N,ele_MN_N,ele_A_P,ele_BR_C,ele_A_FE,ele_MN_P,ele_CL_OA,ele_CU_HD,ele_MN_S,ele_A_S,ele_FE_OA,ele_NA_ZN,ele_P_ZN,ele_A_F,ele_A_C,ele_A_A,ele_A_N,ele_HD_MN,ele_A_I,ele_N_SA,ele_C_OA,ele_MG_P,ele_BR_SA,ele_CU_N,ele_MN_OA,ele_MG_N,ele_HD_HD,ele_C_FE,ele_CL_NA,ele_MG_OA,ele_A_OA,ele_CL_ZN,ele_BR_OA,ele_HD_ZN,ele_HD_P,ele_OA_P,ele_OA_S,ele_N_P,ele_A_NA,ele_CL_FE,ele_HD_SA,ele_C_MN,ele_CL_HD,ele_C_MG,ele_FE_HD,ele_MG_S,ele_NA_S,ele_NA_P,ele_FE_SA,ele_P_S,ele_C_HD,ele_A_ZN,ele_CL_P,ele_S_SA,ele_CL_S,ele_OA_ZN,ele_N_NA,ele_MN_SA,ele_CL_N,ele_NA_OA,ele_F_ZN,ele_C_ZN,ele_HD_MG,ele_C_F,ele_C_I,ele_C_CL,ele_C_N,ele_C_P,ele_C_S,ele_A_HD,ele_F_SA,ele_MG_NA,ele_OA_OA,ele_CL_SA,ele_S_ZN,ele_N_OA,ele_C_SA,ele_SA_ZN,rot_bonds,siteflex_SIDECHAIN_OTHER,siteflex_SIDECHAIN_ALPHA,siteflex_BACKBONE_ALPHA,siteflex_SIDECHAIN_BETA,siteflex_BACKBONE_BETA,siteflex_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_BETA,hbond_HDONOR-LIGAND_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_OTHER,hbond_HDONOR-RECEPTOR_BACKBONE_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_BETA,hbond_HDONOR-RECEPTOR_SIDECHAIN_ALPHA,hbond_HDONOR-LIGAND_SIDECHAIN_OTHER,hbond_HDONOR-LIGAND_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_OTHER,hbond_HDONOR-LIGAND_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_OTHER,hydrophobic_SIDECHAIN_ALPHA,hydrophobic_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_BETA,hydrophobic_BACKBONE_BETA,hydrophobic_BACKBONE_OTHER,stacking_ALPHA,stacking_BETA,stacking_OTHER,pi_cation_LIGAND-CHARGED_BETA,pi_cation_LIGAND-CHARGED_ALPHA,pi_cation_RECEPTOR-CHARGED_BETA,pi_cation_RECEPTOR-CHARGED_OTHER,pi_cation_RECEPTOR-CHARGED_ALPHA,pi_cation_LIGAND-CHARGED_OTHER,t_shaped_ALPHA,t_shaped_BETA,t_shaped_OTHER,salt_bridges_ALPHA,salt_bridges_BETA,salt_bridges_OTHER,affinity
1qb1,-5.04593,114.21013,1471.3434,9.0347,22.02419,4.89321,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,9,0,0,0,0,1,19,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,6,0,0,0,8,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,10,0,0,9,0,0,3,0,0,11,0,0,20,8,0,0,4,0,0,0,5,2,2,5,0,0.0,0.0,0,-33664.712851795586,0.0,0,0,0.0,0,31469.958259542113,-213434.84270678874,0.0,0,0.0,0,21464.722354666817,-853995.9956146919,-24576.250196138786,-1869.3264602160314,0.0,0.0,0.0,0,0.0,0,0.0,34623.95246377061,0.0,48032.041058436895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,104481.67309042458,19.483666307595474,-67227.0203051297,0.0,0.0,0.0,-129250.06547289727,0.0,0,0,0.0,0,170537.34406267363,0.0,0,0.0,-138331.4858794332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-5607.189461942484,0.0,0.0,0.0,0.0,0,0.0,0,0,0,314515.36254979926,0.0,0,0,0,0.0,0.0,0,0.0,46591.112372468924,0,0.0,0.0,-31565.543770422733,0.0,0.0,-274447.6521361294,0.0,0.0,56263.705005227996,0.0,0.0,129263.69485154687,0.0,0,865428.8510035446,0.0,0.0,10,92,0,0,9,8,62,0,1,0,1,0,0,0,3,0,0,0,0,9,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77
1jmf,-4.81165,82.10045,1149.4985,8.88056,0.66026,8.42564,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,25,0,0,0,0,0,11,0,0,0,4,0,0,0,9,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,8,0,0,5,0,0,19,2,0,4,5,0,0,2,1,0,0,4,0,0,8,0,0.0,22275.979925810545,0,-37186.16016729762,0.0,0,0,-13832.104416104867,0,0.0,-404620.88837110857,0.0,0,0.0,0,0.0,-1205657.2409242832,0.0,-7109.373380035168,0.0,0.0,0.0,0,0.0,0,0.0,8341.08262956232,0.0,45645.20223023148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,68972.28209122835,27961.874169898994,-126180.0241426551,0.0,0.0,0.0,-832506.0936589402,0.0,0,0,0.0,0,359349.5877848036,0.0,0,0.0,-99676.7326309453,0,0.0,0.0,280004.85065987665,0.0,0.0,-179188.90500088476,-36096.1172083932,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,527683.3285588326,0.0,0,0,0,0.0,0.0,0,0.0,87297.71999187293,0,0.0,0.0,0.0,0.0,0.0,-74501.34095920615,0.0,0.0,166662.6382506752,0.0,0.0,283911.32231044566,0.0,0,722645.0966324923,-20896.174866546797,0.0,7,125,4,15,51,12,0,1,0,0,5,0,1,0,0,0,1,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77
2afx,-4.56618,48.21672,722.86392,1.25784,20.42948,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,9,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,-21449.863516661866,0.0,0,0,-32567.948349264367,0,0.0,-22697.427784466774,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,24310.110142875685,16149.299159221195,-27213.635413615695,0.0,0.0,0.0,-64032.757047090985,0.0,0,0,0.0,0,0.0,0.0,0,0.0,-334973.1806205198,0,0.0,0.0,0.0,0.0,0.0,0.0,-38755.363313146365,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,35602.5496094811,0,0.0,385874.6408224243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33052.71180743952,0.0,0.0,0.0,0.0,0,93996.95292797564,0.0,0.0,2,35,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15
1ct8,-7.59537,127.00315,1641.67452,5.69448,62.46174,5.0545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,30,8,0,0,0,14,0,0,0,0,0,3,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,0,0,9,0,0,3,0,0,8,0,0,12,8,2,0,3,1,0,0,4,0,3,8,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-95702.89270207875,0.0,0,0.0,0,35386.466042961845,-547422.7012803535,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,22904.561924539084,0.0,15899.086959412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40102.11536776114,0,0,0.0,0.0,0.0,0.0,0.0,11010.986829776535,6906.895672944524,-4295.340093449357,0.0,0.0,0.0,-443040.8081137996,0.0,0,0,0.0,0,95563.22686978665,0.0,0,0.0,998.1774524759181,0,0.0,0.0,0.0,-33285.569186557725,0.0,0.0,0.0,0,0.0,0.0,-26731.57093989401,0.0,0.0,0,0.0,0,0,0,182271.91125103942,0.0,0,0,0,0.0,0.0,0,20561.194983362897,0.0,0,0.0,0.0,0.0,0.0,-27551.01035360371,-44878.67294955505,0.0,0.0,13947.74172408284,0.0,0.0,175699.43189054757,0.0,0,361869.48927397496,0.0,0.0,14,57,0,0,79,3,19,1,0,0,2,0,2,0,0,0,0,0,0,6,0,0,29,2,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,6.52
1wcq,-6.50062,83.84796,1073.57273,6.62086,15.80335,10.58903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,26,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,8,0,0,15,0,0,0,11,0,0,1,0,0,0,7,0,0,8,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-79699.73470243477,0.0,0,0.0,0,0.0,-2162291.1140362937,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,29118.070141129756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-594.9214824163076,0.0,-15.058208742853973,0.0,0.0,0.0,-1491973.0095908341,0.0,0,0,0.0,0,129706.57829117858,0.0,0,0.0,-272.6793163984846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,429241.1088725377,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-117323.72860528695,0.0,0.0,1082.6071435765975,0.0,0.0,917234.1674456953,0.0,0,748369.6408360095,0.0,0.0,11,57,0,0,103,0,0,2,0,0,2,0,5,0,3,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.26
2gst,-8.10422,121.76399,1704.74273,7.86074,41.5895,9.89151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,4,0,0,0,24,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,24,0,0,5,0,0,14,1,0,12,12,0,0,3,0,0,0,6,0,0,7,1,0.0,23827.40503038689,0,0.0,0.0,0,0,0.0,0,0.0,-196911.46148466552,0.0,0,0.0,0,0.0,-2014165.9707799584,0.0,-2037.029560976852,0.0,0.0,0.0,0,0.0,0,0.0,22275.15452706555,0.0,52865.45149708704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6830.269800209626,518.6884107120019,-3510.4544527801104,0.0,0.0,0.0,-783115.8809548913,0.0,0,0,0.0,0,106653.5140964323,0.0,0,0.0,-46886.5745890264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-20173.181293396334,0.0,0.0,0.0,0.0,0,0.0,0,0,0,520363.1684036006,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-251521.96445441435,0.0,0.0,-1182.1189750043823,0.0,0.0,426052.9007449451,0.0,0,726041.3346431324,1096.4884528105888,0.0,13,58,80,4,44,15,9,0,0,1,0,2,1,4,1,1,1,0,0,12,3,0,6,0,4,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,6.07
1oba,-1.88024,31.5293,281.67796,0.61819,0.0,0.17618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,5,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-43445.143250559384,0.0,0,0.0,0,0.0,-27587.8521203421,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,51502.788703833896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25612.534995029157,0.0,0.0,0.0,0.0,0.0,-90348.42980024661,0.0,0,0,0.0,0,19322.64056593427,0.0,0,0.0,-11693.514416862074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,20613.11185410092,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-35578.403500965105,0.0,0.0,14335.641456979381,0.0,0.0,0.0,0.0,0,59925.442130889074,-15901.281085382541,0.0,3,1,0,0,27,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.44
2bqv,-9.96091,116.54692,2255.39555,2.74616,84.59735,2.85574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,0,0,0,27,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,11,0,0,9,0,0,18,15,0,0,4,0,0,0,5,0,0,6,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-95836.0315534189,0.0,0,0.0,0,0.0,-597724.8168948712,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,24665.468981153244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2241.890065171457,0.0,-2208.188837025223,0.0,0.0,0.0,-646940.2401205276,0.0,0,0,0.0,0,37050.67104566778,0.0,0,0.0,-274.38985495833833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,337520.49573422276,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-46043.48248744983,0.0,0.0,-4388.979304508076,0.0,0.0,673229.40454217,0.0,0,392857.75699382037,0.0,0.0,15,52,0,0,37,19,44,1,1,0,0,0,0,0,0,1,0,2,0,10,0,0,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05
1hpv,-7.94871,98.63314,1904.03412,3.93409,48.88019,3.82557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,26,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,6,0,0,8,0,0,12,13,0,0,3,0,1,0,4,0,0,6,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-191223.99268366088,0.0,0,0.0,0,0.0,-657927.2300590113,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,29206.908644649895,0.0,108459.82881974554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1086.7904694874514,0.0,-3144.476646286688,0.0,0.0,0.0,-566855.4687868485,0.0,0,0,0.0,0,110212.47191950252,0.0,0,0.0,-12355.197654005171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,342547.52115115314,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-137703.34282632117,0.0,0.0,9173.613493057665,0.0,0.0,593105.5990792795,0.0,0,401498.42117147736,0.0,0.0,14,35,0,0,58,21,29,2,1,0,0,0,1,0,0,0,2,0,0,10,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22
1d9i,-5.6091,105.11436,1532.4251,7.73213,39.56921,2.61749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,23,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,1,0,0,7,1,0,8,14,0,0,5,0,1,0,4,0,0,5,0,0.0,0.0,0,0.0,0.0,0,0,-658.5447930105286,0,0.0,-181123.53734912342,0.0,0,0.0,0,0.0,-654566.882975715,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,46364.15897633496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,19393.448153476034,361.3405418178331,-189.48406828252453,0.0,0.0,0.0,-315391.4740041286,0.0,0,0,0.0,0,45329.31117430748,0.0,0,0.0,-40862.72382658709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-19994.187288558416,0.0,0.0,0.0,0.0,0,0.0,0,0,0,270238.4804458726,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-70746.11427496832,0.0,7250.965357913495,26046.459841369044,0.0,0.0,35327.34483337899,0.0,0,163665.2438752789,-1209.1386547489076,0.0,8,38,0,0,25,43,16,0,1,0,0,0,0,0,0,1,1,0,0,19,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.11
