name,vina_affinity,vina_gauss_1,vina_gauss_2,vina_repulsion,vina_hydrophobic,vina_hydrogen,atp2_A_MN,atp2_OA_SA,atp2_HD_N,atp2_N_ZN,atp2_A_MG,atp2_HD_NA,atp2_A_CL,atp2_MG_OA,atp2_FE_HD,atp2_A_OA,atp2_NA_ZN,atp2_A_N,atp2_C_OA,atp2_F_HD,atp2_C_HD,atp2_NA_SA,atp2_A_ZN,atp2_C_NA,atp2_N_N,atp2_MN_N,atp2_F_N,atp2_FE_OA,atp2_HD_I,atp2_BR_C,atp2_MG_NA,atp2_C_ZN,atp2_CL_MG,atp2_BR_OA,atp2_A_FE,atp2_CL_OA,atp2_CL_N,atp2_NA_OA,atp2_F_ZN,atp2_HD_P,atp2_CL_ZN,atp2_C_C,atp2_C_CL,atp2_FE_N,atp2_HD_S,atp2_HD_MG,atp2_C_F,atp2_A_NA,atp2_BR_HD,atp2_HD_OA,atp2_HD_MN,atp2_A_SA,atp2_A_F,atp2_HD_SA,atp2_A_C,atp2_A_A,atp2_F_SA,atp2_C_N,atp2_HD_ZN,atp2_OA_OA,atp2_N_SA,atp2_CL_FE,atp2_C_MN,atp2_CL_HD,atp2_OA_ZN,atp2_MN_OA,atp2_C_MG,atp2_F_OA,atp2_CD_OA,atp2_S_ZN,atp2_N_OA,atp2_C_SA,atp2_N_NA,atp2_A_HD,atp2_HD_HD,atp2_SA_ZN,atp4_I_N,atp4_OA_SA,atp4_FE_NA,atp4_HD_NA,atp4_A_CL,atp4_MG_SA,atp4_A_CU,atp4_P_SA,atp4_C_NA,atp4_MN_NA,atp4_F_N,atp4_HD_N,atp4_HD_I,atp4_CL_MG,atp4_HD_S,atp4_CL_MN,atp4_F_OA,atp4_HD_OA,atp4_F_HD,atp4_A_SA,atp4_A_BR,atp4_BR_HD,atp4_SA_SA,atp4_A_MN,atp4_N_ZN,atp4_A_MG,atp4_I_OA,atp4_C_C,atp4_N_S,atp4_N_N,atp4_FE_N,atp4_NA_SA,atp4_BR_N,atp4_MN_N,atp4_A_P,atp4_BR_C,atp4_A_FE,atp4_MN_P,atp4_CL_OA,atp4_CU_HD,atp4_MN_S,atp4_A_S,atp4_FE_OA,atp4_NA_ZN,atp4_P_ZN,atp4_A_F,atp4_A_C,atp4_A_A,atp4_A_N,atp4_HD_MN,atp4_A_I,atp4_N_SA,atp4_C_OA,atp4_MG_P,atp4_BR_SA,atp4_CU_N,atp4_MN_OA,atp4_MG_N,atp4_HD_HD,atp4_C_FE,atp4_CL_NA,atp4_MG_OA,atp4_A_OA,atp4_CL_ZN,atp4_BR_OA,atp4_HD_ZN,atp4_HD_P,atp4_OA_P,atp4_OA_S,atp4_N_P,atp4_A_NA,atp4_CL_FE,atp4_HD_SA,atp4_C_MN,atp4_CL_HD,atp4_C_MG,atp4_FE_HD,atp4_MG_S,atp4_NA_S,atp4_NA_P,atp4_FE_SA,atp4_P_S,atp4_C_HD,atp4_A_ZN,atp4_CL_P,atp4_S_SA,atp4_CL_S,atp4_OA_ZN,atp4_N_NA,atp4_MN_SA,atp4_CL_N,atp4_NA_OA,atp4_C_ZN,atp4_C_CD,atp4_HD_MG,atp4_C_F,atp4_C_I,atp4_C_CL,atp4_C_N,atp4_C_P,atp4_C_S,atp4_A_HD,atp4_F_SA,atp4_MG_NA,atp4_OA_OA,atp4_CL_SA,atp4_S_ZN,atp4_N_OA,atp4_C_SA,atp4_SA_ZN,lat_A,lat_C,lat_CL,lat_I,lat_N,lat_P,lat_S,lat_BR,lat_HD,lat_NA,lat_F,lat_OA,lat_SA,ele_I_N,ele_OA_SA,ele_FE_NA,ele_HD_NA,ele_A_CL,ele_MG_SA,ele_P_SA,ele_C_NA,ele_MN_NA,ele_F_N,ele_HD_N,ele_HD_I,ele_CL_MG,ele_HD_S,ele_CL_MN,ele_F_OA,ele_HD_OA,ele_F_HD,ele_A_SA,ele_A_BR,ele_BR_HD,ele_SA_SA,ele_A_MN,ele_N_ZN,ele_A_MG,ele_I_OA,ele_C_C,ele_N_S,ele_N_N,ele_FE_N,ele_NA_SA,ele_BR_N,ele_MN_N,ele_A_P,ele_BR_C,ele_A_FE,ele_MN_P,ele_CL_OA,ele_CU_HD,ele_MN_S,ele_A_S,ele_FE_OA,ele_NA_ZN,ele_P_ZN,ele_A_F,ele_A_C,ele_A_A,ele_A_N,ele_HD_MN,ele_A_I,ele_N_SA,ele_C_OA,ele_MG_P,ele_BR_SA,ele_CU_N,ele_MN_OA,ele_MG_N,ele_HD_HD,ele_C_FE,ele_CL_NA,ele_MG_OA,ele_A_OA,ele_CL_ZN,ele_BR_OA,ele_HD_ZN,ele_HD_P,ele_OA_P,ele_OA_S,ele_N_P,ele_A_NA,ele_CL_FE,ele_HD_SA,ele_C_MN,ele_CL_HD,ele_C_MG,ele_FE_HD,ele_MG_S,ele_NA_S,ele_NA_P,ele_FE_SA,ele_P_S,ele_C_HD,ele_A_ZN,ele_CL_P,ele_S_SA,ele_CL_S,ele_OA_ZN,ele_N_NA,ele_MN_SA,ele_CL_N,ele_NA_OA,ele_F_ZN,ele_C_ZN,ele_HD_MG,ele_C_F,ele_C_I,ele_C_CL,ele_C_N,ele_C_P,ele_C_S,ele_A_HD,ele_F_SA,ele_MG_NA,ele_OA_OA,ele_CL_SA,ele_S_ZN,ele_N_OA,ele_C_SA,ele_SA_ZN,rot_bonds,siteflex_SIDECHAIN_OTHER,siteflex_SIDECHAIN_ALPHA,siteflex_BACKBONE_ALPHA,siteflex_SIDECHAIN_BETA,siteflex_BACKBONE_BETA,siteflex_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_BETA,hbond_HDONOR-LIGAND_BACKBONE_OTHER,hbond_HDONOR-LIGAND_SIDECHAIN_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_OTHER,hbond_HDONOR-RECEPTOR_BACKBONE_ALPHA,hbond_HDONOR-RECEPTOR_SIDECHAIN_BETA,hbond_HDONOR-RECEPTOR_SIDECHAIN_ALPHA,hbond_HDONOR-LIGAND_SIDECHAIN_OTHER,hbond_HDONOR-LIGAND_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_BETA,hbond_HDONOR-RECEPTOR_BACKBONE_OTHER,hbond_HDONOR-LIGAND_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_OTHER,hydrophobic_SIDECHAIN_ALPHA,hydrophobic_BACKBONE_ALPHA,hydrophobic_SIDECHAIN_BETA,hydrophobic_BACKBONE_BETA,hydrophobic_BACKBONE_OTHER,stacking_ALPHA,stacking_BETA,stacking_OTHER,pi_cation_LIGAND-CHARGED_BETA,pi_cation_LIGAND-CHARGED_ALPHA,pi_cation_RECEPTOR-CHARGED_BETA,pi_cation_RECEPTOR-CHARGED_OTHER,pi_cation_RECEPTOR-CHARGED_ALPHA,pi_cation_LIGAND-CHARGED_OTHER,t_shaped_ALPHA,t_shaped_BETA,t_shaped_OTHER,salt_bridges_ALPHA,salt_bridges_BETA,salt_bridges_OTHER,affinity
1nc1,-7.5242,123.61639,1408.43939,6.80316,8.41992,5.55097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0,9,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,0,0,0,17,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,5,0,0,6,2,0,6,6,0,0,2,0,0,0,4,2,0,3,1,0.0,0.0,0,-50635.13261094723,0.0,0,0,-92958.48353785799,0,0.0,-203944.6021402387,0.0,0,0.0,0,0.0,-754332.0767193097,0.0,0.0,0.0,0.0,11453.651101791627,0,0.0,0,0.0,21050.34464159584,0.0,0.0,0.0,14208.362698786317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,82250.56222711703,1828.4692570784023,-85229.88582783207,0.0,0.0,0.0,-428634.92849642585,0.0,0,0,0.0,0,129144.02135157165,0.0,0,0.0,-145565.7539650609,0,0.0,0.0,0.0,0.0,0.0,0.0,-1134.687265070764,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,288828.7790871342,0.0,0,0,0,0.0,35950.362119183825,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-114005.70042847513,0.0,0.0,60116.641398938715,0.0,0.0,540107.887535417,0.0,0,402431.54733288556,-18430.557009601736,0.0,6,58,27,2,38,24,23,2,1,0,0,0,0,0,0,0,0,2,0,16,5,0,2,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.12
2brb,-7.88224,75.47178,1278.59931,1.42538,45.03733,0.50209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,1,0,0,18,2,0,0,1,0,0,0,2,2,0,2,0,0.0,0.0,0,-30628.053196826597,0.0,0,0,-30414.816202960556,0,0.0,0.0,0.0,0,0.0,0,0.0,-49912.50847517436,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1271.369050311946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7019.1439150807855,188.9524391702831,-23371.070518583965,0.0,0.0,0.0,-56106.47583588984,0.0,0,0,0.0,0,0.0,0.0,0,0.0,-52041.39391341942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,63733.41252563395,0.0,0,0,0,0.0,32020.3019403785,0,0.0,25233.338247601423,0,0.0,0.0,0.0,0.0,0.0,-1606.0874499944468,0.0,0.0,42120.08480016299,0.0,0.0,33824.281565394966,0.0,0,36416.72601463644,0.0,0.0,5,6,0,0,42,22,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86
1nvq,-12.55767,110.81684,1896.401,4.07525,63.85176,4.41865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,21,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,3,0,0,5,0,0,20,8,0,0,4,0,0,0,4,0,0,4,0,0.0,16929.95799441791,0,0.0,0.0,0,0,0.0,0,0.0,-54627.82156271078,0.0,0,0.0,0,0.0,-652178.1950441508,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,80017.16021104626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,17043.435863730818,184.2250192462744,-31627.052054676456,0.0,0.0,0.0,-454043.47369020537,0.0,0,0,0.0,0,56469.81240432075,0.0,0,0.0,-110936.71850922582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,215768.41653176353,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-45828.94483846851,0.0,0.0,39168.454705895834,0.0,0.0,139728.24301686464,0.0,0,165535.07420873543,0.0,0.0,6,32,0,0,67,24,15,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,21,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25
1q8t,-6.45084,51.00472,1172.38781,2.44563,23.89433,1.93033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,11,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0,5,9,0,0,2,0,0,0,4,1,0,1,0,0.0,0.0,0,-32526.65171656339,0.0,0,0,-66055.65441553526,0,0.0,0.0,0.0,0,0.0,0,0.0,-116860.37928273776,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,65.56989692485887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3902.678410073947,1994.7528900793943,-30723.9475774893,0.0,0.0,0.0,-100522.40570930624,0.0,0,0,0.0,0,16458.649549579477,0.0,0,0.0,-25920.268364335898,0,0.0,0.0,0.0,0.0,0.0,0.0,-1008.0776169859247,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,77141.10517965505,0.0,0,0,0,0.0,45168.599175768795,0,0.0,54301.25725425205,0,0.0,0.0,0.0,0.0,0.0,-7756.1099372243425,0.0,0.0,22220.884999440186,0.0,0.0,40662.7707432926,0.0,0,9932.62094355331,0.0,0.0,4,9,0,0,23,19,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76
2j78,-5.01506,84.55325,904.03959,8.8099,0.0,9.83626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,24,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,17,0,0,13,0,0,9,0,0,0,6,0,0,1,0,0,0,6,1,0,5,0,0.0,0.0,0,-46111.26445453122,0.0,0,0,-9709.682025039494,0,0.0,-295982.94108629756,0.0,0,0.0,0,0.0,-1218204.768551313,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,35524.20380919616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,54341.0821474016,0.0,-15264.833176904951,0.0,0.0,0.0,-885398.5297468009,0.0,0,0,0.0,0,228457.97390373712,0.0,0,0.0,-105780.43529090058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,303182.9142787217,0.0,0,0,0,0.0,0.0,0,0.0,189545.7023258562,0,0.0,0.0,0.0,0.0,0.0,-89319.86294744237,0.0,0.0,74846.08859144706,0.0,0.0,1159423.4228818445,0.0,0,587517.6590991073,0.0,0.0,6,96,0,0,81,0,0,2,0,0,3,0,0,0,4,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42
1sqa,-7.62869,103.17696,1434.62069,3.81213,8.77225,4.39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,12,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,1,7,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,12,0,0,20,3,0,0,5,0,0,0,9,2,0,1,0,0.0,0.0,0,-36967.89259380767,0.0,0,0,-19920.864895476534,0,0.0,-267556.4091140927,0.0,0,0.0,0,0.0,-670925.8448555632,0.0,-44485.10529098252,0.0,0.0,0.0,0,0.0,0,0.0,9235.108158266066,0.0,93937.18420055392,0.0,8266.750770630728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,19776.941912691043,6341.234508284608,-4862.447568035502,0.0,0.0,6593.447706082957,-176615.32946858637,0.0,0,0,0.0,0,133075.25725677583,0.0,0,0.0,-117522.67301088193,0,0.0,0.0,0.0,0.0,0.0,0.0,-6599.099224580019,0,-12359.886407511374,0.0,0.0,0.0,0.0,0,0.0,0,0,0,236500.39150315107,0.0,0,0,0,0.0,52344.913634265155,0,0.0,8200.625004071891,0,0.0,0.0,0.0,0.0,0.0,-227504.93998106252,0.0,0.0,102235.59184973437,0.0,0.0,0.0,0.0,0,740753.6255031014,0.0,0.0,8,87,0,0,6,5,58,0,1,0,0,0,0,0,3,0,0,1,0,8,0,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.21
1u1b,-7.48037,106.45241,1921.26319,4.31425,4.34788,6.10467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,1,17,0,0,0,0,0,6,0,0,0,12,0,0,0,5,0,0,2,3,0,3,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,9,0,0,7,0,0,16,0,0,9,11,0,0,4,4,0,0,4,3,0,20,0,0.0,0.0,0,-88694.88047492465,0.0,0,0,-28441.99742226862,0,0.0,-144454.27401096915,0.0,0,0.0,0,0.0,-1264932.4186495221,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,17897.590562697515,0.0,86114.38105750852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,33691.9171134317,31811.91474820274,-109226.98043146601,0.0,0.0,15397.326474791967,-409426.5824806999,0.0,0,0,0.0,0,85323.22090240436,0.0,0,0.0,-323025.6602953433,0,0.0,0.0,162973.06967657307,0.0,0.0,-106665.94560948378,-21336.849384178462,0,-19757.170407527836,0.0,0.0,0.0,0.0,0,0.0,-37521.998723337405,0,0,182130.41093663804,0.0,0,0,0,0.0,127319.18063346944,0,0.0,151564.158530356,0,0.0,0.0,0.0,0.0,0.0,-94740.522433693,0.0,0.0,96848.80295645878,0.0,0.0,265656.3316898779,0.0,0,786466.8949627725,0.0,0.0,15,43,31,0,79,23,0,0,0,0,1,0,1,1,2,0,2,0,0,0,1,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,1,7.8
1a30,-5.46647,85.68172,1306.81599,4.7111,20.49321,4.97403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,9,0,0,0,15,0,0,3,0,0,0,5,0,0,8,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-118205.72731989801,0.0,0,0.0,0,0.0,-869855.3126194827,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,109632.49132840385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1369808.8266317314,0.0,0,0,0.0,0,123599.47416885861,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,253192.5281772127,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-98936.42960747366,0.0,0.0,0.0,0.0,0.0,1882230.6482308782,0.0,0,566882.8200819028,0.0,0.0,13,51,0,0,37,12,28,0,1,0,0,0,1,0,1,1,1,1,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.3
1ydt,-8.34381,112.03077,1631.23525,3.4413,43.43118,2.07344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,5,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,32,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,5,0,0,15,5,0,0,2,0,1,1,3,1,0,2,0,0.0,0.0,0,-33668.132550489034,0.0,0,0,-84939.1053282271,0,0.0,-69018.80976301673,0.0,0,0.0,0,0.0,-354032.275166504,0.0,-128.0074414214685,-127.41128227146521,-6635.650219778125,0.0,0,0.0,0,0.0,513.005059597852,0.0,0.0,0.0,0.0,7074.273229421873,0.0,0.0,-8914.25316310176,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,22068.30537657355,54.59422643780898,-36607.91457705619,0.0,0.0,0.0,-179062.30298691554,0.0,0,0,0.0,0,0.0,0.0,0,0.0,-31057.7196411657,0,4993.4271982604005,0.0,0.0,0.0,0.0,0.0,-959.2247365929717,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,168138.12854619816,0.0,0,0,0,0.0,46206.29840200982,0,0.0,55752.69046609877,0,0.0,0.0,0.0,0.0,0.0,-6397.572263452251,0.0,1953.9197764389655,21085.558406893135,0.0,0.0,20729.177640698905,0.0,0,130855.73154875654,0.0,0.0,8,19,0,0,43,37,13,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,23,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.32
1gpk,-10.13232,73.49399,1214.85972,1.3872,47.01276,1.82439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,1,0,0,4,0,0,5,10,0,0,2,0,0,0,4,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,-133093.96244157132,0.0,0,0.0,0,0.0,-455576.08993389155,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10080.025275525337,0.0,43378.980697175466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,33664.444408239935,0.0,-12276.599889792107,0.0,0.0,0.0,-64251.429513936215,0.0,0,0,0.0,0,143969.6618867707,0.0,0,0.0,-63846.5956470871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,80238.32340105908,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-61972.822918329824,0.0,0.0,83376.44665953606,0.0,0.0,51273.66699180829,0.0,0,102727.32173321322,0.0,0.0,1,48,4,0,7,8,23,0,0,0,1,0,0,0,1,0,0,1,0,6,4,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37
